C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1     22-Sep-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Ce	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000071.spe	102.54	6.70	1	0.010263	-0.008542	0.009377	0.078770	44597	2.38	119	431	0	183	2126	624	2586	247378	930	2859	92	270	927	47320	222	114	149	49	190	474	51	11640	128	392	141	133	91	0	0	79	0	883	3057	0	125	138	86	0	189	1358	27592	10164	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000072.spe	103.54	6.70	1	0.010265	-0.008542	0.009377	0.078770	42267	2.29	98	451	0	118	1668	630	2256	230345	899	2854	100	259	892	45241	210	122	118	57	242	435	251	11001	49	404	147	152	178	0	0	94	0	839	2978	86	180	0	0	98	209	1239	26602	9670	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000073.spe	104.54	6.70	1	0.010265	-0.008542	0.009422	0.078770	42946	2.28	97	402	0	91	1665	690	2492	238156	1107	2736	102	269	823	44064	193	133	179	64	294	395	99	11169	0	430	129	162	82	0	0	22	0	868	3010	88	91	57	0	104	186	1166	26900	9978	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000074.spe	105.54	6.70	1	0.010266	-0.008542	0.009422	0.078770	43623	2.55	95	527	0	110	1671	643	2551	243863	1189	2835	123	242	857	44190	191	166	199	72	330	443	144	11642	11	360	121	133	61	0	0	134	0	841	3077	55	125	0	41	0	170	1295	27263	9927	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000075.spe	106.54	6.70	1	0.010262	-0.008542	0.009422	0.078770	44089	2.41	83	464	0	150	1881	700	2495	247848	801	2909	119	303	905	45748	261	126	164	116	253	369	101	11402	86	459	92	148	175	0	0	35	0	833	2968	26	117	0	31	0	244	1421	26689	10124	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000076.spe	107.54	6.69	1	0.010261	-0.008542	0.009422	0.078770	43397	2.38	124	449	0	69	1660	679	2299	242628	864	2784	108	228	977	45209	236	112	210	80	77	335	70	11205	0	400	113	143	150	0	0	52	0	917	2946	25	211	102	76	0	110	1400	27060	10080	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000077.spe	108.54	6.69	1	0.010261	-0.008542	0.009422	0.078770	44852	2.53	124	461	0	155	1771	707	2542	249705	792	3093	72	263	915	48048	205	155	265	75	237	394	123	11442	77	381	69	142	126	0	0	36	0	887	3272	107	132	42	0	0	160	1410	27464	10281	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000078.spe	109.54	6.69	1	0.010261	-0.008542	0.009422	0.078770	44048	2.58	87	471	0	127	1817	681	2179	249261	873	2782	125	260	816	45233	213	203	157	120	279	474	182	11199	51	458	156	142	244	0	0	93	0	822	3042	106	316	0	14	0	130	1394	27048	9957	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000079.spe	110.54	6.68	1	0.010265	-0.008542	0.009422	0.078770	43013	2.39	93	410	0	99	1687	654	2251	242564	944	2793	60	229	789	43591	191	55	172	45	178	421	133	10920	37	413	129	154	111	0	0	73	0	898	2995	50	196	47	69	0	169	1262	26301	9791	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000080.spe	111.54	6.68	1	0.010265	-0.008542	0.009422	0.078770	44619	2.37	126	443	0	108	1649	662	2205	259377	1039	3008	101	199	854	43978	214	40	75	0	271	461	0	11007	152	342	163	144	109	0	0	122	0	901	2992	81	162	0	225	0	193	1218	26837	10130	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000081.spe	112.54	6.68	1	0.010265	-0.008542	0.009323	0.078770	43132	2.35	128	426	0	108	1712	681	2182	244527	1110	2793	117	253	814	43068	262	180	148	81	230	439	54	10859	81	349	114	169	62	0	0	105	0	782	2954	89	140	51	0	40	164	1112	26508	10005	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000082.spe	113.54	6.67	1	0.010265	-0.008542	0.009323	0.078770	43618	2.41	126	466	0	127	1732	758	2267	245260	1034	2889	82	222	830	45506	223	198	207	11	202	378	106	10914	6	259	93	123	68	0	0	31	0	896	3049	78	122	0	0	0	296	1312	26938	10047	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000083.spe	114.54	6.67	1	0.010265	-0.008542	0.009385	0.078770	43354	2.43	102	441	0	163	1809	694	2486	235245	1145	3141	106	249	911	48089	228	100	206	28	229	418	75	10979	115	554	106	130	171	0	0	98	0	929	3021	0	135	102	144	0	170	1176	26833	9716	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000084.spe	115.54	6.67	1	0.010266	-0.008542	0.009385	0.078770	44690	2.48	112	503	0	136	1720	739	2615	245409	1175	3326	111	245	932	50159	234	153	198	37	206	362	130	11152	166	410	102	126	58	0	0	62	0	869	3112	0	219	113	67	82	172	1000	27600	9977	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000085.spe	116.54	6.66	1	0.010263	-0.008542	0.009385	0.078770	43891	2.38	98	514	0	125	1625	778	2624	237958	944	3072	157	239	872	49281	247	168	138	42	131	472	150	10980	21	356	117	138	187	0	0	86	0	832	3022	69	38	0	0	38	207	1386	27507	10372	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000086.spe	117.54	6.66	1	0.010262	-0.008542	0.009385	0.078770	43732	2.31	132	508	0	123	1729	734	2610	233003	762	3276	83	175	983	50812	215	129	217	139	268	401	257	11053	163	447	100	117	138	0	0	61	0	953	3053	44	141	0	0	0	196	1572	27678	10113	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000087.spe	118.54	6.65	1	0.010264	-0.008542	0.009385	0.078770	43350	2.24	96	484	0	104	1719	622	2809	225756	889	3142	48	268	980	51726	189	166	181	109	217	431	41	10935	49	415	112	129	113	0	0	55	0	926	3111	61	187	42	91	0	137	1223	27828	10255	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000088.spe	119.54	6.65	1	0.010264	-0.008542	0.009419	0.078770	43301	2.26	105	487	0	124	1783	677	3053	218152	865	3269	150	255	1035	54679	248	194	278	97	244	382	251	10669	123	527	97	134	141	0	0	35	0	901	3071	22	139	63	0	51	153	1496	28078	10319	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000089.spe	120.54	6.65	1	0.010265	-0.008542	0.009419	0.078770	42965	2.37	143	533	0	169	1778	732	2980	216455	910	3021	105	229	1004	52995	202	166	248	74	236	489	273	10687	43	402	96	133	111	0	0	27	0	890	3130	0	180	15	13	134	152	1034	27795	10088	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000090.spe	121.54	6.64	1	0.010263	-0.008542	0.009489	0.078770	43595	2.29	107	466	0	139	1736	717	2965	222164	861	3123	133	291	993	52893	217	130	201	96	167	429	230	11182	142	433	103	73	64	0	0	38	0	963	3147	135	194	77	139	0	264	1473	28706	10512	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000091.spe	122.54	6.64	1	0.010264	-0.008542	0.009511	0.078770	43553	2.36	98	509	0	132	1723	790	3081	222254	911	3405	127	288	1047	52865	202	208	204	120	192	482	264	11137	175	479	90	122	98	0	0	96	0	822	3177	0	266	0	0	0	266	1452	27885	10148	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000092.spe	123.54	6.64	1	0.010265	-0.008542	0.009462	0.078770	43751	2.35	107	468	0	140	1860	686	2820	226540	884	3154	131	269	986	52110	223	115	274	48	230	405	146	10891	72	405	133	116	117	0	0	86	0	1051	3051	17	116	70	198	0	233	1534	27879	10108	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000093.spe	124.54	6.63	1	0.010265	-0.008542	0.009382	0.078770	43316	2.34	128	558	0	143	1617	690	2858	225075	844	3044	140	204	1029	50903	242	143	169	0	226	456	206	10961	122	501	154	138	27	0	0	110	0	970	3062	0	292	0	0	0	150	1471	27853	10042	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000094.spe	125.54	6.63	1	0.010265	-0.008542	0.009382	0.078770	42807	2.30	105	474	0	55	1710	677	2898	222261	1098	2876	86	278	1022	49101	198	176	161	95	168	419	148	10599	192	482	104	105	157	0	0	55	0	847	3068	7	86	138	130	10	179	1128	27735	9742	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000095.spe	126.54	6.63	1	0.010266	-0.008542	0.009382	0.078770	43130	2.38	112	576	0	112	1792	677	2984	222813	1223	3105	115	262	936	50683	195	137	188	63	296	432	291	10721	115	389	91	121	172	0	0	46	0	991	3143	50	125	152	40	0	242	1342	27450	10053	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000096.spe	127.54	6.62	1	0.010266	-0.008542	0.009415	0.078770	43451	2.39	89	587	0	168	1805	681	3040	221904	1016	3180	159	279	987	52166	226	121	197	167	335	485	281	10790	59	353	114	159	136	0	0	107	0	923	3012	36	126	127	0	0	207	1415	28427	10423	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000097.spe	128.54	6.62	1	0.010266	-0.008542	0.009482	0.078770	43302	2.37	48	537	0	162	1675	724	3193	221903	813	3060	120	274	1058	51605	233	187	247	98	137	353	259	10909	231	406	104	130	146	0	0	85	0	866	3150	26	233	0	0	37	188	1261	28562	10323	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000098.spe	129.54	6.62	1	0.010266	-0.008542	0.009439	0.078770	43238	2.37	128	546	0	193	1616	672	3150	220254	991	3192	100	209	1017	52646	252	185	238	140	248	429	170	10643	167	316	111	97	142	0	0	87	0	925	3074	81	111	188	87	26	247	1336	28523	10145	0.103	
