C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000068.spe	97.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	52952	1.73	159	921	0	14	1749	564	6587	65850	0	8096	346	823	2509	151553	417	515	360	111	21	526	835	6372	216	824	33	0	44	0	274	156	154	98	1100	2570	195	204	477	179	1111	676	1120	32564	10699	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000069.spe	98.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	53877	1.61	125	848	0	10	1693	665	6357	66813	61	8373	414	821	2620	156759	245	560	441	0	43	506	719	5945	239	720	0	10	0	0	304	138	187	306	1087	2401	123	249	309	298	1141	550	1073	32639	10426	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000070.spe	99.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	53483	1.68	143	857	0	20	1702	688	6334	54647	0	8492	401	836	2781	164333	284	526	379	111	0	538	672	5136	199	779	0	0	45	0	368	104	195	141	1101	2491	209	232	291	226	985	714	1522	32585	10277	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000071.spe	100.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	51177	1.56	109	800	0	5	1644	635	5903	80885	0	7667	224	858	2393	138169	286	478	334	78	98	501	681	6102	143	715	18	0	22	0	242	163	202	247	1127	2436	118	192	183	208	1020	584	1087	31304	10022	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000072.spe	101.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50284	1.63	106	764	0	0	1650	665	5374	126930	0	5665	201	598	2106	103729	222	320	262	108	26	603	424	7663	227	463	31	33	96	0	181	104	107	308	947	2464	52	149	200	338	786	402	835	31163	10139	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000073.spe	102.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	49984	1.53	130	618	0	15	1641	602	5033	141383	0	4788	98	620	1797	92805	201	427	299	50	0	499	539	7852	152	515	24	39	125	0	128	119	126	363	976	2489	95	110	196	140	653	460	769	31372	10665	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000074.spe	103.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50972	1.63	100	721	0	20	1620	673	5577	120576	0	5705	231	595	1981	110244	218	479	296	19	100	563	651	7134	166	806	23	68	65	0	199	108	148	273	955	2363	182	221	276	259	620	406	1017	31528	10478	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000075.spe	104.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51897	1.52	97	772	0	0	1715	696	5715	114388	0	6219	274	637	1952	118388	255	518	317	105	25	498	747	7357	24	662	0	7	10	0	175	108	138	245	886	2610	111	202	233	89	923	457	831	31662	10451	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000076.spe	105.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	52289	1.57	79	796	0	26	1568	637	5993	103192	0	6789	227	705	2089	127188	201	444	298	111	30	602	545	6871	322	674	15	20	83	0	217	130	136	307	978	2446	156	216	275	483	829	451	1111	32506	10466	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000077.spe	106.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51363	1.64	90	833	0	32	1599	693	5840	94332	0	6890	225	808	2049	125749	191	443	301	116	0	626	533	7150	185	678	0	13	87	0	195	122	154	356	1009	2574	101	263	192	479	867	474	832	31814	10465	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000078.spe	107.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51151	1.65	117	901	0	35	1631	653	5895	91355	71	6920	315	693	2644	126163	353	395	336	87	54	576	833	6782	164	567	0	42	68	0	235	130	138	133	1069	2597	206	275	202	248	1027	516	747	31925	10312	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000079.spe	108.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51309	1.65	123	914	0	17	1529	623	6075	86953	0	7289	228	769	2162	132041	230	452	318	146	52	598	775	6536	207	641	8	32	67	0	186	143	122	219	1028	2541	213	265	250	151	906	530	828	31900	10064	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000080.spe	109.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50663	1.67	124	928	0	40	1496	633	6168	90398	5	7369	218	748	2090	127086	220	384	305	20	55	476	557	7236	178	458	42	15	118	0	290	133	118	249	1084	2408	146	197	349	338	866	553	936	30726	10194	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000081.spe	110.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50669	1.74	131	967	0	0	1501	656	6311	96378	79	7319	183	757	1895	121928	253	503	323	121	47	391	671	7960	142	590	0	19	23	0	229	146	88	246	936	2457	67	120	154	78	1097	519	527	31756	10450	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000082.spe	111.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	52813	1.66	137	962	0	21	1554	584	6351	84341	0	7890	269	780	2276	140062	194	487	331	165	51	609	636	7238	319	547	30	0	47	0	274	123	142	311	1068	2507	70	206	250	297	1012	561	1011	32671	10491	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000083.spe	112.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	53373	1.64	133	935	0	14	1629	748	6411	65241	0	8122	345	858	2564	155982	223	585	390	70	142	607	847	5772	302	696	0	0	55	0	270	114	214	294	1089	2369	192	266	306	170	1053	673	1237	32925	9943	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000084.spe	113.75	8.04	1	0.010267	-0.009931	0.009900	0.077115	52106	1.57	145	795	0	39	1586	651	5943	78257	0	7611	342	757	2409	143922	323	534	382	96	49	463	682	6041	132	702	0	16	44	0	272	124	172	197	1016	2559	132	291	244	375	1064	594	1002	31306	10124	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000085.spe	114.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	52183	1.54	100	953	0	17	1556	723	6082	85149	0	7730	303	771	2366	138617	275	471	377	133	58	531	605	7291	258	690	0	0	45	0	251	142	147	226	922	2422	189	265	181	218	1122	587	782	31697	10378	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000086.spe	115.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	52922	1.76	130	944	0	45	1427	682	6612	72441	0	8152	311	827	2757	149778	317	539	411	132	50	613	794	6366	149	750	11	0	109	0	304	171	162	172	1021	2531	152	285	450	328	1134	585	883	32023	10192	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000087.spe	116.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51375	1.65	106	949	0	27	1527	684	5939	92436	0	6864	237	733	2657	129055	196	485	330	134	47	601	629	7195	110	684	50	0	43	0	236	125	127	245	1003	2489	173	263	177	151	1063	387	806	30810	10252	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000088.spe	117.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50862	1.69	77	862	0	44	1527	746	5940	99084	0	6484	258	625	2386	123422	253	504	346	73	30	527	542	7509	310	576	0	25	31	0	251	104	165	254	978	2520	108	257	180	310	842	520	1052	31026	10399	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000089.spe	118.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50264	1.79	147	858	0	39	1494	696	6342	85213	0	7175	251	750	2350	129384	220	522	313	86	69	597	557	7848	201	585	18	0	0	0	256	156	113	271	1051	2421	155	149	337	58	1045	541	692	30586	10061	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000090.spe	119.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50633	1.65	67	860	0	6	1579	725	5902	101510	5	6612	224	718	2547	121064	206	395	267	77	99	582	498	7796	226	624	17	10	20	0	237	124	96	244	972	2385	140	170	205	297	960	532	616	30698	10373	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000091.spe	120.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50064	1.76	90	802	0	44	1573	736	5510	98037	6	6562	196	686	2473	122566	165	425	321	0	11	461	650	7645	133	631	7	5	18	0	177	105	96	364	979	2365	11	179	262	91	820	502	844	30055	10092	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000092.spe	121.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	49636	1.64	92	811	0	66	1569	738	5470	107617	65	6448	152	759	2004	114957	333	509	369	97	179	409	676	8077	299	564	7	29	47	0	173	107	83	180	954	2436	172	96	279	80	873	537	949	29763	10016	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000093.spe	122.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50349	1.76	138	767	0	25	1574	701	5394	103967	0	6773	178	650	2052	121735	224	401	415	102	35	476	502	8156	155	484	0	0	43	0	133	80	162	292	980	2471	68	157	170	239	990	528	668	29584	10089	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000094.spe	123.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50344	1.71	109	832	0	35	1573	671	5455	108053	51	6718	241	750	2375	118744	109	490	402	113	57	493	536	8466	135	540	27	41	23	0	150	106	114	446	965	2458	152	261	101	125	892	459	932	29077	10110	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000095.spe	124.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49330	1.63	136	762	0	58	1626	719	5296	114500	0	6040	213	701	2095	108966	226	453	380	101	0	573	367	8631	115	510	18	17	86	0	120	134	94	239	967	2497	125	186	278	170	845	456	742	29762	9973	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000096.spe	125.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49972	1.65	112	782	0	0	1662	743	5330	115852	0	6357	239	642	1904	112520	93	405	307	79	35	519	332	8723	206	529	0	26	69	0	159	64	115	392	993	2404	136	130	151	315	765	473	808	29897	10126	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000097.spe	126.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49365	1.74	119	722	0	40	1679	829	4977	124467	0	5759	258	573	1862	105427	300	387	295	64	123	514	403	8877	162	392	8	41	68	0	137	122	102	196	888	2491	200	176	89	92	821	519	624	29589	10395	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000098.spe	127.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49237	1.63	105	648	0	0	1737	766	4591	135384	0	5468	212	553	1757	100078	119	395	251	12	85	456	405	9264	237	438	57	52	98	0	88	123	103	406	908	2320	102	87	122	166	853	366	572	28983	10202	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000099.spe	128.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50187	1.70	96	709	0	0	1627	656	4702	144392	0	5647	169	674	1640	99839	175	328	267	80	0	498	403	9413	240	631	25	0	52	0	133	94	80	329	924	2473	39	139	116	145	735	395	678	29258	10357	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000100.spe	129.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49741	1.68	88	635	0	18	1715	737	4874	131289	0	5944	170	654	1903	104269	257	397	327	134	0	537	443	8648	234	672	7	16	17	0	147	90	68	236	857	2469	156	197	178	173	842	462	597	29550	10384	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000101.spe	130.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50035	1.65	121	736	0	25	1645	752	4883	122254	0	6712	172	770	1804	111997	214	460	359	49	14	505	464	8881	215	368	0	43	66	0	179	78	124	249	881	2365	140	209	188	219	864	448	727	28754	10056	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000102.spe	131.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49323	1.68	120	661	0	0	1654	794	4380	147900	0	5919	158	520	1505	93809	184	371	240	96	25	435	187	9552	180	289	22	14	77	0	38	60	56	400	967	2434	50	170	0	277	728	358	605	28166	9946	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000103.spe	132.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49279	1.65	111	651	0	18	1714	796	4142	162617	0	5326	109	527	1330	85616	95	290	244	35	38	320	333	10275	182	406	74	70	97	0	95	90	88	383	878	2371	33	66	227	81	587	370	591	27256	10039	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000104.spe	133.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49621	1.68	61	612	0	0	1763	753	4334	155132	0	5795	135	564	1423	90616	88	307	258	31	0	459	384	10371	79	425	16	37	68	0	101	96	57	389	927	2341	89	128	142	161	683	331	497	28690	10353	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000105.spe	134.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50143	1.78	71	607	0	0	1743	711	4364	155855	0	5697	141	545	1483	91422	156	323	300	132	37	404	357	10563	137	478	58	40	76	0	81	120	97	240	803	2564	122	154	130	152	656	370	602	28995	10384	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000106.spe	135.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	49157	1.60	92	590	0	0	1667	749	4318	147427	0	5272	129	461	1422	91580	105	352	247	76	0	476	358	9756	156	375	4	71	0	0	68	96	57	370	857	2459	60	249	339	115	718	429	578	29145	10270	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000107.spe	136.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	48971	1.61	99	600	0	31	1735	784	4404	150594	0	5072	138	479	1363	90211	209	348	222	47	0	564	419	9520	149	221	33	41	62	0	125	111	63	235	899	2523	169	126	10	246	689	399	476	29465	10090	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000108.spe	137.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	47375	1.61	109	632	0	0	1533	750	4054	149257	0	5063	139	494	1362	83778	139	235	215	0	46	531	371	9444	210	514	76	36	79	0	74	105	48	341	884	2367	14	197	186	175	652	340	459	28278	9871	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000109.spe	138.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50538	1.61	73	590	0	42	1702	732	3886	175624	0	4927	91	615	1615	84623	61	267	209	40	0	456	321	9934	254	403	46	91	120	0	133	91	112	440	955	2336	121	200	194	158	604	370	709	29181	10147	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000110.spe	139.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	49684	1.71	103	520	0	0	1619	810	3888	164681	0	5280	147	615	1776	87454	228	249	230	32	33	539	321	10045	184	458	12	74	68	0	83	93	139	277	932	2573	152	170	166	60	707	334	511	28674	10267	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000111.spe	140.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50947	1.68	65	595	0	0	1660	733	4077	153871	0	6050	193	605	2254	99341	104	386	276	43	32	466	528	9686	251	338	32	19	77	0	78	64	95	300	849	2467	137	301	202	0	698	410	703	28729	10271	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000112.spe	141.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	50183	1.59	58	653	0	27	1667	736	4156	149826	0	6062	234	555	3695	98300	143	342	302	63	72	421	458	9322	127	462	47	56	34	0	97	89	153	338	945	2415	113	267	190	72	794	388	578	28023	9931	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000113.spe	142.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	51048	1.77	104	675	0	43	1656	732	3963	154918	0	6183	196	590	11065	96613	132	403	148	16	0	454	320	8994	112	475	86	45	90	0	106	90	132	326	799	2463	149	206	206	219	870	425	589	27588	9924	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000114.spe	143.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	51466	1.80	65	575	0	29	1694	861	3527	172611	0	5960	143	646	11691	89884	160	300	177	21	0	498	343	9306	123	348	18	49	26	0	72	91	124	305	912	2446	32	216	104	197	752	414	563	27943	9938	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000115.spe	144.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	51270	1.75	94	561	0	39	1557	745	3454	170979	0	5849	192	522	11383	90809	224	361	264	0	48	405	335	9042	87	398	47	63	97	0	44	70	85	371	969	2394	119	84	103	29	730	324	495	27786	10024	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000116.spe	145.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	50140	1.67	83	462	0	17	1729	737	3002	184926	0	5450	59	631	5409	81580	162	320	262	46	76	439	242	9918	122	423	47	76	25	0	54	58	91	288	745	2391	25	184	267	101	671	226	388	26821	9902	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000117.spe	146.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50674	1.80	95	499	0	0	1758	812	3114	185022	0	5535	99	578	8353	81657	253	395	289	135	68	426	306	10093	185	343	0	82	124	0	0	56	119	264	836	2432	0	239	181	20	623	374	632	26625	10203	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000118.spe	147.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	50288	1.73	86	517	0	54	1677	799	3099	196333	0	4830	114	469	3125	75004	178	183	187	67	45	417	145	10142	234	394	56	76	68	0	57	82	4	320	824	2352	23	194	245	208	672	393	399	27579	10076	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000119.spe	148.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	51168	1.89	78	451	0	8	1697	812	2922	200697	0	4743	159	512	7796	74322	289	324	216	0	43	399	206	10220	155	447	53	49	70	0	69	82	91	305	878	2382	0	205	264	177	647	347	570	27472	10066	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000120.spe	149.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	52034	1.70	81	423	0	70	1755	771	2967	203184	0	4924	79	534	5395	76721	208	349	241	147	52	521	348	10146	193	547	85	47	78	0	23	62	37	393	767	2447	132	140	144	147	666	365	818	28054	10164	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000121.spe	150.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	50797	1.71	56	435	0	0	1777	858	3421	185769	0	4752	56	528	1956	79701	179	255	242	7	17	572	289	9636	207	349	18	58	65	0	97	76	59	363	830	2576	175	169	340	325	508	475	760	29163	10153	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000122.spe	151.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50095	1.72	80	496	0	29	1726	802	3762	179139	0	4558	149	586	2458	80388	177	320	280	130	0	640	285	9350	197	411	49	56	98	0	36	99	50	320	909	2523	133	239	150	291	588	408	643	28673	10036	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000123.spe	152.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50314	1.83	69	518	0	5	1624	779	3780	173335	0	4919	83	561	1960	84239	188	376	209	57	0	448	242	9399	250	391	58	43	107	0	81	29	76	331	906	2539	141	295	91	378	644	362	649	29162	10080	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000124.spe	153.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50419	1.65	86	602	0	32	1668	748	4203	157388	0	5191	92	558	5813	91694	169	298	222	0	66	515	224	8979	287	558	37	31	62	0	108	77	89	289	953	2463	38	288	285	358	599	360	740	29107	10161	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000125.spe	154.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50064	1.82	39	498	0	27	1696	755	3482	183579	0	4481	107	515	10339	76470	239	356	247	21	166	500	252	9885	78	422	47	58	74	0	46	87	117	376	931	2331	110	176	144	165	840	319	436	26820	9871	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000126.spe	155.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50531	1.68	71	448	0	57	1824	796	3100	211403	0	3770	86	433	11557	60823	262	266	236	68	92	528	155	10799	290	312	65	70	40	0	28	72	76	324	807	2478	113	166	222	300	543	312	642	26948	10003	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000127.spe	156.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	50763	1.72	105	478	0	74	1750	797	2864	219034	0	3932	42	503	2355	64940	155	250	219	36	0	428	196	10706	146	307	95	117	81	0	98	52	62	316	824	2456	68	191	134	162	601	332	360	26491	9751	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000128.spe	157.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	51344	1.91	69	398	0	23	1842	780	2898	231568	0	3934	62	445	1090	60966	84	262	180	97	30	473	116	11327	215	267	47	96	94	0	28	26	51	385	900	2488	163	179	63	68	502	310	424	27045	10375	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000129.spe	158.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	50274	1.78	58	371	0	10	1754	838	2759	232758	0	3630	66	357	2808	53580	135	230	254	62	39	357	218	11267	200	402	73	68	42	0	0	35	6	425	852	2508	100	251	21	85	497	271	356	26361	10160	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000130.spe	159.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	49443	1.79	61	440	0	0	1673	763	2807	224240	0	3154	74	397	2064	53644	71	131	90	59	0	427	75	11084	144	228	114	66	96	0	0	26	35	516	857	2254	125	171	0	161	483	313	416	27176	10266	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000131.spe	160.75	7.98	1	0.010267	-0.009931	0.009900	0.077115	49913	1.80	68	452	0	78	1703	794	2934	232158	26	2964	144	380	1548	51100	69	179	191	0	52	428	116	11448	149	213	71	109	43	0	0	32	38	502	847	2418	95	134	96	107	504	292	405	27476	10249	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000132.spe	161.75	7.98	1	0.010267	-0.009931	0.009900	0.077115	50069	1.87	111	434	0	0	1782	803	3030	233690	0	2681	0	396	1117	48839	111	263	169	69	74	489	249	11899	285	363	92	105	68	0	43	32	78	430	746	2511	94	169	161	119	555	209	282	27416	10405	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000133.spe	162.75	7.98	1	0.010267	-0.009931	0.009900	0.077115	47812	1.73	46	412	0	17	1588	874	2983	219570	0	2480	0	357	1415	43878	112	191	173	4	13	427	160	11688	209	316	35	132	58	0	34	51	77	434	779	2304	58	216	228	101	441	253	462	27942	10449	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000134.spe	163.75	7.97	1	0.010267	-0.009931	0.009900	0.077115	51635	1.87	88	504	0	33	1777	831	3385	249875	0	2774	78	395	1912	48821	78	239	145	30	68	497	188	12074	232	482	91	120	65	0	15	39	54	493	818	2421	41	212	165	129	450	164	535	27500	10558	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000135.spe	164.75	7.93	1	0.010267	-0.009931	0.009900	0.077115	45334	1.85	29	437	0	0	1601	777	2994	220009	0	2044	20	282	712	41110	11	236	164	40	23	465	327	10517	177	254	80	84	23	0	38	34	26	433	792	2340	117	118	177	0	398	218	227	25182	9254	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000136.spe	165.75	7.91	1	0.010267	-0.009931	0.009900	0.077115	43595	1.73	36	415	0	21	1537	831	2830	208016	0	2056	0	255	721	39699	9	175	126	53	0	491	230	10368	105	176	64	86	28	0	0	24	0	400	738	2175	0	188	177	8	320	183	355	24371	9075	0.098	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000137.spe	166.75	7.92	1	0.010267	-0.009931	0.009900	0.077115	43170	1.69	79	467	0	32	1553	829	3001	203685	0	2191	85	337	619	39734	34	192	133	79	5	392	115	10202	132	272	46	103	66	0	0	81	17	389	742	2313	105	214	29	141	306	226	301	23754	8903	0.098	
