C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2     17-Sep-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Ce	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000326.spe	350.22	6.59	1	0.010265	-0.008542	0.009529	0.078770	44024	2.04	164	1103	0	17	797	514	6966	126978	480	9740	373	413	2817	111232	172	181	472	298	265	342	465	8017	120	2128	0	0	96	0	0	202	0	888	2785	0	122	255	174	0	371	2538	28527	10552	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000327.spe	351.22	6.57	1	0.010266	-0.008542	0.009529	0.078770	43071	2.23	151	1066	0	27	799	455	7029	144127	551	8297	381	234	2541	93963	150	164	421	178	221	366	543	7772	121	2101	53	45	99	0	0	204	0	759	2942	79	134	101	140	0	251	2143	28064	10534	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000328.spe	352.22	6.57	1	0.010262	-0.008542	0.009529	0.078770	42406	2.11	170	1007	0	106	835	515	6814	153225	330	6887	201	304	2643	84725	132	115	421	209	278	354	609	7848	138	2152	61	45	95	0	12	108	0	899	2821	12	114	79	0	0	239	2417	27666	10175	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000329.spe	353.22	6.56	1	0.010262	-0.008542	0.009529	0.078770	45948	2.09	205	1214	0	81	875	519	7641	136955	326	9644	362	309	3087	112451	218	95	514	261	309	283	545	8707	330	2337	45	40	102	0	0	231	0	906	3032	0	134	114	150	0	347	2973	29842	11259	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000330.spe	354.22	6.54	1	0.010261	-0.008542	0.009529	0.078770	41957	2.39	126	754	0	74	1068	445	5444	173669	327	6583	151	205	2773	75079	161	151	361	142	292	365	451	7812	129	1790	94	74	171	0	0	174	0	875	2762	64	175	0	54	0	179	2203	26748	9880	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000331.spe	355.22	6.50	1	0.010267	-0.008542	0.009529	0.078770	39783	2.07	135	777	0	55	1117	457	5496	155408	640	6151	185	228	2765	75685	152	103	438	182	180	266	680	7587	91	1849	73	77	0	0	0	140	0	820	2730	0	89	115	0	0	260	1922	24430	9370	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000332.spe	356.22	6.49	1	0.010267	-0.008542	0.009564	0.078770	36086	2.07	145	849	0	66	823	512	5759	101761	383	7808	315	292	2662	89365	166	123	371	206	240	261	581	6847	160	1939	48	53	5	0	6	111	0	747	2536	54	213	178	0	0	286	1974	23017	8894	0.096	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000333.spe	357.22	6.50	1	0.010268	-0.008542	0.009564	0.078770	35723	1.97	76	882	0	33	636	471	5646	76377	368	9220	430	209	2642	111800	139	109	340	120	257	122	511	6307	124	1821	43	9	33	0	0	185	0	713	2284	0	106	161	0	124	319	2389	20838	8002	0.094	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000334.spe	358.22	6.50	1	0.010268	-0.008542	0.009564	0.078770	38612	2.23	97	825	0	40	738	488	4941	84553	434	11529	543	354	2954	124889	174	167	369	207	195	128	456	6562	158	1841	0	38	94	0	0	189	0	639	2237	0	164	140	89	46	338	2493	22237	8749	0.096	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000335.spe	359.22	6.50	1	0.010265	-0.008542	0.009564	0.078770	36155	1.89	132	769	0	51	745	448	5300	96921	228	7968	340	243	2112	95400	115	172	350	219	252	210	461	6780	200	1877	32	26	82	0	0	143	0	649	2471	0	132	88	77	0	258	2298	23615	9116	0.098	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000336.spe	360.22	6.51	1	0.010265	-0.008542	0.009564	0.078770	39091	1.98	136	794	0	63	902	431	5392	122801	383	7194	289	286	1846	88726	161	256	436	271	287	218	546	7555	169	1941	28	49	67	0	0	123	0	821	2555	0	207	91	116	0	339	2078	26238	9856	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000337.spe	361.22	6.51	1	0.010266	-0.008542	0.009564	0.078770	40755	2.14	135	769	0	70	1116	426	5353	160581	538	6447	201	266	2271	74085	191	171	467	175	265	297	430	7809	68	1602	82	93	115	0	0	120	0	889	2751	93	280	0	105	0	228	1875	26745	9836	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000338.spe	362.22	6.51	1	0.010262	-0.008542	0.009564	0.078770	37405	2.01	117	662	0	74	1120	505	4405	163064	371	4709	172	211	1637	60804	111	130	293	88	218	394	406	7305	109	1360	84	88	139	0	0	100	0	809	2529	58	190	84	106	0	144	1689	24020	9224	0.098	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000339.spe	363.22	6.51	1	0.010262	-0.008542	0.009564	0.078770	32808	1.99	77	447	0	99	884	566	3449	147970	339	3788	131	202	1218	48208	87	103	213	0	140	304	254	6382	95	922	61	92	81	0	56	21	0	704	2273	35	194	57	111	0	192	1395	21723	8265	0.094	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000340.spe	364.22	6.54	1	0.010265	-0.008542	0.009564	0.078770	37089	1.90	121	729	0	56	807	483	4671	106126	295	7758	322	228	1820	90191	113	264	321	129	108	141	527	7362	237	1729	38	27	31	0	0	151	0	751	2466	45	165	38	0	72	180	2044	25792	9575	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000341.spe	365.22	6.55	1	0.010264	-0.008542	0.009564	0.078770	36963	1.93	108	663	0	43	908	514	4633	126341	242	7408	294	302	2009	84791	136	199	276	165	243	238	320	6508	121	1286	72	56	131	0	19	116	0	790	2488	94	162	178	77	56	327	1861	23015	8387	0.095	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000342.spe	366.22	6.56	1	0.010262	-0.008542	0.009564	0.078770	31364	1.82	70	491	0	42	877	521	3469	80361	314	5783	262	340	1542	76685	118	143	297	161	140	231	306	6041	171	981	43	27	54	0	0	101	0	733	2169	54	157	183	163	0	233	2050	22738	8211	0.098	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000343.spe	367.22	6.57	1	0.010262	-0.008542	0.009490	0.078770	36585	1.81	68	573	0	77	1454	486	4059	133720	420	3857	200	294	1030	64539	199	287	266	124	238	378	268	7346	128	823	37	69	50	0	0	62	0	883	2612	17	89	118	0	0	263	1968	26807	9404	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000344.spe	368.22	6.60	1	0.010262	-0.008542	0.009490	0.078770	36609	1.92	121	529	0	113	1344	604	3946	150215	433	2477	149	279	655	47687	187	138	261	188	240	336	359	8317	171	604	58	90	142	0	0	89	0	941	2715	0	114	40	0	0	217	1444	29196	10151	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000345.spe	369.22	6.62	1	0.010261	-0.008542	0.009490	0.078770	37913	2.26	92	537	0	78	1522	608	4330	156530	737	2317	138	241	585	49665	151	58	257	94	191	359	249	8476	108	515	89	91	137	0	0	25	0	1039	2938	0	132	93	123	0	139	1720	29500	9831	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000346.spe	370.22	6.64	1	0.010261	-0.008542	0.009507	0.078770	39596	2.27	81	591	0	89	1541	571	4616	169287	495	2683	109	270	804	52182	130	76	310	172	162	531	372	8940	99	682	81	52	85	0	0	17	0	1011	3167	0	157	0	0	0	209	1703	29624	10255	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000347.spe	371.22	6.65	1	0.010260	-0.008542	0.009507	0.078770	39290	2.40	123	604	0	99	1389	659	4993	155989	474	3011	136	281	926	57173	236	102	268	136	253	411	409	8624	215	537	68	54	135	0	0	85	0	1032	3006	25	172	0	12	0	212	1738	30603	10182	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000348.spe	372.22	6.66	1	0.010264	-0.008542	0.009507	0.078770	39703	2.15	126	670	0	130	1501	658	5441	143110	703	3156	186	309	1370	64738	245	191	278	88	205	384	493	8214	119	470	63	46	144	0	0	65	0	1030	3131	0	235	151	35	72	190	1478	30335	10289	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000349.spe	373.22	6.66	1	0.010264	-0.008542	0.009564	0.078770	40418	2.14	134	651	0	84	1523	612	5930	136765	630	3350	273	310	1549	72752	275	226	360	87	209	495	468	7867	117	644	47	37	112	0	0	86	0	1074	3176	76	125	246	0	56	247	1687	30760	10448	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000350.spe	374.22	6.66	1	0.010264	-0.008542	0.009591	0.078770	40412	2.15	130	679	0	27	1512	596	5676	138828	631	3117	199	391	1388	71911	230	132	285	142	174	419	557	7687	227	552	123	64	66	0	0	15	0	1120	3025	14	242	0	0	0	297	1879	30680	10262	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000351.spe	375.22	6.66	1	0.010265	-0.008542	0.009591	0.078770	40356	2.13	108	675	0	125	1561	604	5514	150031	719	3183	154	305	1501	68098	238	161	306	65	199	332	555	8160	173	525	96	55	104	0	0	89	0	1132	2996	21	114	126	0	0	196	1691	29312	10182	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000352.spe	376.22	6.67	1	0.010263	-0.008542	0.009591	0.078770	40011	2.08	102	665	0	105	1562	669	4951	159634	592	3259	122	318	1434	63427	315	122	294	77	222	284	367	8420	21	625	58	97	160	0	0	121	0	1013	3144	50	204	130	24	62	219	1669	28748	10186	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000353.spe	377.22	6.66	1	0.010265	-0.008542	0.009608	0.078770	39954	2.22	101	622	0	102	1535	630	5128	159964	603	3219	175	335	992	65269	231	179	343	215	261	487	414	8214	67	501	112	71	132	0	0	139	0	1046	3067	130	137	160	166	98	252	1491	28394	9840	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000354.spe	378.22	6.67	1	0.010265	-0.008542	0.009608	0.078770	39275	2.18	119	624	0	65	1435	676	5146	157837	660	3180	146	280	791	64116	259	163	265	83	220	386	492	8052	118	477	57	73	93	0	0	103	0	955	3062	122	244	0	0	22	266	1549	27445	10139	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000355.spe	379.22	6.67	1	0.010266	-0.008542	0.009583	0.078770	38393	2.24	86	672	0	71	1321	607	4596	168032	602	2818	130	295	771	57507	172	89	261	0	250	425	329	8034	114	279	87	82	85	0	0	45	0	1020	2875	90	156	178	0	0	189	1484	25502	9550	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000356.spe	380.22	6.67	1	0.010266	-0.008542	0.009583	0.078770	38332	2.21	81	587	0	155	1394	681	4170	172039	784	3034	124	288	1154	55413	228	97	333	65	229	360	138	8013	260	450	73	69	51	0	0	116	0	868	2857	0	173	94	150	48	268	1289	25612	9599	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000357.spe	381.22	6.68	1	0.010267	-0.008542	0.009583	0.078770	39656	2.39	68	543	0	107	1497	561	4359	162310	869	3193	204	281	1021	62910	244	127	317	154	243	363	374	8784	298	529	112	77	106	0	0	54	0	1013	3062	47	196	14	0	21	227	1423	27725	9984	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000358.spe	382.22	6.68	1	0.010261	-0.008542	0.009583	0.078770	40119	2.16	75	575	0	97	1449	620	4551	157485	467	3327	193	372	729	68112	174	130	300	205	151	470	431	8342	146	591	66	93	17	0	0	50	16	977	3071	0	144	72	0	0	226	1997	28757	10011	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000359.spe	383.22	6.69	1	0.010261	-0.008542	0.009583	0.078770	40376	2.13	108	621	0	75	1416	624	4494	165979	548	3263	146	294	701	66809	177	152	264	122	226	358	358	8513	149	449	102	120	74	0	22	25	0	980	3078	90	169	0	0	25	222	1846	28145	9838	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000360.spe	384.22	6.69	1	0.010261	-0.008542	0.009583	0.078770	39698	2.16	94	572	0	118	1352	619	4414	168076	519	3086	111	256	890	62426	180	124	314	173	264	321	395	8189	212	708	71	113	121	0	44	34	0	985	2916	62	117	119	0	0	265	1779	27297	9909	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000361.spe	385.22	6.69	1	0.010261	-0.008542	0.009604	0.078770	39919	2.17	77	596	0	117	1365	642	4357	164846	494	3432	173	330	846	64882	184	120	219	8	225	338	275	8526	230	597	73	88	163	0	0	73	31	983	2825	0	140	125	82	0	238	1945	27745	10023	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000362.spe	386.22	6.70	1	0.010260	-0.008542	0.009604	0.078770	40511	2.52	124	577	0	104	1347	614	4340	163861	514	3294	169	270	735	66471	203	89	313	101	259	459	308	8496	164	583	56	67	211	0	0	59	0	1064	2811	95	179	0	80	0	191	2037	29114	10054	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000363.spe	387.22	6.70	1	0.010266	-0.008542	0.009604	0.078770	40969	2.11	130	546	0	119	1468	643	4165	172837	806	3477	172	323	688	64861	217	121	275	68	294	391	420	8643	88	408	63	81	89	0	0	65	0	1006	3056	5	127	168	44	0	296	1569	28432	9737	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000364.spe	388.22	6.71	1	0.010264	-0.008542	0.009604	0.078770	40961	2.25	107	595	0	108	1518	588	4235	171736	683	3521	119	360	720	66536	130	130	320	161	200	430	318	8703	132	636	105	73	241	0	0	151	0	879	3080	101	164	79	154	8	227	1609	28477	10114	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000365.spe	389.22	6.71	1	0.010264	-0.008542	0.009503	0.078770	41039	2.23	118	531	0	89	1501	671	3945	178451	668	3470	129	303	777	64077	175	126	231	123	259	355	350	9138	190	475	55	102	164	0	0	65	0	937	2894	42	112	0	0	0	205	1798	27657	10242	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000366.spe	390.22	6.71	1	0.010264	-0.008542	0.009526	0.078770	40886	2.24	119	604	0	99	1514	601	3986	177036	595	3490	115	276	730	63574	208	73	214	41	269	380	313	9071	226	403	100	117	232	0	0	76	0	967	2959	138	206	39	35	0	242	1691	28661	10049	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000367.spe	391.22	6.72	1	0.010263	-0.008542	0.009526	0.078770	41320	2.19	100	594	0	82	1389	617	4088	169978	529	3542	111	299	714	69316	180	102	272	102	155	381	475	8700	56	565	121	90	104	0	0	107	0	873	3018	65	114	0	0	0	270	1842	28502	10147	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000368.spe	392.22	6.72	1	0.010262	-0.008542	0.009526	0.078770	41313	2.23	97	552	0	63	1502	634	4136	161158	649	3401	222	346	944	72502	269	157	349	136	242	395	327	8347	140	595	87	94	197	0	0	92	0	1029	3026	48	242	81	128	0	320	1996	29375	9968	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000369.spe	393.22	6.73	1	0.010266	-0.008542	0.009526	0.078770	41460	2.13	85	544	0	91	1534	619	4439	161247	744	3563	196	293	876	74166	233	151	300	147	333	374	372	7990	102	474	91	94	108	0	0	134	0	916	3137	0	190	46	0	0	214	1746	29164	9864	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000370.spe	394.22	6.73	1	0.010267	-0.008542	0.009526	0.078770	40805	2.07	110	585	0	115	1566	658	4193	156403	799	4079	192	330	877	74194	166	122	275	178	214	388	322	8157	145	579	79	86	78	0	0	131	0	946	2998	89	224	62	171	0	246	1873	28086	9990	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000371.spe	395.22	6.73	1	0.010267	-0.008542	0.009526	0.078770	41145	2.26	151	551	0	105	1524	623	4238	162242	972	3938	259	279	977	72882	168	156	272	106	161	372	253	8487	217	517	79	59	94	0	0	138	0	1014	3067	45	216	83	277	7	322	1710	28198	10059	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000372.spe	396.22	6.73	1	0.010268	-0.008542	0.009526	0.078770	41052	2.39	136	615	0	86	1403	635	4461	161660	829	3984	202	315	937	73642	202	69	335	93	296	387	177	8489	99	558	95	48	143	0	0	136	0	1030	2941	97	199	34	277	17	267	1687	28458	9902	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000373.spe	397.22	6.74	1	0.010264	-0.008542	0.009526	0.078770	41012	2.16	88	579	0	75	1391	657	4267	161053	732	3948	163	329	784	73315	173	144	345	156	222	410	266	8794	108	458	58	51	102	0	0	97	0	1021	3043	104	197	4	108	0	355	2037	28432	10141	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000374.spe	398.22	6.74	1	0.010263	-0.008542	0.009526	0.078770	41222	2.14	120	602	0	134	1470	670	4459	161816	522	3945	232	397	1164	74342	223	214	309	133	200	437	452	8578	125	545	71	100	106	0	0	65	0	968	2995	55	214	0	0	64	352	1944	28580	10024	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000375.spe	399.22	6.75	1	0.010264	-0.008542	0.009549	0.078770	41340	2.11	116	641	0	108	1415	694	4124	168195	802	4059	164	330	1096	71908	202	90	354	91	182	367	146	8528	183	615	70	38	86	0	0	82	0	951	3062	0	137	119	169	0	275	1884	27720	10052	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000376.spe	400.22	6.74	1	0.010264	-0.008542	0.009572	0.078770	41408	2.15	98	624	0	80	1446	618	4236	163630	792	4225	172	263	771	73775	209	138	313	107	108	372	477	8777	302	515	82	41	53	0	0	121	0	956	3111	72	232	0	0	0	277	1991	28820	10024	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000377.spe	401.22	6.75	1	0.010264	-0.008542	0.009596	0.078770	41530	2.14	102	544	0	83	1368	625	4410	163206	652	4355	195	364	1055	74864	187	149	393	98	210	445	263	8647	222	571	89	78	131	0	0	122	0	974	3024	86	144	36	196	0	246	1910	28190	9906	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000378.spe	402.22	6.75	1	0.010264	-0.008542	0.009573	0.078770	41427	2.17	109	623	0	122	1379	643	4360	166406	664	3991	243	337	928	72819	226	162	339	115	164	360	332	8786	92	492	79	69	96	0	0	96	0	1013	3055	83	126	85	62	0	273	1836	28270	10203	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000379.spe	403.22	6.75	1	0.010266	-0.008542	0.009573	0.078770	41616	2.09	63	624	0	83	1383	543	4352	166579	733	4112	182	352	982	73488	226	147	328	72	246	428	374	8688	100	570	98	105	83	0	0	52	0	1074	2931	62	184	0	13	4	317	1697	28207	10002	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000380.spe	404.22	6.76	1	0.010267	-0.008542	0.009573	0.078770	41449	2.39	125	596	0	104	1441	659	4400	169534	847	3944	189	288	1083	70449	220	139	267	93	205	268	410	8570	236	571	58	88	87	0	0	118	0	903	3071	13	64	198	0	31	312	1701	27916	10051	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000381.spe	405.22	6.76	1	0.010267	-0.008542	0.009573	0.078770	41103	2.45	98	621	0	51	1343	618	4203	164151	678	4122	199	313	673	72682	182	96	352	115	212	315	463	8620	63	518	54	45	106	0	0	99	0	876	3090	105	121	82	0	35	257	1639	28291	9816	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000382.spe	406.22	6.76	1	0.010262	-0.008542	0.009573	0.078770	40859	2.23	120	604	0	82	1349	663	4376	169642	450	3991	246	303	624	67880	257	229	313	190	258	331	340	8727	231	672	85	56	117	0	0	109	0	831	3142	84	205	75	36	39	178	1940	27894	9880	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000383.spe	407.22	6.77	1	0.010262	-0.008542	0.009573	0.078770	42425	2.21	106	636	0	103	1361	658	4380	180494	616	3994	177	405	723	71164	203	236	310	203	84	310	283	8964	167	515	93	90	151	0	63	34	8	970	3172	26	164	168	96	53	237	1815	28923	10340	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000384.spe	408.22	6.77	1	0.010261	-0.008542	0.009573	0.078770	42407	2.40	101	579	0	124	1450	736	4415	178030	544	4356	217	296	800	71405	269	189	317	135	215	365	258	8941	149	657	44	75	123	0	0	108	0	819	3061	44	165	96	82	0	256	2302	28346	10294	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000385.spe	409.22	6.77	1	0.010261	-0.008542	0.009573	0.078770	41790	2.55	133	668	0	86	1396	672	4342	178279	473	4052	231	381	837	69029	239	134	315	180	206	398	360	8789	166	604	102	52	217	0	7	0	18	889	3004	19	152	139	17	0	214	2015	28252	10114	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000386.spe	410.22	6.77	1	0.010267	-0.008542	0.009573	0.078770	41729	2.19	106	623	0	79	1417	645	4242	176123	1053	4207	184	353	723	69370	151	86	321	157	147	323	402	9062	23	594	71	99	43	0	0	88	0	900	3014	0	166	55	0	0	270	1637	27795	10098	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000387.spe	411.22	6.77	1	0.010265	-0.008542	0.009573	0.078770	41735	2.21	123	593	0	113	1374	670	4102	185855	905	3866	188	325	677	64224	266	173	341	144	241	271	217	8971	257	541	80	95	109	0	0	58	0	941	3044	11	242	68	63	0	296	1673	28267	10232	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000388.spe	412.22	6.77	1	0.010265	-0.008542	0.009598	0.078770	41459	2.29	68	627	0	95	1365	627	4235	178362	828	4040	199	321	632	67724	252	85	289	39	182	352	195	9017	231	574	59	89	167	0	0	63	0	927	3061	43	90	0	166	0	189	1646	27951	10127	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000389.spe	413.22	6.78	1	0.010266	-0.008542	0.009598	0.078770	41623	2.26	99	618	0	115	1439	674	4206	180205	800	3903	233	311	664	66752	202	141	273	156	207	292	192	8969	179	548	73	98	91	0	0	33	0	815	3017	77	83	254	325	0	270	1646	27950	10024	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000390.spe	414.22	6.78	1	0.010267	-0.008542	0.009598	0.078770	41086	2.45	136	671	0	119	1459	669	4314	173152	800	3972	207	323	730	67732	198	112	362	110	232	331	615	8732	137	691	98	48	82	0	0	130	0	947	3003	59	185	37	0	0	259	1640	27469	9817	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000391.spe	415.22	6.78	1	0.010261	-0.008542	0.009598	0.078770	41179	2.22	109	630	0	61	1296	638	4307	171814	495	4073	200	310	817	69722	190	137	331	136	168	371	350	8771	234	578	99	97	161	0	0	87	36	940	2977	61	191	177	78	0	275	2091	28248	10346	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000392.spe	416.22	6.78	1	0.010264	-0.008542	0.009598	0.078770	41470	2.30	77	593	0	55	1285	699	4577	172982	836	3964	208	363	790	69905	222	128	309	129	137	351	257	8882	219	572	39	80	154	0	0	144	0	945	3086	31	122	50	114	8	286	1956	28013	10067	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000393.spe	417.22	6.78	1	0.010264	-0.008542	0.009598	0.078770	41605	2.30	118	609	0	90	1253	633	4341	177164	658	4161	224	350	842	69164	256	242	332	118	205	378	219	8913	124	534	116	87	191	0	0	151	0	817	3081	0	175	177	156	26	233	1818	28212	10202	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000394.spe	418.22	6.79	1	0.010264	-0.008542	0.009636	0.078770	41943	2.29	136	646	0	88	1395	696	4324	178410	579	4281	269	310	764	70598	224	129	271	93	241	465	343	8805	172	673	69	85	90	0	0	120	0	868	2974	10	129	79	0	0	294	2016	27729	9929	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000395.spe	419.22	6.79	1	0.010264	-0.008542	0.009662	0.078770	42131	2.32	143	594	0	101	1357	633	4134	183524	751	3820	176	297	843	68595	189	162	273	151	216	328	319	9154	179	592	63	102	64	0	0	125	0	861	3029	73	180	23	41	32	239	1742	28314	10084	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000396.spe	420.22	6.79	1	0.010265	-0.008542	0.009662	0.078770	42415	2.21	92	592	0	123	1492	773	4110	180200	806	3942	180	361	844	71758	207	139	279	99	225	324	368	8970	142	545	37	101	152	0	0	116	0	941	3006	0	256	130	0	37	295	1693	28306	10138	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000397.spe	421.22	6.79	1	0.010266	-0.008542	0.009662	0.078770	42175	2.38	142	547	0	99	1427	627	4059	170404	967	3788	203	319	1097	75060	196	172	254	25	186	346	290	8865	198	600	125	77	36	0	0	88	0	881	2968	0	115	173	203	49	280	1776	28305	10069	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000398.spe	422.22	6.79	1	0.010262	-0.008542	0.009662	0.078770	43213	2.21	112	577	0	108	1519	662	3914	176085	638	3630	209	300	880	78502	272	176	319	202	185	411	358	8799	184	538	70	81	94	0	0	74	0	921	3016	72	102	41	0	0	205	2351	29708	10148	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2\XRF data\L000399.spe	423.22	6.80	1	0.010264	-0.008542	0.009662	0.078770	42946	2.29	145	626	0	82	1434	695	4207	165946	605	3660	270	301	938	82832	176	206	303	68	205	356	269	8732	218	726	35	60	96	0	0	52	0	1050	3106	73	195	102	86	0	245	2211	29130	10098	0.105	
