C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000068.spe	97.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	53053	1.71	114	878	6	25	1707	635	6612	65949	7	8194	242	832	2558	151740	260	459	376	42	0	520	831	6375	140	678	0	0	73	0	327	141	143	99	1054	2566	50	155	331	192	1150	641	1010	32170	10511	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000069.spe	98.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	53732	1.64	112	912	0	48	1719	635	6397	66748	0	8177	380	828	2507	156200	265	516	392	106	80	562	604	5936	240	762	0	23	56	0	335	196	174	269	1032	2398	145	217	274	425	1245	699	1004	32537	10630	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000070.spe	99.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	53349	1.68	129	848	0	0	1590	634	6337	54944	0	8745	316	791	2741	164278	305	553	384	57	31	577	849	5007	184	875	0	0	41	0	297	150	216	45	1084	2397	102	148	325	237	1042	655	1421	32379	9947	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000071.spe	100.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	51114	1.71	110	821	0	0	1691	652	5910	80369	73	7715	123	886	2358	138734	221	495	254	266	0	527	728	6061	249	659	8	10	0	0	242	110	119	263	960	2448	140	200	222	95	861	657	1128	31004	10093	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000072.spe	101.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50200	1.62	68	768	0	13	1627	668	5274	127063	0	5779	202	617	2128	103125	144	381	272	14	36	500	656	7559	241	673	46	39	52	0	211	134	149	348	923	2489	119	136	157	116	805	438	825	31331	10243	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000073.spe	102.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	49950	1.63	68	675	0	37	1628	722	4995	141235	0	4719	194	513	1783	92719	174	366	311	49	94	528	454	7743	274	677	7	53	13	0	163	131	61	275	947	2404	114	254	144	403	565	368	904	30959	10283	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000074.spe	103.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50807	1.69	115	781	0	40	1669	609	5593	120249	0	5550	212	595	1932	109955	186	440	390	147	77	518	570	7136	238	618	18	27	101	0	239	128	106	234	955	2524	182	208	87	286	832	403	829	31706	10416	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000075.spe	104.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51729	1.67	112	788	0	25	1627	708	5884	114094	0	6082	161	627	1938	117831	186	437	328	60	109	556	748	7222	154	688	0	0	66	0	239	113	153	313	1049	2558	112	176	235	57	867	581	849	31394	10607	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000076.spe	105.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	52301	1.48	107	780	0	13	1686	652	6002	102671	24	6448	307	673	2041	127503	238	434	362	234	96	432	716	7089	314	513	0	18	43	0	262	109	164	300	1084	2504	104	243	197	194	1032	562	959	31845	10255	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000077.spe	106.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51391	1.61	87	917	0	13	1657	684	5766	94170	0	6991	224	795	2096	125974	219	519	299	122	21	570	583	6991	281	757	31	40	52	0	237	168	122	238	921	2519	100	227	185	311	919	532	1115	32035	10583	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000078.spe	107.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51124	1.63	114	895	0	32	1612	668	6014	90914	79	6872	215	713	2682	125553	279	504	348	117	0	503	636	6832	189	536	16	0	34	0	252	105	150	276	1082	2513	76	267	150	419	831	557	1143	31973	10333	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000079.spe	108.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51377	1.64	123	923	0	0	1559	687	6136	86214	84	7380	210	792	2144	132058	185	406	408	62	9	466	740	6631	206	723	0	0	56	0	229	143	167	321	1087	2458	80	214	303	17	904	548	1021	31791	10587	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000080.spe	109.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50710	1.58	126	997	0	17	1491	667	6254	90767	34	7578	303	671	2074	127456	205	449	378	66	0	461	720	7231	170	670	21	17	47	0	199	155	152	255	968	2463	188	219	299	110	828	462	1089	30664	10439	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000081.spe	110.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50729	1.73	135	1018	0	31	1548	638	6343	96722	0	7340	151	780	1880	121714	234	440	386	53	90	550	593	8095	282	581	12	0	104	0	222	168	141	199	899	2426	137	249	281	267	1029	475	635	31629	10513	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000082.spe	111.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	52948	1.60	93	948	0	36	1596	641	6353	84038	0	7980	176	800	2278	140661	355	508	432	44	0	476	606	7323	245	712	0	0	0	0	230	88	179	138	1068	2653	106	260	360	255	1084	509	800	31953	10434	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000083.spe	112.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	53237	1.63	130	873	0	30	1512	721	6219	64754	0	7988	246	884	2483	155626	227	479	348	55	69	557	831	5632	215	669	0	0	19	0	333	97	172	222	1106	2440	156	241	378	263	1126	591	1067	33478	10424	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000084.spe	113.75	8.04	1	0.010267	-0.009931	0.009900	0.077115	52080	1.72	118	818	0	37	1625	652	5919	78460	0	7819	228	796	2444	143645	167	565	400	126	162	572	750	6192	297	637	0	20	97	0	244	115	162	326	1010	2454	159	154	202	149	936	600	1143	32122	10231	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000085.spe	114.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	52155	1.65	116	826	0	35	1408	666	6054	84938	0	7598	243	752	2390	138398	219	481	334	153	90	533	571	7302	263	623	0	5	19	0	195	125	146	353	951	2239	41	175	369	276	1046	563	829	31789	10576	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000086.spe	115.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	52925	1.82	117	919	0	14	1567	735	6203	72446	0	8192	365	722	2853	149474	319	492	340	148	89	528	810	6565	147	635	0	27	48	0	284	123	120	190	1084	2492	98	184	382	91	1058	659	903	32427	10456	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000087.spe	116.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	51220	1.68	119	923	0	40	1490	671	6161	91581	0	7120	172	825	2702	128757	226	424	326	96	89	520	695	7141	274	597	48	15	47	0	273	126	167	294	1008	2459	100	298	287	109	905	584	836	31386	10356	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000088.spe	117.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50875	1.69	87	845	0	25	1505	673	6063	99188	0	6646	244	651	2277	123194	211	460	277	0	0	480	484	7554	209	556	10	15	85	0	205	136	94	235	993	2438	46	122	264	302	1059	495	682	31328	10254	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000089.spe	118.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50197	1.76	82	933	0	26	1423	756	6019	84254	44	7181	238	738	2480	129494	185	468	229	52	57	483	738	7699	218	654	0	0	67	0	267	105	139	356	993	2418	93	181	279	0	1005	430	738	30067	10249	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000090.spe	119.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50626	1.65	109	806	0	41	1567	740	5861	100684	69	6586	270	696	2559	121545	242	473	312	159	152	460	565	7869	96	410	23	18	39	0	255	144	152	332	946	2434	120	141	282	171	940	598	719	30359	10331	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000091.spe	120.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49998	1.65	107	762	0	28	1577	731	5482	98015	0	6507	136	687	2465	122850	215	403	293	119	123	491	613	7742	117	592	0	50	32	0	238	130	89	298	1012	2437	103	209	277	209	1100	487	575	30120	10170	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000092.spe	121.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	49715	1.70	101	797	0	13	1581	651	5425	107355	0	6402	157	727	1924	115237	210	476	337	145	19	514	648	8234	274	615	43	28	64	0	198	137	134	248	934	2418	182	271	350	70	780	433	929	30340	10291	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000093.spe	122.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50327	1.59	99	721	0	19	1623	709	5455	103805	0	6733	175	746	1982	121243	195	445	349	171	12	523	494	8153	159	593	30	12	73	0	238	109	185	239	849	2535	116	200	276	176	901	582	896	29736	10145	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000094.spe	123.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50275	1.64	122	743	0	42	1610	680	5493	107922	22	6609	184	722	2406	118434	146	386	321	0	132	558	372	8379	245	654	33	0	29	0	211	150	99	299	968	2439	127	227	223	242	832	488	874	29750	10218	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000095.spe	124.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49451	1.60	120	728	0	0	1536	733	5355	114191	0	6010	176	596	1988	109234	208	381	344	140	47	463	496	8904	263	469	19	7	37	0	129	101	84	195	984	2516	169	203	258	212	777	457	872	30004	10266	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000096.spe	125.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49927	1.73	103	817	0	37	1628	708	5231	115290	0	6334	211	616	2026	112711	239	353	230	115	92	441	284	8804	267	500	25	39	101	0	154	101	123	204	1011	2445	122	246	144	360	820	527	891	30042	10209	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000097.spe	126.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49436	1.64	91	674	0	30	1823	764	5041	124326	0	5812	167	619	1849	105523	169	354	307	115	58	483	396	8921	177	501	0	15	49	0	148	86	98	243	921	2421	60	205	147	314	799	446	610	29617	10385	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000098.spe	127.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49340	1.56	103	713	0	0	1677	710	4760	135014	0	5658	124	580	1772	99753	194	415	243	114	73	400	333	9396	160	502	19	48	88	0	109	118	99	201	838	2413	169	225	69	120	740	419	813	29009	10115	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000099.spe	128.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50059	1.68	61	656	0	0	1653	733	4508	143823	0	5691	213	598	1727	98572	132	253	222	80	0	429	413	9375	159	588	22	50	57	0	136	86	110	350	976	2418	98	156	152	160	536	387	982	28411	10246	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000100.spe	129.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49718	1.66	118	733	0	30	1711	763	4769	131245	56	6007	164	638	1946	103844	185	358	318	63	107	497	440	8798	193	576	24	8	33	0	136	112	86	255	886	2452	137	197	213	0	857	485	846	29040	9962	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000101.spe	130.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	50031	1.65	84	691	0	22	1638	775	4967	121670	0	6767	202	695	1770	112032	174	319	254	0	40	546	421	8909	257	566	41	0	62	0	167	104	107	210	931	2503	54	197	34	208	692	481	909	29037	10292	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000102.spe	131.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49204	1.57	70	574	0	24	1772	797	4317	147317	0	5635	238	618	1549	93688	201	381	253	74	80	484	313	9635	200	508	38	52	105	0	67	121	103	275	923	2383	69	231	129	287	672	550	678	28257	10171	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000103.spe	132.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49237	1.78	121	618	0	9	1747	747	4072	163060	0	5371	111	518	1375	85156	102	203	236	0	149	462	308	10459	195	391	7	53	9	0	84	22	91	349	1002	2335	114	201	44	79	700	315	447	27705	10237	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000104.spe	133.75	8.03	1	0.010267	-0.009931	0.009900	0.077115	49548	1.68	87	639	0	30	1704	742	4100	154333	0	5866	165	625	1470	90968	105	280	185	0	63	430	344	10529	241	442	46	51	88	0	130	118	78	288	945	2377	83	175	244	100	776	435	333	28023	10162	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000105.spe	134.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50186	1.68	121	659	0	0	1764	751	4305	155974	0	5638	156	538	1429	91894	60	317	201	69	31	412	249	10135	354	462	14	66	28	0	107	81	60	391	984	2372	12	158	83	246	744	396	427	29396	10665	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000106.spe	135.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	49098	1.58	79	665	0	23	1597	754	4518	146871	0	5257	157	632	1450	91642	173	360	286	117	60	482	374	9807	260	337	64	28	28	0	118	103	126	267	880	2516	196	268	229	321	722	380	500	28952	10049	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000107.spe	136.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	48868	1.68	70	626	0	0	1689	724	4279	150599	0	5168	96	577	1270	89606	115	354	327	80	27	452	364	9613	211	361	39	33	20	0	133	107	97	313	933	2493	101	195	200	157	690	423	624	28199	10140	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000108.spe	137.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	47277	1.57	65	589	0	18	1554	773	3961	148229	40	4894	120	512	1384	83588	126	304	255	41	0	413	380	9281	237	467	0	56	50	0	96	39	102	203	817	2329	113	141	208	107	601	338	653	28356	9913	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000109.spe	138.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50313	1.78	104	565	0	0	1658	774	3801	175069	0	4933	162	527	1631	84212	69	371	244	112	0	449	426	9868	143	467	30	35	24	0	54	82	43	464	883	2495	45	152	135	35	646	393	720	27757	10040	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000110.spe	139.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	49668	1.66	105	550	0	11	1662	784	3797	164760	0	5370	165	577	1737	87234	83	298	230	23	26	531	280	9793	195	473	25	52	0	0	80	87	60	259	856	2402	73	243	154	47	688	390	536	28167	10129	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000111.spe	140.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	50922	1.74	87	630	0	21	1722	733	4253	153430	0	6041	137	645	2298	99006	249	436	322	60	59	501	363	9594	261	436	0	47	56	0	75	84	105	265	923	2499	114	203	250	209	673	480	881	29134	10245	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000112.spe	141.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	50243	1.67	56	612	0	5	1572	727	4150	150321	0	5980	192	620	3569	98109	226	361	268	65	63	496	180	9286	205	370	51	56	45	0	153	100	87	340	873	2414	61	119	116	248	732	462	622	28655	10060	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000113.spe	142.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	51022	1.65	89	588	0	18	1675	756	3974	154838	0	6288	146	563	11125	96467	127	414	255	48	28	588	263	8965	103	364	60	36	45	0	82	79	120	373	873	2422	64	201	148	154	690	416	704	27840	9868	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000114.spe	143.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	51459	1.75	118	599	0	0	1631	823	3479	172819	0	6116	151	636	11522	90026	153	361	215	63	66	441	315	9504	222	462	31	73	68	0	30	125	105	343	865	2300	33	185	107	28	695	441	504	27052	10114	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000115.spe	144.75	8.02	1	0.010267	-0.009931	0.009900	0.077115	51188	1.84	101	552	0	0	1675	828	3404	170771	0	5854	96	630	11147	90780	202	365	273	140	110	473	289	9128	142	620	41	52	125	0	89	67	92	345	788	2299	86	219	216	223	830	377	522	26795	10108	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000116.spe	145.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	50172	1.80	55	465	0	37	1764	764	3083	184841	0	5330	154	645	5431	81728	138	349	151	71	120	444	238	9723	136	553	54	77	89	0	41	52	110	443	793	2275	41	176	190	200	714	294	443	26847	9832	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000117.spe	146.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50626	1.78	104	473	0	0	1676	764	2981	184643	0	5422	137	589	8222	81714	146	383	238	91	110	518	262	10247	221	260	30	71	20	0	0	68	66	374	769	2386	129	181	242	156	656	316	444	27336	10097	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000118.spe	147.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	50262	1.79	69	469	0	50	1718	745	3187	196011	0	4735	94	507	3203	74519	144	258	226	89	121	456	140	10291	187	384	47	50	75	0	0	64	29	381	863	2344	108	144	153	406	537	332	615	27813	10108	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000119.spe	148.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	51224	1.65	80	424	0	42	1760	844	2931	200603	0	4772	129	447	7604	74152	214	265	241	57	0	427	390	10484	201	439	56	94	65	0	39	46	29	339	819	2412	64	206	148	27	653	341	457	27483	10243	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000120.spe	149.75	8.01	1	0.010267	-0.009931	0.009900	0.077115	52049	1.70	114	475	0	24	1842	849	2979	202752	0	4770	135	595	5290	76806	209	246	151	0	0	486	352	10322	99	381	25	66	115	0	81	74	105	311	871	2419	98	141	172	60	551	390	885	27953	10480	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000121.spe	150.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	50859	1.61	53	439	0	0	1832	758	3430	186354	0	4657	116	514	1952	80100	92	272	249	10	15	376	332	9726	93	320	30	54	43	0	56	53	66	436	933	2407	94	273	148	302	559	352	781	28890	9950	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000122.spe	151.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50095	1.69	83	550	0	51	1751	758	3706	178130	0	4409	137	547	2367	80771	173	328	246	29	47	518	440	9331	178	237	67	29	108	0	94	87	60	353	925	2486	95	211	170	207	695	330	576	29085	10086	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000123.spe	152.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50246	1.70	75	547	0	70	1808	748	3794	173403	0	4981	123	584	1878	84280	195	307	283	64	63	496	346	9368	164	358	54	96	110	0	99	89	77	344	901	2385	102	247	0	109	595	316	689	28486	9834	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000124.spe	153.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50325	1.65	53	619	0	48	1664	805	4236	156793	0	5186	152	614	5860	91571	146	356	323	50	0	520	416	8942	177	488	0	49	78	0	112	63	119	295	857	2441	133	163	142	125	650	449	877	28972	10130	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000125.spe	154.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50042	1.76	115	522	0	59	1630	826	3564	183538	0	4618	67	465	10261	76340	165	273	223	0	155	407	229	10074	200	369	28	59	91	0	86	59	107	370	890	2324	47	148	263	214	665	330	622	26968	9854	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000126.spe	155.75	8.00	1	0.010267	-0.009931	0.009900	0.077115	50584	1.69	104	472	0	72	1757	858	3126	211929	0	3638	118	359	11514	60952	264	336	155	11	14	266	311	10754	124	427	47	83	106	0	81	72	86	304	857	2470	121	79	94	101	560	251	599	26288	9933	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000127.spe	156.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	50749	1.62	58	446	0	48	1763	809	2897	218820	0	4056	110	443	2362	65049	119	251	225	0	42	339	271	11038	86	317	61	111	68	0	60	90	20	470	838	2368	90	175	257	167	496	328	512	27037	9875	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000128.spe	157.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	51264	1.79	76	446	0	16	1805	800	2922	230373	0	3831	84	456	1151	60569	79	255	184	27	86	404	222	11431	116	237	45	123	104	0	21	47	39	481	862	2461	0	214	119	0	568	240	400	27377	10236	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000129.spe	158.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	50218	1.80	90	413	0	32	1780	844	2746	232473	0	3436	115	444	2774	53255	125	220	190	0	5	509	138	11236	163	450	38	136	98	0	10	52	58	417	891	2425	104	152	27	50	534	260	401	26219	10151	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000130.spe	159.75	7.99	1	0.010267	-0.009931	0.009900	0.077115	49473	1.85	106	447	0	6	1648	727	2786	223349	0	3203	0	403	2047	53599	84	191	220	0	117	390	170	11120	280	292	74	81	85	0	19	49	55	441	922	2287	116	150	174	212	432	205	494	26880	10389	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000131.spe	160.75	7.98	1	0.010267	-0.009931	0.009900	0.077115	49786	1.72	41	434	0	24	1748	882	2966	231686	0	3076	40	397	1607	51040	160	199	183	88	82	402	203	11517	121	299	20	133	43	0	30	32	61	371	770	2414	66	156	113	181	419	244	460	27374	10237	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000132.spe	161.75	7.98	1	0.010267	-0.009931	0.009900	0.077115	49938	1.69	69	433	0	41	1715	810	3215	232866	0	2668	55	414	1113	48737	92	172	200	0	114	446	174	11819	306	228	85	123	74	0	38	26	67	420	864	2291	74	137	52	215	509	171	347	27915	10428	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000133.spe	162.75	7.98	1	0.010267	-0.009931	0.009900	0.077115	47887	1.71	61	444	0	0	1578	797	3140	220333	0	2317	11	349	1417	44081	73	212	160	0	0	373	132	11679	186	322	52	113	21	0	42	30	61	508	819	2221	0	147	51	83	481	232	318	27798	10977	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000134.spe	163.75	7.97	1	0.010267	-0.009931	0.009900	0.077115	51516	1.78	103	500	0	32	1929	920	3415	248883	0	2747	98	369	1881	48984	30	239	147	63	90	390	200	11929	214	359	47	107	26	0	0	74	43	585	893	2360	0	162	300	190	554	266	337	27548	10213	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000135.spe	164.75	7.93	1	0.010267	-0.009931	0.009900	0.077115	45256	1.70	73	420	0	0	1650	746	3030	219303	0	2211	7	336	771	40918	13	191	133	0	88	471	53	10841	229	219	94	114	42	0	5	60	12	441	884	2249	35	126	195	435	340	277	311	24987	9127	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000136.spe	165.75	7.91	1	0.010267	-0.009931	0.009900	0.077115	43609	1.79	45	473	0	6	1488	821	2849	209022	0	2221	0	292	655	39503	0	129	90	0	87	431	158	10276	187	331	61	110	48	0	0	50	55	466	764	2177	139	112	10	139	355	248	246	24235	8982	0.098	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000137.spe	166.75	7.92	1	0.010267	-0.009931	0.009900	0.077115	43191	1.72	94	326	0	0	1591	841	2938	203080	0	2015	53	346	623	39890	0	169	168	5	88	364	236	10294	22	101	39	105	100	0	36	45	70	536	758	2192	125	141	188	38	364	232	270	24491	9019	0.098	
