C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1     23-Sep-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Ce	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000070.spe	99.75	8.02	1	0.010264	-0.008542	0.009606	0.078770	47460	2.08	147	895	9	41	1631	616	6326	56253	178	8923	516	564	2635	168826	211	450	385	154	196	497	835	4888	205	981	24	0	94	0	17	179	0	1367	3032	77	115	204	87	0	562	4569	33686	10019	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000071.spe	100.75	8.02	1	0.010263	-0.008542	0.009606	0.078770	45539	2.06	129	870	0	66	1742	639	5909	82307	424	7863	300	674	2264	142562	248	420	287	361	128	452	727	5944	262	789	47	17	43	0	0	147	0	1149	3255	111	189	114	0	0	557	3816	32293	10155	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000072.spe	101.75	8.02	1	0.010263	-0.008542	0.009606	0.078770	44770	2.28	86	812	0	83	1675	657	5278	130053	455	5795	334	451	2027	105827	233	308	304	107	173	434	647	7434	257	846	86	50	114	0	77	65	36	1085	3334	97	108	53	0	9	347	3001	32652	10298	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000073.spe	102.75	8.01	1	0.010266	-0.008542	0.009606	0.078770	44495	2.18	89	724	0	119	1690	714	4978	144555	600	4788	313	363	1720	95205	226	285	342	131	233	461	430	7620	264	805	50	71	23	0	0	111	15	1148	3233	78	241	49	293	0	296	2522	32056	10299	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000074.spe	103.75	8.02	1	0.010264	-0.008542	0.009606	0.078770	45256	2.25	139	833	0	121	1729	597	5588	123099	357	5631	333	418	1849	112933	209	355	437	246	230	443	550	7012	245	768	63	41	170	0	23	124	0	1193	3356	164	206	0	155	56	315	2900	32931	10462	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000075.spe	104.75	8.03	1	0.010265	-0.008542	0.009587	0.078770	46071	2.35	133	832	0	91	1671	692	5859	116752	437	6221	300	439	1864	120998	245	331	349	137	256	489	726	7100	157	823	31	6	125	0	0	172	0	1281	3410	89	155	131	0	67	507	2930	32432	10621	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000076.spe	105.75	8.03	1	0.010267	-0.008542	0.009587	0.078770	46549	2.05	126	825	0	78	1738	639	5960	105100	625	6618	467	467	1963	130947	275	306	382	312	245	362	677	6970	320	643	29	23	80	0	0	172	0	1312	3316	67	234	96	106	181	484	3016	32899	10241	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000077.spe	106.75	8.03	1	0.010268	-0.008542	0.009587	0.078770	45706	2.19	107	965	0	81	1704	669	5722	96287	472	7136	404	590	2020	129425	224	408	336	199	180	499	548	6873	281	869	73	46	72	0	0	139	21	1153	3337	74	232	76	219	101	449	3103	33086	10567	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000078.spe	107.75	8.03	1	0.010265	-0.008542	0.009587	0.078770	45474	2.03	134	943	0	99	1661	654	6003	93012	504	6991	372	512	2586	129056	310	398	379	212	141	428	621	6711	194	683	55	0	84	0	11	142	0	1326	3345	24	258	44	282	0	466	3457	33194	10368	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000079.spe	108.75	8.03	1	0.010266	-0.008542	0.009587	0.078770	45713	2.24	145	974	0	64	1609	673	6108	88116	526	7613	375	565	2062	135670	234	290	447	160	146	398	711	6513	213	846	17	0	88	0	0	212	0	1327	3316	46	210	195	0	36	457	3257	32844	10594	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000080.spe	109.75	8.03	1	0.010263	-0.008542	0.009587	0.078770	45163	2.04	146	1045	0	80	1538	656	6254	92862	393	7671	483	485	1977	130956	240	376	408	166	87	387	706	7110	180	825	56	23	99	0	0	104	42	1150	3290	154	206	200	0	0	372	3579	31850	10479	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000081.spe	110.75	8.03	1	0.010262	-0.008542	0.009587	0.078770	45130	2.30	154	1067	0	100	1593	621	6351	98847	353	7470	322	578	1791	124996	237	382	417	158	223	472	593	7953	284	765	53	0	187	0	0	140	40	1073	3222	89	256	179	101	121	382	3167	32894	10547	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000082.spe	111.75	8.03	1	0.010267	-0.008542	0.009587	0.078770	47052	2.19	112	996	0	100	1650	627	6310	85961	291	8169	380	579	2193	144631	299	377	441	119	134	395	568	7193	243	838	13	0	0	0	0	172	0	1322	3379	56	214	252	150	184	427	3033	33068	10428	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000083.spe	112.75	8.03	1	0.010265	-0.008542	0.009587	0.078770	47335	2.12	151	922	0	90	1562	701	6191	66302	276	8148	441	656	2387	159921	220	363	369	149	223	481	807	5520	238	815	5	0	46	0	51	167	0	1352	3187	122	240	274	143	115	498	3748	34705	10439	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000084.spe	113.75	8.04	1	0.010265	-0.008542	0.009510	0.078770	46352	2.11	137	869	0	101	1671	633	5902	80289	256	7985	407	565	2345	147642	215	456	441	212	300	491	722	6064	309	779	39	23	145	0	0	167	0	1235	3305	139	119	92	30	0	507	3662	33265	10212	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000085.spe	114.75	8.03	1	0.010266	-0.008542	0.009510	0.078770	46391	2.20	137	875	0	100	1456	652	6031	86832	373	7720	431	543	2292	142181	286	375	368	233	209	465	549	7190	274	784	35	9	49	0	0	119	0	1139	3050	17	153	258	172	128	475	3203	32940	10534	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000086.spe	115.75	8.03	1	0.010263	-0.008542	0.009510	0.078770	47062	2.14	137	970	0	76	1618	716	6213	74159	209	8325	541	510	2743	153643	301	396	377	249	241	447	796	6418	160	785	0	32	119	0	39	164	0	1366	3266	74	140	257	0	41	561	3842	33748	10483	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000087.spe	116.75	8.03	1	0.010262	-0.008542	0.009510	0.078770	45604	2.04	136	966	0	100	1529	662	6161	93778	257	7177	329	624	2592	132252	271	337	355	186	225	449	690	7004	279	742	76	21	104	0	100	118	0	1224	3275	85	312	181	0	0	490	3506	32683	10348	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000088.spe	117.75	8.03	1	0.010262	-0.008542	0.009510	0.078770	45317	2.24	105	895	0	96	1557	663	6083	101526	301	6726	375	463	2170	126396	231	376	313	37	143	405	479	7392	208	737	51	26	186	0	20	128	0	1240	3216	8	94	139	141	109	396	3376	32512	10264	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000089.spe	118.75	8.03	1	0.010266	-0.008542	0.009510	0.078770	44716	2.09	100	979	0	87	1470	741	5997	86198	508	7291	417	538	2388	133118	257	362	249	130	181	416	708	7580	230	771	13	0	113	0	21	131	0	1175	3267	54	188	181	0	129	344	3022	31136	10220	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000090.spe	119.75	8.03	1	0.010266	-0.008542	0.009510	0.078770	45122	2.07	127	850	0	105	1604	724	5836	102975	563	6627	440	510	2460	124946	302	379	343	246	288	388	533	7734	95	561	55	22	57	0	72	59	31	1125	3277	89	111	174	61	109	518	2847	31395	10318	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000091.spe	120.75	8.03	1	0.010267	-0.008542	0.009510	0.078770	44638	2.28	128	808	0	95	1631	717	5463	100239	348	6657	292	489	2393	126158	255	290	318	198	266	418	581	7613	115	724	25	59	47	0	0	169	0	1221	3212	60	180	177	107	282	406	2630	31099	10129	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000092.spe	121.75	8.02	1	0.010262	-0.008542	0.009510	0.078770	44357	2.16	120	841	0	78	1626	642	5424	109850	419	6460	296	540	1825	118311	240	409	370	243	155	432	631	8081	276	808	77	37	133	0	26	87	21	1130	3209	159	265	246	0	0	339	3326	31430	10297	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000093.spe	122.75	8.03	1	0.010264	-0.008542	0.009510	0.078770	44919	2.14	118	765	0	84	1664	693	5445	106178	335	6837	311	532	1879	124475	206	359	373	254	161	439	475	8010	163	754	65	14	128	0	0	138	0	1034	3319	68	166	166	39	24	485	3252	30974	10156	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000094.spe	123.75	8.03	1	0.010265	-0.008542	0.009478	0.078770	44882	2.10	139	785	0	106	1651	666	5475	110344	559	6748	343	531	2331	121705	197	289	341	71	264	486	352	8236	235	797	68	0	75	0	0	161	13	1169	3247	94	203	125	122	33	413	3037	30820	10198	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000095.spe	124.75	8.03	1	0.010265	-0.008542	0.009410	0.078770	44101	2.09	139	768	0	48	1578	718	5344	116829	574	6107	316	423	1913	112190	204	284	357	216	202	388	466	8741	246	635	59	18	76	0	0	127	0	1198	3251	138	181	157	90	27	388	2869	30820	10203	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000096.spe	125.75	8.03	1	0.010264	-0.008542	0.009362	0.078770	44611	2.17	122	862	0	108	1675	695	5223	118005	517	6431	337	416	1926	115650	237	269	269	220	238	357	255	8629	249	671	62	48	173	0	0	135	0	1238	3228	74	249	26	226	6	440	3095	31011	10154	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000097.spe	126.75	8.03	1	0.010263	-0.008542	0.009362	0.078770	44170	2.08	108	714	0	98	1865	745	5044	127329	529	5858	291	444	1755	108272	191	271	328	199	203	405	392	8752	166	671	34	25	105	0	0	95	0	1109	3154	29	188	38	164	12	362	2800	30724	10335	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000098.spe	127.75	8.03	1	0.010262	-0.008542	0.009362	0.078770	44133	2.22	120	748	0	60	1709	695	4766	138141	448	5728	239	416	1686	102242	205	343	256	190	220	328	309	9210	147	701	50	55	170	0	0	118	0	1018	3129	148	224	0	0	0	346	2981	29912	10064	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000099.spe	128.75	8.03	1	0.010262	-0.008542	0.009321	0.078770	44719	2.22	78	696	0	73	1691	717	4513	147294	597	5673	331	426	1625	100996	218	181	262	175	122	352	382	9184	148	753	56	58	115	0	9	55	0	1157	3261	48	137	36	33	0	299	3128	29447	10159	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000100.spe	129.75	8.03	1	0.010266	-0.008542	0.009321	0.078770	44448	2.10	134	768	0	96	1753	747	4749	134250	809	5991	326	478	1864	106603	211	260	334	125	245	423	407	8622	166	704	60	18	53	0	0	40	7	1076	3245	80	187	116	0	142	418	2709	29826	9852	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000101.spe	130.75	8.03	1	0.010264	-0.008542	0.009321	0.078770	44743	2.14	103	736	0	85	1676	759	4954	124355	603	6831	353	498	1678	115011	174	240	283	89	189	471	396	8744	242	738	74	8	120	0	0	111	0	1117	3288	14	194	0	79	0	397	3067	29917	10201	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000102.spe	131.75	8.03	1	0.010265	-0.008542	0.009321	0.078770	44087	2.23	89	613	0	93	1811	784	4305	150691	677	5844	343	418	1475	96055	243	293	280	157	217	411	293	9460	179	664	75	61	161	0	0	211	0	1114	3157	25	232	24	161	0	471	2455	29209	10083	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000103.spe	132.75	8.03	1	0.010266	-0.008542	0.009321	0.078770	44125	2.43	138	658	0	84	1794	732	4063	166814	894	5458	236	352	1304	87347	191	115	267	16	274	392	284	10287	172	556	46	68	16	0	0	144	0	1167	3129	78	190	0	0	65	249	2014	28560	10129	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000104.spe	133.75	8.03	1	0.010263	-0.008542	0.009223	0.078770	44329	2.22	107	680	0	103	1745	728	4106	157879	573	5865	292	452	1387	93283	165	204	219	58	193	346	317	10311	212	630	85	64	139	0	0	83	0	1150	3179	31	142	128	0	73	360	2261	28929	10067	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000105.spe	134.75	8.02	1	0.010264	-0.008542	0.009176	0.078770	44874	2.31	140	698	0	62	1806	735	4309	159569	728	5652	277	372	1346	94168	163	237	236	158	159	342	225	9936	324	635	51	79	62	0	0	93	0	1141	3197	0	169	0	124	57	317	2275	30281	10514	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000106.spe	135.75	8.02	1	0.010265	-0.008542	0.009176	0.078770	43901	2.17	98	703	0	93	1637	741	4499	150178	732	5271	268	447	1359	93930	204	269	312	191	211	397	344	9596	228	480	99	37	25	0	0	77	0	1038	3279	152	245	129	188	29	303	2216	29787	9902	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000107.spe	136.75	8.02	1	0.010266	-0.008542	0.009176	0.078770	43741	2.28	87	663	0	58	1721	705	4260	154029	723	5186	211	401	1191	91796	169	254	355	152	169	374	326	9410	183	489	74	41	17	0	0	92	0	1102	3272	45	187	98	48	36	349	2266	28943	9967	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000108.spe	137.75	8.02	1	0.010262	-0.008542	0.009176	0.078770	42333	2.17	83	626	0	85	1589	755	3968	151689	704	4945	204	340	1289	85564	139	240	291	132	136	325	355	9062	208	631	35	64	108	0	0	99	0	993	3032	53	100	94	0	0	257	2498	29324	9802	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000109.spe	138.75	8.02	1	0.010264	-0.008542	0.009176	0.078770	45020	2.31	121	600	0	58	1703	761	3798	179279	720	4896	279	384	1552	86223	210	292	282	186	110	375	391	9679	114	597	69	52	45	0	0	55	0	1014	3395	0	120	31	0	6	324	2424	28605	9898	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000110.spe	139.75	8.02	1	0.010265	-0.008542	0.009176	0.078770	44473	2.22	122	589	0	87	1706	766	3791	168622	850	5406	287	407	1662	89398	121	216	260	100	166	451	251	9587	159	606	66	66	14	0	0	113	0	1020	3157	27	215	47	0	60	322	2171	28949	9979	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000111.spe	140.75	8.02	1	0.010265	-0.008542	0.009145	0.078770	45570	2.21	101	660	0	84	1753	714	4234	156943	741	6011	286	472	2203	101534	271	333	343	131	203	414	332	9373	228	566	35	53	95	0	0	45	0	1105	3268	64	175	141	82	0	410	2715	29977	10066	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000112.spe	141.75	8.01	1	0.010266	-0.008542	0.009145	0.078770	44978	2.33	72	646	0	71	1606	711	4135	153624	696	5981	338	442	3476	100627	286	251	281	119	192	418	156	9079	170	485	85	64	60	0	0	85	0	1034	3205	0	86	16	129	50	393	2396	29477	9876	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000113.spe	142.75	8.01	1	0.010263	-0.008542	0.009145	0.078770	45739	2.22	108	626	0	85	1707	738	3965	158437	595	6322	272	361	10963	99180	205	328	291	125	149	503	244	8768	90	539	94	44	91	0	0	103	0	1020	3239	9	194	42	30	0	347	2702	28802	9732	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000114.spe	143.75	8.01	1	0.010265	-0.008542	0.009131	0.078770	46194	2.42	135	636	0	68	1663	802	3468	176753	656	6160	276	442	11387	92620	218	265	235	125	190	361	281	9312	200	602	64	81	110	0	0	105	0	1022	3031	0	143	0	0	13	383	2259	27911	9944	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000115.spe	144.75	8.02	1	0.010265	-0.008542	0.009101	0.078770	45949	2.41	117	588	0	52	1708	808	3389	174676	766	5860	221	439	11011	93360	269	277	300	201	234	392	265	8920	112	735	75	60	198	0	0	94	0	928	3068	32	188	113	96	137	319	2318	27554	9913	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000116.spe	145.75	8.01	1	0.010265	-0.008542	0.009090	0.078770	45071	2.42	69	495	0	100	1787	742	3067	189049	942	5325	274	471	5321	83839	264	269	171	132	226	372	212	9518	104	693	86	83	151	0	0	81	0	885	3097	0	159	92	88	69	233	2060	27548	9637	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000117.spe	146.75	8.00	1	0.010264	-0.008542	0.009127	0.078770	45447	2.42	119	502	0	45	1701	743	2973	188972	832	5398	258	435	8104	83974	242	297	263	146	230	436	245	10030	186	435	63	81	60	0	0	62	0	903	3176	78	144	142	22	21	265	2104	28051	9927	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000118.spe	147.75	8.01	1	0.010265	-0.008542	0.009106	0.078770	45096	2.52	86	507	0	132	1760	731	3184	200555	767	4677	207	368	3118	76359	249	183	258	157	245	381	121	10078	145	525	88	68	117	0	0	45	0	1000	3136	58	118	52	274	0	272	2081	28479	9911	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000119.spe	148.75	8.00	1	0.010266	-0.008542	0.009106	0.078770	45977	2.38	97	454	0	115	1791	829	2920	205129	819	4728	254	310	7526	76100	293	179	260	109	127	353	350	10257	156	579	93	111	97	0	0	69	0	964	3198	0	171	48	0	104	302	1831	28085	10034	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000120.spe	149.75	8.01	1	0.010267	-0.008542	0.009106	0.078770	46661	2.49	131	507	0	99	1876	825	2963	207265	1152	4725	245	427	5202	78695	263	147	171	12	55	406	314	10093	59	496	61	74	146	0	0	62	0	1026	3174	32	89	66	0	0	331	2270	28649	10258	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000121.spe	150.75	7.99	1	0.010262	-0.008542	0.009106	0.078770	45532	2.31	70	472	0	52	1863	740	3427	190793	737	4671	203	354	1863	81917	225	205	278	94	131	302	314	9480	63	480	65	65	94	0	0	101	0	1078	3262	48	263	50	157	0	283	2562	29751	9767	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000122.spe	151.75	8.00	1	0.010262	-0.008542	0.009106	0.078770	44891	2.29	99	588	0	127	1790	745	3710	182496	667	4304	222	401	2263	82628	252	246	272	106	182	433	423	9103	144	424	107	45	202	0	17	15	0	1090	3267	41	190	58	53	25	252	2407	29891	9895	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000123.spe	152.75	8.00	1	0.010262	-0.008542	0.009106	0.078770	44993	2.47	92	582	0	142	1841	731	3804	177611	521	4982	214	414	1782	86092	272	239	318	154	193	417	320	9128	140	526	92	110	194	0	0	93	0	1048	3168	73	249	0	0	0	235	2619	29300	9694	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000124.spe	153.75	8.00	1	0.010265	-0.008542	0.009106	0.078770	45063	2.32	72	657	0	116	1696	783	4218	160422	712	5182	246	418	5733	93877	185	273	356	137	142	439	380	8730	153	609	32	54	123	0	0	77	0	999	3217	80	145	35	6	0	374	2651	29795	9939	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000125.spe	154.75	8.00	1	0.010266	-0.008542	0.009106	0.078770	44928	2.25	133	552	0	123	1654	805	3539	187737	906	4572	165	298	10145	78555	250	187	250	18	274	330	198	9864	165	521	56	63	148	0	0	56	0	1028	3110	0	98	153	98	59	279	2083	27702	9671	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000126.spe	155.75	8.00	1	0.010266	-0.008542	0.009106	0.078770	45409	2.35	121	504	0	147	1789	840	3108	216689	1035	3605	193	207	11433	62715	316	241	172	76	157	194	266	10540	88	539	82	96	159	0	0	84	0	1004	3234	81	35	0	0	66	205	1739	27003	9750	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000127.spe	156.75	7.99	1	0.010266	-0.008542	0.009156	0.078770	45550	2.34	78	481	0	135	1808	798	2896	223887	1043	4032	214	310	2302	66558	274	174	266	66	166	271	231	10831	51	452	105	134	86	0	0	90	0	954	3240	36	165	162	69	0	270	1725	27751	9708	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000128.spe	157.75	7.99	1	0.010267	-0.008542	0.009156	0.078770	46004	2.70	96	482	0	107	1856	789	2918	235480	1285	3810	179	315	1089	61939	235	169	225	99	217	339	189	11222	76	359	89	148	126	0	0	95	0	985	3323	0	225	19	0	86	178	1492	28108	10043	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000129.spe	158.75	7.99	1	0.010262	-0.008542	0.009156	0.078770	45112	2.43	106	443	0	112	1814	827	2755	238205	935	3401	183	317	2683	54501	266	172	223	52	126	436	113	11010	124	632	75	155	162	0	0	65	0	1008	3286	35	132	0	0	63	200	1631	27014	9994	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000130.spe	159.75	7.99	1	0.010264	-0.008542	0.009156	0.078770	44387	2.55	122	477	0	80	1678	716	2782	228542	1094	3220	60	264	1976	54854	229	120	255	41	227	324	144	10924	243	455	107	98	147	0	0	106	0	1054	3147	72	146	81	98	0	145	1609	27677	10240	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000131.spe	160.75	7.98	1	0.010265	-0.008542	0.009156	0.078770	44659	2.49	60	470	0	110	1791	864	2969	237125	1203	3125	94	250	1543	52158	269	133	224	156	212	330	173	11306	79	477	59	152	64	0	0	142	0	898	3235	13	139	7	63	0	181	1495	28041	10066	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000132.spe	161.75	7.98	1	0.010263	-0.008542	0.009156	0.078770	44781	2.36	85	464	0	122	1748	800	3222	238510	961	2677	96	281	1045	49788	228	106	247	69	232	369	149	11584	261	437	122	143	134	0	0	106	0	1013	3108	25	116	0	87	48	105	1480	28641	10290	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000133.spe	162.75	7.98	1	0.010263	-0.008542	0.009156	0.078770	42912	2.35	76	473	0	66	1610	785	3147	225743	1001	2293	49	233	1342	45025	258	147	200	44	109	306	99	11452	136	543	86	129	43	0	0	72	0	929	3073	0	134	0	0	54	169	1352	28305	10791	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000134.spe	163.75	7.97	1	0.010263	-0.008542	0.009294	0.078770	46237	2.32	124	540	0	130	1982	909	3431	255170	933	2662	155	261	1794	50149	244	183	211	163	194	322	177	11744	184	588	96	136	37	0	0	13	0	1000	3309	0	153	188	72	73	196	1503	28330	10098	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000135.spe	164.75	7.93	1	0.010266	-0.008542	0.009294	0.078770	40793	2.24	91	452	0	82	1694	742	3034	224603	1033	2117	66	253	725	41862	177	135	171	16	196	415	37	10666	187	376	137	143	66	0	0	10	0	1008	3119	0	128	102	325	0	228	1134	25732	9038	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000136.spe	165.75	7.91	1	0.010264	-0.008542	0.009294	0.078770	39352	2.35	61	502	0	76	1521	812	2851	214124	911	2151	47	195	598	40353	155	80	126	53	177	373	142	10102	155	516	93	129	79	0	0	13	0	877	3051	117	86	0	27	0	194	1115	24853	8902	0.098	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000137.spe	166.75	7.92	1	0.010263	-0.008542	0.009294	0.078770	38955	2.26	110	353	0	56	1620	825	2943	208092	628	1963	87	243	561	40780	215	119	216	77	181	303	220	10108	0	336	73	122	172	0	0	28	0	863	3095	92	122	106	0	0	169	1190	25130	8933	0.098	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000138.spe	167.75	7.92	1	0.010263	-0.008542	0.009246	0.078770	39311	2.28	95	401	0	88	1548	848	2929	207617	1006	2127	40	191	499	42613	149	226	223	176	110	389	196	10127	126	471	72	95	134	0	0	90	0	798	3076	85	151	0	0	26	185	1292	25354	9258	0.098	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000139.spe	168.75	7.93	1	0.010264	-0.008542	0.009160	0.078770	40435	2.21	51	454	0	96	1651	783	2980	223800	1026	2267	128	244	478	41187	174	91	207	45	169	345	15	10226	146	368	112	107	51	0	0	59	0	924	3101	0	183	27	92	0	135	1171	24766	8936	0.098	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000140.spe	169.75	7.93	1	0.010262	-0.008542	0.009183	0.078770	41069	2.53	102	397	0	70	1608	799	2903	226561	829	2187	137	239	518	41552	202	124	163	57	123	324	165	10440	92	490	107	121	191	0	0	49	0	893	3162	19	106	0	0	0	166	1312	25171	9055	0.098	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP1\XRF data\L000141.spe	170.75	7.94	1	0.010262	-0.008542	0.009321	0.078770	41172	2.50	109	433	0	54	1583	820	2863	223156	773	2156	117	231	505	43335	201	155	241	61	101	452	143	10702	177	498	64	137	61	0	0	9	0	873	3248	62	295	96	169	0	180	1374	26657	9772	0.099	
