C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2     22-Sep-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Ce	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000071.spe	102.54	6.70	1	0.010267	-0.008542	0.009287	0.078770	44557	2.70	92	490	0	155	2083	602	2586	246531	1265	2927	142	257	947	47416	250	171	229	79	172	446	0	11708	121	276	137	136	96	0	0	121	0	983	3236	39	171	31	60	30	227	1231	27274	9960	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000072.spe	103.54	6.70	1	0.010261	-0.008542	0.009287	0.078770	42253	2.39	101	437	0	149	1656	607	2318	230474	753	2763	88	185	813	45199	195	181	232	123	159	468	97	10996	207	666	169	154	185	0	0	21	0	832	2973	72	164	30	135	0	115	1514	26949	9624	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000073.spe	104.54	6.70	1	0.010262	-0.008542	0.009287	0.078770	42917	2.37	118	484	0	122	1633	708	2460	237813	828	2791	77	244	835	44055	253	101	128	52	196	430	0	11495	93	318	137	153	150	0	0	132	0	876	2987	36	153	32	155	0	161	1475	26738	10009	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000074.spe	105.54	6.70	1	0.010262	-0.008542	0.009287	0.078770	43728	2.47	80	504	0	165	1727	663	2659	245234	921	2812	68	225	805	43995	179	137	181	101	232	451	99	11569	160	353	133	136	150	0	0	25	0	937	3013	105	231	128	90	0	201	1348	26884	9822	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000075.spe	106.54	6.70	1	0.010261	-0.008542	0.009287	0.078770	44102	2.64	113	515	0	86	1839	683	2492	247275	808	2918	80	225	832	45907	269	103	241	32	147	474	153	11335	71	387	118	83	63	0	0	115	0	928	3089	63	222	0	0	0	146	1488	27296	9734	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000076.spe	107.54	6.69	1	0.010266	-0.008542	0.009287	0.078770	43348	2.40	81	436	0	110	1551	641	2261	241912	1200	2786	142	196	910	45280	257	106	110	8	178	461	82	11123	56	359	126	168	114	0	0	76	0	785	2888	0	37	7	0	94	184	1156	26472	9748	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000077.spe	108.54	6.69	1	0.010264	-0.008542	0.009287	0.078770	44900	2.52	150	425	0	123	1893	686	2554	250650	871	3087	121	281	906	48414	210	97	214	55	233	404	87	11636	231	334	130	172	135	0	0	85	0	997	3105	0	221	25	78	0	155	1499	27832	10507	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000078.spe	109.54	6.69	1	0.010262	-0.008542	0.009287	0.078770	44003	2.43	140	394	0	117	1817	716	2250	249827	762	2861	72	246	812	45218	204	223	141	72	234	464	53	11267	139	394	87	133	144	0	0	107	0	821	3076	39	155	13	84	0	188	1536	26915	9928	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000079.spe	110.54	6.68	1	0.010265	-0.008542	0.009287	0.078770	43071	2.35	81	487	0	151	1631	669	2278	242751	1031	2815	98	239	827	43938	199	137	182	82	329	437	101	10920	58	406	167	120	33	0	0	45	0	839	2935	0	179	141	0	72	182	1061	26708	9868	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000080.spe	111.54	6.68	1	0.010263	-0.008542	0.009287	0.078770	44566	2.46	116	476	0	115	1714	743	2187	259600	924	3080	65	218	783	43621	277	178	163	98	200	333	145	10981	0	454	100	138	229	0	0	123	0	895	3004	44	160	0	0	9	180	1189	26669	10132	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000081.spe	112.54	6.68	1	0.010262	-0.008542	0.009287	0.078770	43142	2.34	110	460	0	144	1715	723	2180	245288	941	2832	78	269	765	43209	224	82	194	23	193	419	126	10583	21	379	161	147	112	0	0	40	0	910	3029	118	227	38	0	0	199	1294	26542	9697	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000082.spe	113.54	6.67	1	0.010261	-0.008542	0.009287	0.078770	43573	2.59	113	425	0	109	1612	757	2285	244688	721	2883	98	222	842	45546	195	130	230	15	232	456	161	11013	0	441	81	176	262	0	0	61	0	854	2880	27	183	11	6	0	144	1288	26948	9991	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000083.spe	114.54	6.67	1	0.010265	-0.008542	0.009287	0.078770	43442	2.39	104	447	0	99	1710	714	2430	236536	1209	3005	130	253	924	47815	274	130	236	68	228	400	163	11101	52	350	109	138	31	0	0	40	0	860	2954	118	151	0	0	0	142	1321	27140	9831	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000084.spe	115.54	6.67	1	0.010265	-0.008542	0.009444	0.078770	44763	2.36	123	462	0	148	1763	675	2670	246034	1257	3393	128	250	937	49907	271	224	188	127	64	488	127	11034	97	412	117	102	111	0	0	112	0	800	3122	32	167	0	121	0	217	1334	27492	10092	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000085.spe	116.54	6.66	1	0.010264	-0.008542	0.009444	0.078770	43901	2.43	121	438	0	51	1706	665	2551	238674	906	3091	153	211	951	49377	214	88	182	0	246	449	104	11089	216	457	145	111	169	0	0	115	0	942	3086	133	265	98	0	0	204	1319	27621	10189	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000086.spe	117.54	6.66	1	0.010263	-0.008542	0.009444	0.078770	43729	2.39	142	510	0	156	1707	728	2633	232297	900	3148	126	227	916	51412	261	147	173	127	275	390	195	10796	70	416	120	141	145	0	0	69	0	916	3028	0	206	108	0	0	214	1423	27109	10020	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000087.spe	118.54	6.65	1	0.010265	-0.008542	0.009444	0.078770	43421	2.25	127	520	0	183	1702	718	2774	226032	994	3143	137	279	974	51937	236	184	189	138	139	374	155	10853	183	374	140	153	70	0	0	101	0	827	3026	0	189	69	0	0	246	1396	27868	9975	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000088.spe	119.54	6.65	1	0.010265	-0.008542	0.009444	0.078770	43296	2.32	104	531	0	173	1789	726	3060	218601	960	3212	154	247	1042	54112	237	213	287	128	257	367	211	10781	5	478	113	133	157	0	0	79	0	911	3202	72	165	34	128	0	207	1382	28025	10172	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000089.spe	120.54	6.65	1	0.010266	-0.008542	0.009444	0.078770	42933	2.45	84	509	0	111	1815	673	3034	216088	1041	3142	157	258	1010	53161	254	178	230	62	180	469	278	10871	102	368	114	108	213	0	0	43	0	907	3055	0	115	177	0	17	260	1237	27607	9927	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000090.spe	121.54	6.64	1	0.010261	-0.008542	0.009444	0.078770	43458	2.28	82	528	0	127	1838	701	2997	221808	664	3229	175	255	964	52980	219	164	211	54	179	353	184	10923	45	555	114	112	161	0	0	37	0	870	3081	67	96	0	0	0	170	1593	28190	10198	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000091.spe	122.54	6.64	1	0.010264	-0.008542	0.009444	0.078770	43478	2.40	112	495	0	140	1757	668	2931	222494	925	3212	104	235	1073	52404	252	188	227	176	163	385	279	11167	132	418	122	124	136	0	0	76	0	969	3207	105	140	130	0	6	202	1496	27989	10142	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000092.spe	123.54	6.64	1	0.010264	-0.008542	0.009444	0.078770	43778	2.38	100	510	0	143	1893	735	3009	225975	898	3463	93	248	914	52176	280	293	256	146	254	411	169	10928	151	456	91	126	136	0	0	135	0	934	3263	80	141	79	0	0	229	1367	28107	10134	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000093.spe	124.54	6.63	1	0.010264	-0.008542	0.009410	0.078770	43289	2.38	75	531	0	129	1676	634	2996	224504	806	2999	118	219	955	50837	202	205	227	96	266	378	223	10776	116	496	131	108	105	0	0	78	0	905	3053	63	170	27	0	0	214	1421	27834	9868	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000094.spe	125.54	6.63	1	0.010263	-0.008542	0.009410	0.078770	42757	2.27	91	450	0	129	1722	717	2936	222652	719	2960	85	187	934	48652	244	158	260	116	233	377	256	10728	54	416	88	99	135	0	0	106	0	927	3120	26	148	0	26	23	240	1286	28039	10011	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000095.spe	126.54	6.63	1	0.010263	-0.008542	0.009436	0.078770	43164	2.28	113	529	0	112	1818	681	3003	223922	754	2975	115	223	956	50658	239	216	288	85	265	492	181	10531	124	553	103	136	131	0	0	28	0	927	3069	106	175	63	98	0	172	1529	28184	10192	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000096.spe	127.54	6.62	1	0.010263	-0.008542	0.009436	0.078770	43491	2.27	152	549	0	159	1806	697	3066	221337	767	3292	136	287	923	52580	235	194	226	51	245	437	171	10893	187	415	134	133	165	0	0	79	0	938	3106	59	80	91	50	0	200	1614	28180	10142	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000097.spe	128.54	6.62	1	0.010265	-0.008542	0.009470	0.078770	43205	2.20	64	532	0	74	1674	694	3016	221553	969	3277	52	263	1039	51558	225	196	282	86	199	418	243	10922	71	516	88	114	62	0	0	94	0	963	3133	61	184	0	71	14	191	1275	28050	10363	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000098.spe	129.54	6.62	1	0.010263	-0.008542	0.009514	0.078770	43146	2.33	79	570	0	111	1610	667	3150	219439	752	3223	165	255	1024	52705	280	222	256	117	247	463	143	10542	243	534	148	84	151	0	0	87	0	904	3059	49	162	0	212	0	173	1495	27863	10229	0.103	
