C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000070.spe	101.54	6.70	1	0.010267	-0.009931	0.009900	0.077115	49165	1.71	70	339	0	39	1623	670	2278	252206	0	2543	18	295	787	38913	91	149	115	0	0	491	53	11680	54	39	77	100	83	0	34	34	9	411	700	2276	117	151	83	306	318	213	374	26611	10131	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000071.spe	102.54	6.70	1	0.010267	-0.009931	0.009900	0.077115	49607	1.74	71	449	0	53	2019	608	2581	241065	0	2915	71	373	993	46397	105	251	189	17	35	510	0	11901	167	139	82	107	72	0	0	19	9	433	840	2415	89	186	118	174	415	284	358	26486	10088	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000072.spe	103.54	6.70	1	0.010267	-0.009931	0.009900	0.077115	46959	1.69	81	400	0	59	1612	612	2302	224883	0	2834	31	293	890	44277	97	225	190	41	34	538	106	11206	233	459	122	126	108	0	28	21	56	324	709	2238	125	162	131	270	274	185	431	25908	9677	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000073.spe	104.54	6.70	1	0.010267	-0.009931	0.009900	0.077115	47724	1.69	98	448	0	33	1587	717	2447	232068	0	2731	34	371	892	43101	146	149	92	0	62	503	0	11698	140	122	92	127	87	0	6	49	43	343	762	2263	91	184	125	282	366	228	469	25910	10076	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000074.spe	105.54	6.70	1	0.010267	-0.009931	0.009900	0.077115	48638	1.75	59	461	0	60	1663	660	2631	239313	0	2892	0	309	859	43056	25	168	125	12	119	523	106	11776	208	154	81	100	77	0	0	20	0	419	807	2214	152	242	221	232	334	258	298	25972	9904	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000075.spe	106.54	6.70	1	0.010267	-0.009931	0.009900	0.077115	49076	1.81	92	476	0	0	1787	689	2479	241220	0	2892	35	347	892	44959	123	146	184	0	31	544	179	11549	92	128	69	55	28	0	0	23	22	429	811	2268	89	215	0	21	305	214	403	26449	9814	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000076.spe	107.54	6.69	1	0.010267	-0.009931	0.009900	0.077115	48223	1.79	63	401	0	17	1504	644	2251	236305	0	2830	55	283	945	44242	122	165	86	0	66	518	104	11304	102	205	78	136	75	0	20	42	0	392	691	2145	33	68	97	71	465	227	260	25819	9862	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000077.spe	108.54	6.69	1	0.010267	-0.009931	0.009900	0.077115	49978	1.87	126	382	0	25	1842	693	2542	244647	0	3095	58	407	968	47305	84	154	167	0	112	469	110	11832	265	130	84	145	98	0	8	69	58	384	863	2292	43	217	128	192	342	222	475	26990	10605	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000078.spe	109.54	6.69	1	0.010267	-0.009931	0.009900	0.077115	48936	1.84	125	369	0	37	1782	729	2241	243690	0	2842	13	352	863	44183	62	282	115	12	119	525	61	11448	179	181	48	113	79	0	0	4	39	401	702	2289	82	159	103	205	304	241	496	26062	10011	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000079.spe	110.54	6.68	1	0.010267	-0.009931	0.009900	0.077115	47868	1.75	60	444	0	47	1563	666	2271	237030	0	2877	22	339	879	42933	77	187	138	0	210	499	120	11094	91	245	117	86	28	0	14	44	9	369	734	2175	37	187	239	76	454	241	182	25858	9969	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000080.spe	111.54	6.68	1	0.010267	-0.009931	0.009900	0.077115	49552	1.82	97	440	0	21	1663	752	2178	253347	0	3051	0	336	834	42626	165	242	128	26	65	394	173	11167	16	269	56	110	137	0	0	29	28	365	768	2285	79	161	68	41	413	241	214	25867	10223	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000081.spe	112.54	6.68	1	0.010267	-0.009931	0.009900	0.077115	47968	1.67	92	426	0	53	1671	728	2168	239396	0	2890	14	372	827	42277	81	128	152	0	76	483	141	10796	49	189	118	121	64	0	22	26	32	408	796	2237	130	220	126	80	335	264	300	25626	9771	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000082.spe	113.54	6.67	1	0.010267	-0.009931	0.009900	0.077115	48489	1.89	96	398	0	31	1582	770	2274	238724	0	2912	33	331	905	44560	74	182	210	0	119	513	176	11220	25	230	49	155	155	0	11	34	59	353	733	2146	61	178	99	122	421	201	200	26066	10095	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000083.spe	114.54	6.67	1	0.010267	-0.009931	0.009900	0.077115	48312	1.73	84	413	0	10	1665	723	2420	231064	0	3081	41	341	967	46702	194	189	209	5	94	466	188	11290	97	196	62	112	20	0	0	42	0	286	733	2255	157	172	0	88	343	186	388	26437	9943	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000084.spe	115.54	6.67	1	0.010267	-0.009931	0.009900	0.077115	49833	1.70	103	425	0	50	1707	678	2665	240190	0	3383	30	351	973	48739	157	280	159	66	0	546	145	11191	137	268	68	72	67	0	0	15	0	352	694	2348	77	186	70	229	288	266	407	26660	10134	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000085.spe	116.54	6.66	1	0.010267	-0.009931	0.009900	0.077115	48868	1.81	103	406	0	0	1664	667	2549	232993	0	3061	84	321	1000	48174	78	150	151	0	124	508	125	11244	243	267	106	87	100	0	30	42	37	391	798	2303	157	257	173	50	345	259	308	26717	10218	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000086.spe	117.54	6.66	1	0.010267	-0.009931	0.009900	0.077115	48686	1.81	123	475	0	67	1658	730	2620	226632	0	3166	45	324	969	50179	103	196	135	45	174	447	217	10958	98	231	77	112	89	0	0	0	18	434	805	2196	42	198	200	47	368	271	327	26181	10037	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000087.spe	118.54	6.65	1	0.010267	-0.009931	0.009900	0.077115	48372	1.71	110	486	0	94	1650	718	2763	220670	0	3140	50	378	1010	50667	101	235	165	72	29	431	180	11007	217	202	96	120	39	0	72	78	0	390	731	2235	31	197	158	90	388	293	367	26948	10006	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000088.spe	119.54	6.65	1	0.010267	-0.009931	0.009900	0.077115	48239	1.65	83	489	0	73	1729	728	3053	213555	0	3217	73	362	1097	52818	146	271	244	46	118	428	236	10933	28	310	64	101	106	0	40	43	28	318	771	2394	106	172	130	239	426	270	336	27099	10207	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000089.spe	120.54	6.65	1	0.010267	-0.009931	0.009900	0.077115	47817	1.66	67	479	0	27	1768	678	3035	211230	0	3207	68	360	1062	51892	154	259	220	11	45	526	301	11018	131	200	71	86	142	0	33	36	47	346	790	2330	51	141	265	0	443	314	258	26824	9984	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000090.spe	121.54	6.64	1	0.010267	-0.009931	0.009900	0.077115	48445	1.64	64	491	0	40	1786	704	2974	216407	0	3278	91	338	1021	51754	165	205	194	0	34	411	210	11102	70	351	67	84	67	0	13	53	0	227	730	2373	101	106	71	0	426	229	372	27210	10183	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000091.spe	122.54	6.64	1	0.010267	-0.009931	0.009900	0.077115	48460	1.75	92	457	0	42	1696	668	2916	217228	0	3230	21	336	1125	51152	126	244	186	93	34	450	303	11337	157	218	72	92	72	0	40	8	4	377	817	2377	140	162	218	23	450	259	402	27028	10157	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000092.spe	123.54	6.64	1	0.010267	-0.009931	0.009900	0.077115	48834	1.77	80	471	0	48	1835	746	2996	220583	0	3396	18	370	962	50880	156	353	212	62	117	472	194	11081	176	289	38	100	71	0	0	44	19	384	805	2419	115	140	172	46	422	292	326	27182	10150	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000093.spe	124.54	6.63	1	0.010267	-0.009931	0.009900	0.077115	48248	1.72	54	492	0	36	1625	638	2992	219135	0	2998	46	333	1013	49684	93	261	193	14	142	435	247	10923	140	340	85	83	75	0	14	30	49	346	788	2275	97	165	116	0	381	275	396	26900	9909	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000094.spe	125.54	6.63	1	0.010267	-0.009931	0.009900	0.077115	47663	1.68	71	409	0	39	1668	722	2924	217317	0	2930	28	308	996	47474	116	207	208	26	109	436	273	10884	66	211	45	76	74	0	51	28	48	385	788	2292	48	145	0	140	464	308	216	26982	10041	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000095.spe	126.54	6.63	1	0.010267	-0.009931	0.009900	0.077115	48073	1.70	91	485	0	13	1753	683	2984	218415	0	3035	44	326	1021	49497	177	266	243	0	126	557	190	10685	147	349	52	105	68	0	38	53	28	258	782	2318	136	163	163	229	315	241	430	27199	10205	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000096.spe	127.54	6.62	1	0.010267	-0.009931	0.009900	0.077115	48488	1.66	132	513	0	67	1756	700	3051	215978	0	3293	55	391	976	51377	180	248	203	0	96	503	192	11052	218	216	87	105	89	0	44	31	29	236	789	2389	97	108	196	170	369	259	475	27232	10152	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000097.spe	128.54	6.62	1	0.010267	-0.009931	0.009900	0.077115	48160	1.68	46	499	0	0	1622	700	3003	216240	0	3270	0	362	1077	50271	99	269	264	21	76	466	263	11062	91	356	40	86	42	0	24	50	16	387	823	2351	89	156	0	166	420	241	253	27128	10393	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000098.spe	129.54	6.62	1	0.010267	-0.009931	0.009900	0.077115	48084	1.70	59	531	0	20	1554	667	3141	214149	0	3219	86	362	1077	51433	203	274	229	37	113	526	155	10692	272	323	103	58	82	0	66	37	30	283	771	2322	90	167	55	333	350	235	384	26930	10217	0.103	
