C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000069.spe	93.22	6.85	1	0.010267	-0.009931	0.009900	0.077115	49739	1.60	132	1384	0	0	533	604	8549	57974	0	13942	109	712	3174	150529	96	182	527	154	54	270	646	7039	201	2658	0	0	18	0	346	94	119	192	851	2373	63	306	218	321	926	474	1013	26985	9807	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000070.spe	94.22	6.84	1	0.010267	-0.009931	0.009900	0.077115	49061	1.83	195	1272	0	0	575	632	8372	61332	0	13212	213	637	3228	140618	131	96	544	298	120	330	795	7145	211	2619	0	0	37	0	295	107	140	147	783	2303	24	187	328	147	965	478	687	28299	10118	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000071.spe	95.22	6.83	1	0.010267	-0.009931	0.009900	0.077115	48222	1.68	172	1288	0	0	570	556	8672	59545	0	12727	238	735	3119	138207	141	268	513	172	66	263	820	6901	194	2551	0	0	0	0	246	86	123	173	798	2367	104	200	274	18	895	526	903	27996	9978	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000072.spe	96.22	6.83	1	0.010267	-0.009931	0.009900	0.077115	49574	1.67	149	1241	0	0	660	584	8574	57319	0	14579	209	725	3438	153417	139	154	637	246	130	352	858	6419	230	2586	0	0	0	0	355	121	127	150	782	2183	27	223	409	123	1104	600	904	27158	9792	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000073.spe	97.22	6.84	1	0.010267	-0.009931	0.009900	0.077115	49910	1.64	190	1276	0	11	574	553	8743	53821	0	14180	245	729	3392	156700	94	179	522	187	94	310	779	6513	297	2646	25	7	15	0	422	78	156	186	800	2294	63	277	426	146	976	566	1085	26486	9516	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000074.spe	98.22	6.83	1	0.010267	-0.009931	0.009900	0.077115	52073	1.77	141	1362	0	0	606	591	9022	54795	0	14784	358	770	3499	166433	100	96	579	248	13	290	693	6442	233	3027	0	0	45	0	349	179	132	183	863	2248	0	131	432	203	966	598	1084	27480	9947	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000075.spe	99.22	6.82	1	0.010267	-0.009931	0.009900	0.077115	52335	1.66	134	1323	0	0	747	602	9619	55569	0	13605	169	846	3452	153977	131	179	538	189	82	507	870	6168	443	3233	0	0	31	0	299	139	145	179	864	2455	109	232	415	446	759	694	1176	31490	10701	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000076.spe	100.22	6.80	1	0.010267	-0.009931	0.009900	0.077115	50255	1.65	177	1433	0	0	762	530	10668	58142	0	10948	147	644	4035	125144	137	203	706	207	93	444	998	5302	276	3374	0	0	34	0	305	132	119	70	917	2467	122	217	348	351	772	493	643	34136	10932	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000077.spe	101.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	47726	1.70	166	1339	0	0	767	485	10591	59224	0	8718	56	576	3401	108320	105	197	589	206	95	467	1025	5756	238	3550	39	0	0	0	223	120	151	259	909	2495	80	241	240	156	687	463	677	33949	10821	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000078.spe	102.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	46324	1.49	129	1342	0	23	747	555	10989	55277	0	7764	40	601	3887	99272	136	142	610	232	51	476	1171	5088	230	3526	0	10	0	0	280	121	110	157	895	2540	71	119	375	23	773	387	514	33867	11040	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000079.spe	103.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	45667	1.58	125	1338	0	0	732	547	10751	54478	0	7472	145	480	3873	97245	114	118	559	208	5	468	1244	4799	287	3340	0	0	13	0	220	140	97	159	964	2486	84	251	376	31	550	442	877	34189	10641	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000080.spe	104.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	45330	1.48	164	1375	0	0	755	547	10659	49227	0	7923	77	524	3449	98307	124	89	562	274	32	522	930	4927	396	3587	9	17	55	0	301	124	132	109	849	2578	77	339	280	299	618	346	708	34405	10739	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000081.spe	105.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	47872	1.48	156	1350	0	41	789	551	10933	52329	0	8808	68	614	3584	107241	150	166	621	222	119	473	973	5256	343	3758	19	0	0	0	213	128	141	120	975	2578	116	247	162	314	711	348	768	35457	10977	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000082.spe	106.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	51322	1.63	195	1527	0	0	921	566	12317	59112	0	9330	265	577	4321	117550	217	126	701	298	67	581	1121	5629	439	3904	5	0	15	0	168	135	127	61	976	2685	0	282	507	329	718	487	771	37228	11759	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000083.spe	107.22	6.77	1	0.010267	-0.009931	0.009900	0.077115	43736	1.62	127	1341	0	7	744	524	10552	52855	0	8071	124	507	3486	98533	147	173	567	234	56	359	929	4657	340	3256	0	0	38	0	225	104	121	161	939	2454	88	200	136	234	486	331	843	30568	9995	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000084.spe	108.22	6.75	1	0.010267	-0.009931	0.009900	0.077115	44737	1.50	133	1349	0	0	663	544	9595	57745	0	8882	166	599	2973	106026	116	84	609	275	107	428	950	5554	290	3048	23	0	25	0	290	121	128	169	815	2368	123	257	263	125	697	438	547	30089	9946	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000085.spe	109.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	44697	1.51	158	1273	0	0	638	522	9682	52661	0	8821	195	493	2873	104184	0	89	541	321	121	429	896	5903	276	3179	0	0	14	0	227	102	139	294	888	2332	113	240	199	303	500	408	976	31652	10353	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000086.spe	110.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	43936	1.46	152	1311	0	0	607	514	9882	55543	0	7454	148	602	3136	95085	64	114	510	180	88	374	822	5480	162	3150	25	20	46	0	230	120	110	238	944	2378	0	200	187	349	516	358	881	32118	10198	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000087.spe	111.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	43517	1.57	145	1105	0	0	748	511	9933	56595	0	7296	107	489	3434	92269	85	166	617	279	108	435	1047	5271	256	3402	0	0	34	0	146	116	81	188	907	2462	74	272	131	29	574	353	542	31524	10256	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000088.spe	112.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	42159	1.48	127	1216	0	0	798	546	10222	53946	0	7009	100	522	3059	89564	114	133	630	171	79	397	1281	4865	236	3232	5	0	0	0	240	134	46	73	882	2396	32	164	254	0	558	352	560	30708	10215	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000089.spe	113.22	6.73	1	0.010267	-0.009931	0.009900	0.077115	42796	1.56	138	1222	0	7	773	515	10041	58398	0	7074	145	380	3303	89785	156	90	523	227	122	361	921	4967	259	3321	0	0	35	0	223	66	139	51	883	2444	132	166	202	340	635	298	511	30920	10290	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000090.spe	114.22	6.73	1	0.010267	-0.009931	0.009900	0.077115	41813	1.50	149	1157	0	0	643	508	9138	51717	0	7033	19	439	3114	86733	137	37	511	188	88	402	993	5137	166	3201	0	0	59	0	238	97	72	14	778	2320	81	264	226	266	475	322	646	31735	10237	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000091.spe	115.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	43852	1.57	139	1220	0	0	780	585	10179	58491	0	6967	211	510	3248	91129	146	178	612	211	17	409	1124	4934	112	3229	0	17	0	0	196	102	107	46	799	2586	0	110	164	0	553	327	673	32192	10696	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000092.spe	116.22	6.75	1	0.010267	-0.009931	0.009900	0.077115	41287	1.37	162	1125	0	28	715	549	9119	51329	0	6775	113	469	2963	85676	55	58	474	94	91	411	1143	4547	260	3311	0	0	0	0	159	146	107	91	834	2330	87	133	266	150	465	332	536	31291	10065	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000093.spe	117.22	6.75	1	0.010267	-0.009931	0.009900	0.077115	43394	1.49	139	1057	0	12	744	609	9829	55596	0	7006	132	471	3116	89064	91	134	615	164	0	483	904	5015	240	3499	0	0	9	0	212	110	133	133	869	2370	125	268	175	276	587	303	654	32343	10538	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000094.spe	118.22	6.73	1	0.010267	-0.009931	0.009900	0.077115	42965	1.56	119	1192	0	0	756	473	9903	51712	0	7056	114	483	3425	88228	63	81	550	223	0	491	1116	5021	170	3525	0	0	47	0	215	107	117	128	869	2445	63	243	150	181	492	412	696	32693	10602	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000095.spe	119.22	6.67	1	0.010267	-0.009931	0.009900	0.077115	40314	1.46	112	1064	0	0	636	374	8706	48442	0	6431	54	411	2627	80260	86	91	538	145	49	284	1120	4615	215	3454	21	0	10	0	137	85	74	101	886	2232	49	94	154	86	432	331	537	31208	10520	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000096.spe	120.22	6.67	1	0.010267	-0.009931	0.009900	0.077115	40828	1.50	111	1126	0	0	759	429	9328	49941	0	6425	135	456	3026	83200	122	61	525	212	10	441	894	4240	278	3488	0	0	0	0	162	78	113	57	800	2299	42	146	225	207	569	215	507	31304	10138	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000097.spe	121.22	6.70	1	0.010267	-0.009931	0.009900	0.077115	41656	1.45	132	1166	0	0	660	468	9581	45227	0	6822	149	544	3063	85387	101	110	618	241	0	439	1259	4222	207	3680	0	20	0	0	170	113	135	166	900	2420	43	160	170	0	615	291	256	32435	10771	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000098.spe	122.22	6.71	1	0.010267	-0.009931	0.009900	0.077115	42163	1.43	141	1183	0	0	758	423	9889	43878	0	6637	57	411	3374	86320	115	12	629	230	104	494	1294	4493	182	3825	0	0	9	0	172	113	63	132	886	2312	46	263	288	0	496	268	592	33462	10423	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000099.spe	123.22	6.71	1	0.010267	-0.009931	0.009900	0.077115	40978	1.36	130	1175	0	0	768	424	9809	44958	0	6672	49	415	3683	88022	0	161	585	138	73	415	1017	4204	277	3332	0	0	0	0	203	88	58	222	944	2315	71	194	215	215	457	338	560	30936	10059	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000100.spe	124.22	6.70	1	0.010267	-0.009931	0.009900	0.077115	38843	1.49	158	1169	0	5	705	448	9521	44179	0	7052	99	462	3241	85998	37	106	501	129	90	493	853	4384	372	2938	0	0	0	0	200	94	120	129	794	2205	17	244	244	172	454	250	706	28013	9072	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000101.spe	125.22	6.71	1	0.010267	-0.009931	0.009900	0.077115	38560	1.42	106	1172	0	0	666	435	9320	42573	0	6011	133	411	3146	82520	78	78	542	89	83	414	832	4410	240	3091	0	0	14	0	143	129	86	171	899	2144	65	261	182	71	542	294	587	28629	9512	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000102.spe	126.22	6.73	1	0.010267	-0.009931	0.009900	0.077115	36273	1.39	105	1046	0	6	585	519	8943	37423	0	5691	97	381	3043	75887	49	143	460	160	0	420	964	4022	141	2993	6	0	23	0	193	94	87	141	714	2172	128	207	100	0	480	304	377	27625	9486	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000103.spe	127.22	6.77	1	0.010267	-0.009931	0.009900	0.077115	37795	1.59	152	1240	0	0	688	576	9449	48790	0	6322	50	441	3121	79769	115	82	512	164	37	371	937	4087	185	2819	0	0	0	0	166	127	41	92	796	2261	51	212	233	154	551	289	458	27740	8910	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000104.spe	128.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	38581	1.47	131	1204	0	20	672	597	9728	45953	0	6454	151	506	3181	80686	49	86	514	274	88	386	1030	4361	224	3089	0	0	0	0	193	111	99	151	799	2232	97	224	238	48	467	336	760	28381	9472	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000105.spe	129.22	6.80	1	0.010267	-0.009931	0.009900	0.077115	41042	1.48	140	1183	0	0	714	649	9767	54814	0	6672	84	423	3381	84134	101	98	557	154	22	412	883	4615	356	3057	10	0	0	0	215	87	113	220	789	2284	83	231	196	110	423	343	594	30535	10017	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000106.spe	130.22	6.82	1	0.010267	-0.009931	0.009900	0.077115	42924	1.50	152	1202	0	0	717	626	9805	53254	0	7100	186	475	3484	93566	134	146	540	233	0	445	831	5099	261	3023	0	0	26	0	197	124	80	93	868	2434	15	344	100	233	557	373	625	31717	10143	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000107.spe	131.22	6.82	1	0.010267	-0.009931	0.009900	0.077115	43393	1.47	138	1284	0	0	771	541	10277	55843	0	7333	13	534	3435	93820	125	115	552	228	78	414	752	5052	330	2937	0	0	33	0	187	102	81	67	845	2562	5	283	233	389	454	342	627	31616	10112	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000108.spe	132.22	6.81	1	0.010267	-0.009931	0.009900	0.077115	43364	1.49	160	1298	0	27	713	624	10596	53834	0	7118	107	577	3418	94621	165	65	553	218	53	455	900	5390	189	2936	0	0	0	7	251	157	139	73	865	2389	36	273	221	76	572	411	678	30892	9945	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000109.spe	133.22	6.80	1	0.010267	-0.009931	0.009900	0.077115	42657	1.53	177	1344	0	0	729	504	10371	53072	0	7260	167	509	3575	94158	103	168	561	178	40	451	1033	5351	174	2888	0	0	48	0	194	132	122	210	860	2421	51	233	268	38	622	334	668	30219	9644	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000110.spe	134.22	6.81	1	0.010267	-0.009931	0.009900	0.077115	41837	1.47	166	1210	0	8	688	571	9602	53017	0	7672	181	606	3483	95543	61	70	496	182	218	322	827	5214	197	2874	0	0	23	0	164	141	43	196	950	2311	35	234	215	197	627	432	762	28695	9736	0.109	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000111.spe	135.22	6.82	1	0.010267	-0.009931	0.009900	0.077115	41752	1.44	140	1035	0	0	612	620	9237	48498	0	8414	129	596	3190	103973	103	199	534	288	51	419	863	5458	200	2754	0	0	37	0	198	140	109	77	646	2398	148	274	310	148	662	300	554	28229	9489	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000112.spe	136.22	6.83	1	0.010267	-0.009931	0.009900	0.077115	43018	1.48	157	1182	0	15	591	610	9276	49713	0	8892	163	580	3432	110695	102	154	495	218	114	307	766	5639	210	2683	0	9	32	0	234	101	118	164	762	2229	77	164	344	320	748	365	650	28039	9668	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000113.spe	137.22	6.84	1	0.010267	-0.009931	0.009900	0.077115	44346	1.49	127	1262	0	34	699	672	9417	47598	0	9605	209	543	3572	117661	111	131	471	172	37	313	772	5785	239	2880	0	0	16	0	222	133	78	171	813	2364	102	218	289	229	745	487	961	28026	9644	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000114.spe	138.22	6.85	1	0.010267	-0.009931	0.009900	0.077115	43448	1.59	147	1224	0	9	668	686	9502	43863	0	9974	191	582	3413	113588	175	134	497	266	34	390	721	5216	337	2882	0	0	21	0	235	109	121	143	856	2387	149	194	233	426	715	493	761	28962	9667	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000115.spe	139.22	6.86	1	0.010267	-0.009931	0.009900	0.077115	43947	1.63	111	1166	0	0	671	643	9549	42478	0	9631	163	693	3656	117092	109	190	615	260	101	353	930	5205	162	2858	0	0	0	0	301	132	162	173	785	2373	135	117	137	95	768	430	794	28804	9719	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000116.spe	140.22	6.86	1	0.010267	-0.009931	0.009900	0.077115	44717	1.50	155	1152	0	0	712	672	9401	38434	0	9612	259	569	3751	118083	161	145	480	177	94	431	935	5160	399	3277	0	0	10	0	275	171	135	99	764	2337	87	308	337	128	749	458	757	29880	9910	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000117.spe	141.22	6.87	1	0.010267	-0.009931	0.009900	0.077115	43643	1.43	125	1128	0	12	808	641	10376	27632	0	8411	172	583	3897	107295	97	186	546	295	59	525	1064	4277	273	3707	0	0	0	28	208	140	137	207	900	2415	25	265	286	243	677	426	717	32251	9978	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000118.spe	142.22	6.87	1	0.010267	-0.009931	0.009900	0.077115	44405	1.42	135	1287	0	0	752	693	10688	28968	0	8686	192	577	3553	108563	60	112	626	334	114	425	1055	4563	297	3855	0	0	0	0	233	163	152	111	858	2475	103	218	300	258	690	360	747	32232	10452	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000119.spe	143.22	6.88	1	0.010267	-0.009931	0.009900	0.077115	43644	1.47	145	1260	0	0	736	613	10785	28110	0	8050	168	574	3454	103821	88	136	624	226	36	470	996	4258	290	3691	11	0	0	0	279	180	95	86	980	2504	73	262	207	161	769	324	455	32901	10285	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000120.spe	144.22	6.88	1	0.010267	-0.009931	0.009900	0.077115	43584	1.46	124	1214	0	0	722	556	10925	30095	0	7770	141	567	3430	99528	68	135	537	275	124	502	1211	3945	175	3771	14	0	21	0	209	115	125	163	1006	2570	118	267	341	301	600	363	700	34342	10289	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000121.spe	145.22	6.88	1	0.010267	-0.009931	0.009900	0.077115	44130	1.56	163	1207	0	0	781	679	11206	28031	0	7640	119	619	3789	102904	102	141	590	217	71	365	1276	3964	290	3752	0	0	0	0	240	174	66	145	972	2486	33	305	249	113	529	374	725	34459	10488	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000122.spe	146.22	6.88	1	0.010267	-0.009931	0.009900	0.077115	43983	1.64	134	1303	0	0	787	609	11257	26417	0	7879	124	583	4058	103158	126	292	634	281	76	448	1168	3815	357	3972	0	0	23	0	337	135	137	212	887	2401	71	308	250	345	744	466	529	34073	10192	0.119	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000123.spe	147.22	6.89	1	0.010267	-0.009931	0.009900	0.077115	43762	1.46	112	1295	0	0	709	674	10778	27495	0	8192	163	501	3775	103860	96	152	576	289	7	423	1104	4011	258	3794	0	0	0	0	263	163	192	211	1044	2401	74	273	262	122	686	337	669	33779	10497	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000124.spe	148.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	43981	1.58	150	1372	0	14	759	731	10796	26743	0	8289	21	603	3753	105372	54	79	581	282	42	578	1045	4150	369	3872	0	0	15	0	302	158	119	257	973	2391	144	300	277	371	718	391	745	34185	10211	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000125.spe	149.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	43410	1.50	129	1225	0	13	668	639	10554	25499	0	8559	154	566	3925	105976	152	145	636	232	7	460	1011	4262	264	3690	0	0	7	0	270	175	150	28	882	2517	94	205	374	203	676	437	747	32351	10047	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000126.spe	150.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	44038	1.49	112	1201	0	0	734	673	10578	27924	0	9014	163	599	3606	109483	201	164	625	167	40	387	1097	4475	312	3598	0	0	0	0	272	193	125	95	965	2505	20	303	156	246	656	432	644	32395	9842	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000127.spe	151.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	44095	1.55	117	1267	0	7	688	670	10417	29306	0	9623	126	615	3852	113360	138	156	580	261	0	294	970	4379	272	3657	0	0	20	0	266	182	137	129	852	2431	120	260	270	297	758	413	591	31493	9923	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000128.spe	152.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	45278	1.59	170	1277	0	0	695	627	10192	30212	0	10464	237	614	4013	122985	123	147	522	192	96	417	1127	4911	267	3577	13	0	5	0	311	107	132	195	804	2434	129	368	252	187	715	457	928	30278	9924	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000129.spe	153.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	45031	1.49	128	1361	11	0	703	627	10419	30645	0	9558	101	596	3524	117069	151	186	620	271	44	528	1086	4813	299	3697	0	0	17	0	339	176	128	45	901	2463	90	169	433	258	722	443	741	31556	10137	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000130.spe	154.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44626	1.57	181	1297	0	0	709	666	10522	30448	0	8788	135	514	3680	108561	150	197	669	339	0	381	1286	4752	348	3867	0	0	0	0	284	138	147	124	876	2480	106	332	315	90	769	418	511	32769	10277	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000131.spe	155.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44400	1.55	125	1215	0	0	709	631	10504	32008	0	8214	125	540	3867	104415	57	142	659	176	48	331	1215	4373	266	3867	0	0	0	0	211	161	78	188	963	2309	0	244	322	16	699	373	445	33969	10416	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000132.spe	156.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44116	1.57	105	1221	0	15	766	676	10419	32216	0	8515	34	521	3669	104276	103	100	697	241	4	385	1249	4218	296	3586	0	0	0	0	219	141	118	130	973	2520	126	229	306	72	677	411	706	32760	9906	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000133.spe	157.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	43908	1.68	123	1282	0	0	774	739	10134	32089	0	8121	95	575	3752	102450	59	127	617	183	173	524	1100	4531	264	3556	0	0	8	0	199	118	129	188	994	2446	164	205	377	254	550	336	658	33590	10204	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000134.spe	158.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	43630	1.54	138	1091	0	0	869	697	10474	34500	0	7321	237	534	4016	98986	55	117	632	275	67	428	1081	4522	250	3561	0	0	0	0	238	147	131	196	991	2536	151	208	182	202	674	355	620	33883	10366	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000135.spe	159.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44650	1.41	160	1157	0	0	853	651	10692	36030	0	7668	211	530	4109	102496	62	116	708	143	0	449	1174	4446	182	3698	0	0	14	0	230	165	147	197	1004	2511	27	280	322	137	704	399	576	33210	10438	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000136.spe	160.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	46017	1.64	143	1261	0	0	862	643	11184	37517	10	8422	197	623	4076	109326	113	162	611	266	48	447	1241	4687	171	3766	0	0	7	0	252	147	158	139	932	2505	42	247	452	153	772	328	633	33367	10247	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000137.spe	161.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44332	1.55	148	1332	9	14	772	642	10885	36753	0	7748	189	508	4079	100776	65	109	565	218	80	427	1073	4253	173	3473	13	0	30	0	216	146	127	149	862	2445	32	170	421	267	634	362	591	33795	10185	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000138.spe	162.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	43920	1.52	146	1275	0	0	769	655	10417	40094	0	7753	263	490	4051	97364	51	111	622	245	0	500	1059	4361	347	3532	0	0	14	0	151	131	99	158	967	2527	123	279	333	134	602	413	652	33559	10352	0.118	
