C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000184.spe	213.75	7.87	1	0.010267	-0.009931	0.009900	0.077115	46755	1.75	46	109	0	10	1378	883	1039	260029	0	615	0	338	367	13865	5	126	146	0	40	451	103	13385	93	64	61	116	92	0	0	33	0	499	805	2462	66	137	221	0	138	147	378	26551	10272	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000185.spe	214.75	7.87	1	0.010267	-0.009931	0.009900	0.077115	48222	1.77	63	113	0	0	1297	885	953	275320	0	722	0	258	381	13423	29	168	39	0	20	544	0	13718	54	185	57	150	68	0	0	38	25	447	790	2564	59	166	72	193	123	101	262	26326	10309	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000186.spe	215.75	7.86	1	0.010267	-0.009931	0.009900	0.077115	47503	1.80	69	97	0	34	1268	769	1034	269549	0	687	9	281	417	13184	36	68	79	0	30	488	23	13499	136	111	122	96	41	0	0	44	0	482	942	2372	52	254	156	225	220	145	169	26386	10474	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000187.spe	216.75	7.86	1	0.010267	-0.009931	0.009900	0.077115	47607	1.88	34	96	0	0	1284	902	927	266177	0	675	30	322	386	13505	0	147	54	0	105	486	0	13440	118	192	27	124	63	0	0	48	13	589	985	2460	87	179	92	295	303	118	149	26377	10390	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000188.spe	217.75	7.85	1	0.010267	-0.009931	0.009900	0.077115	48388	1.79	90	136	0	0	1460	873	1340	263360	0	893	0	282	463	20432	19	155	88	37	47	378	21	13505	85	148	60	127	76	0	25	24	0	427	840	2529	68	125	74	165	258	161	189	27162	10383	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000189.spe	218.75	7.85	1	0.010267	-0.009931	0.009900	0.077115	46520	1.69	45	136	0	0	1251	741	1783	219848	0	1321	42	338	403	29765	21	207	64	44	73	415	166	13000	96	137	69	61	54	0	27	47	11	399	807	2572	62	216	235	180	298	206	238	28094	10699	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000190.spe	219.75	7.84	1	0.010267	-0.009931	0.009900	0.077115	49490	1.90	88	179	0	53	1513	847	1733	238345	0	1454	40	345	521	31460	0	155	198	0	82	562	128	13087	113	136	67	111	77	0	0	74	16	513	1082	2526	81	128	112	93	365	219	300	29062	10617	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000191.spe	220.75	7.84	1	0.010267	-0.009931	0.009900	0.077115	51240	1.80	96	173	0	116	1892	883	1753	266403	0	1215	35	309	489	26805	0	155	151	0	85	524	219	13487	47	214	84	111	46	0	33	60	30	598	935	2608	133	87	105	58	194	155	330	29146	10855	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000192.spe	221.75	7.84	1	0.010267	-0.009931	0.009900	0.077115	45062	1.74	62	165	0	71	1539	934	1537	222757	0	1087	46	258	419	22074	68	97	137	0	8	455	93	12974	110	76	86	101	38	0	8	37	56	449	913	2234	59	196	66	167	279	158	189	27790	10473	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000193.spe	222.75	7.84	1	0.010267	-0.009931	0.009900	0.077115	44855	1.72	67	156	0	77	1770	994	1533	225329	0	1090	0	266	633	20841	57	61	85	0	101	544	169	12713	139	110	40	94	78	0	0	43	34	427	942	2274	84	166	105	280	268	140	205	27691	10075	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000194.spe	223.75	7.83	1	0.010267	-0.009931	0.009900	0.077115	39580	1.59	38	109	0	40	1335	998	1111	201710	0	657	27	198	362	13552	14	75	65	0	122	408	163	11770	58	0	75	102	90	0	8	58	40	389	861	2051	24	108	0	52	232	120	196	24677	9170	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000195.spe	224.75	7.83	1	0.010267	-0.009931	0.009900	0.077115	33927	1.55	41	109	0	0	1149	925	813	169265	0	589	0	179	303	11082	0	76	15	21	90	335	92	10220	77	279	51	83	18	0	11	29	20	343	676	1703	131	138	0	123	167	128	121	22209	8674	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000196.spe	225.75	7.82	1	0.010267	-0.009931	0.009900	0.077115	41810	1.66	50	127	0	48	1313	847	898	224333	0	705	51	262	375	12387	0	116	0	0	0	413	12	12242	184	188	80	145	63	0	0	63	30	520	785	2081	69	211	363	307	141	92	211	25357	9833	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000197.spe	226.75	7.82	1	0.010267	-0.009931	0.009900	0.077115	47370	1.82	36	152	0	0	1605	852	1120	262911	67	869	0	292	381	14724	0	17	11	0	105	423	78	13252	72	146	74	103	8	0	0	34	17	605	946	2414	179	160	0	184	274	134	142	26589	10245	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000198.spe	227.75	7.81	1	0.010267	-0.009931	0.009900	0.077115	46902	1.79	67	146	0	49	1629	811	1004	261098	0	698	0	325	369	13702	0	92	86	0	11	405	66	13282	128	13	111	119	61	0	25	37	34	643	845	2309	57	179	10	249	150	167	111	27152	10124	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000199.spe	228.75	7.81	1	0.010267	-0.009931	0.009900	0.077115	45431	1.72	31	94	0	28	1539	823	1040	243520	0	790	13	259	377	14738	5	91	43	0	0	490	90	12863	140	137	29	108	45	0	0	40	0	515	893	2418	123	237	188	170	189	108	86	26870	9729	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000200.spe	229.75	7.80	1	0.010267	-0.009931	0.009900	0.077115	45550	1.83	76	137	0	40	1530	860	1045	250142	45	708	9	283	353	13209	0	80	16	0	27	573	61	13261	92	33	58	93	16	0	0	41	0	608	927	2298	91	193	217	119	171	154	236	26651	10211	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000201.spe	230.75	7.80	1	0.010267	-0.009931	0.009900	0.077115	45172	1.68	60	75	0	41	1446	859	920	244922	37	771	31	318	428	13293	21	43	42	0	12	486	0	13046	92	202	45	132	24	0	0	32	16	451	880	2535	54	186	213	317	270	208	122	25633	10008	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000202.spe	231.75	7.80	1	0.010267	-0.009931	0.009900	0.077115	46262	1.67	40	107	0	45	1470	797	1036	253816	9	748	0	381	366	13479	0	90	14	17	136	486	45	13436	74	138	114	88	82	0	0	73	17	530	822	2426	112	189	56	225	218	210	195	26762	10196	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000203.spe	232.75	7.79	1	0.010267	-0.009931	0.009900	0.077115	46686	1.80	59	96	0	40	1426	776	994	254177	95	784	0	298	389	14119	16	78	104	0	80	497	0	13606	95	78	85	104	37	0	0	64	18	471	915	2467	9	121	182	290	330	166	72	27437	10289	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000204.spe	233.75	7.79	1	0.010267	-0.009931	0.009900	0.077115	47963	1.91	30	88	0	23	1608	818	1115	265187	0	781	15	322	419	14537	67	149	65	0	126	486	18	13656	62	189	71	80	67	0	4	39	19	468	878	2560	47	244	166	317	208	170	110	27262	10540	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000205.spe	234.75	7.78	1	0.010267	-0.009931	0.009900	0.077115	46964	1.97	47	90	0	19	1434	693	1018	259632	0	774	31	253	474	13876	21	125	128	0	60	426	0	13440	50	0	84	105	36	0	0	33	0	509	927	2550	163	158	49	278	264	123	158	26471	10095	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000206.spe	235.75	7.78	1	0.010267	-0.009931	0.009900	0.077115	47521	1.74	43	82	0	18	1528	800	1020	266864	0	757	17	278	398	13147	20	86	61	0	24	579	100	13374	125	136	90	59	104	0	0	40	0	525	847	2534	195	173	111	123	118	165	216	27032	10489	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000207.spe	236.75	7.77	1	0.010267	-0.009931	0.009900	0.077115	47428	1.84	37	112	0	31	1553	753	1019	264953	0	787	46	239	431	13401	0	117	42	13	27	466	0	13502	44	0	111	102	69	0	0	37	16	556	855	2441	85	195	59	254	238	91	180	26605	10340	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000208.spe	237.75	7.77	1	0.010267	-0.009931	0.009900	0.077115	47468	1.82	63	90	0	5	1537	847	1022	262778	0	771	0	281	393	14044	10	173	45	24	38	453	120	13444	85	0	73	120	74	0	0	0	0	605	792	2469	144	192	132	97	243	174	254	27392	10318	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000209.spe	238.75	7.76	1	0.010267	-0.009931	0.009900	0.077115	47269	1.71	56	118	0	42	1602	840	991	262253	80	710	33	307	419	13753	46	78	34	0	69	434	0	13599	113	17	47	129	67	0	14	64	0	458	970	2511	104	112	235	121	252	211	174	26508	10143	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000210.spe	239.75	7.76	1	0.010267	-0.009931	0.009900	0.077115	47077	1.79	44	112	0	76	1502	832	1011	263412	34	805	32	320	419	13639	24	121	61	0	99	482	0	13272	147	119	92	112	66	0	0	33	24	472	911	2578	0	187	213	304	129	208	225	26223	10147	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000211.spe	240.75	7.76	1	0.010267	-0.009931	0.009900	0.077115	47159	1.88	56	123	0	33	1503	808	1104	266035	0	751	19	318	469	13921	32	145	92	0	25	401	0	13175	40	65	109	115	91	0	0	59	11	494	939	2435	42	183	80	363	258	170	155	25996	10230	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000212.spe	241.75	7.75	1	0.010267	-0.009931	0.009900	0.077115	46936	1.86	51	93	0	34	1442	770	1102	262032	0	898	0	312	414	14529	22	124	18	0	22	387	10	13030	225	158	104	119	73	0	0	64	0	518	879	2472	32	141	169	184	259	170	49	26902	10411	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000213.spe	242.75	7.75	1	0.010267	-0.009931	0.009900	0.077115	46663	1.82	36	99	0	35	1466	840	1205	256461	77	879	54	293	417	15570	48	123	0	0	90	453	145	13309	58	102	42	134	28	0	0	51	36	504	810	2472	82	133	100	115	202	185	250	26006	10173	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000214.spe	243.75	7.75	1	0.010267	-0.009931	0.009900	0.077115	46918	1.78	79	129	0	39	1527	773	1198	257779	172	915	0	281	426	16295	7	119	94	0	17	492	105	13235	172	150	73	88	51	0	0	59	0	561	909	2438	100	208	72	66	215	169	243	26370	10270	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000215.spe	244.75	7.75	1	0.010267	-0.009931	0.009900	0.077115	46662	1.81	38	131	0	41	1501	838	1398	252251	0	1008	17	271	500	17992	20	114	98	77	166	481	0	13115	54	61	70	105	58	0	0	24	23	488	765	2448	0	184	161	305	270	128	122	26335	10213	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000216.spe	245.75	7.74	1	0.010267	-0.009931	0.009900	0.077115	47154	1.90	52	106	0	20	1613	787	1103	263864	0	804	63	341	383	14540	19	110	0	0	0	464	87	13394	66	47	86	119	94	0	0	86	23	433	785	2548	98	197	151	39	185	194	269	26196	10324	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000217.spe	246.75	7.74	1	0.010267	-0.009931	0.009900	0.077115	47212	1.93	60	98	0	30	1584	822	1157	261494	15	778	11	317	395	14834	32	113	53	0	141	550	91	13405	232	142	90	89	80	0	0	66	26	554	929	2382	124	170	128	86	248	99	128	26636	10213	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000218.spe	247.75	7.74	1	0.010267	-0.009931	0.009900	0.077115	47709	1.91	45	114	0	26	1514	890	1240	265317	0	798	0	320	394	15066	28	106	34	0	33	394	192	13424	23	75	73	134	72	0	0	63	0	436	844	2564	67	178	0	0	268	112	0	27170	10476	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000219.spe	248.75	7.73	1	0.010267	-0.009931	0.009900	0.077115	47972	1.68	36	158	0	54	1589	835	1240	264346	0	864	30	272	449	15650	70	186	85	0	0	561	32	13266	127	154	70	92	34	0	0	38	0	448	887	2583	75	145	162	297	202	194	201	27098	10241	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000220.spe	249.75	7.73	1	0.010267	-0.009931	0.009900	0.077115	48286	1.87	55	131	0	0	1771	856	1222	273633	41	913	0	274	447	16042	73	159	77	0	77	505	231	12776	42	0	72	115	64	0	0	29	0	473	924	2476	24	114	137	25	244	238	304	26606	10057	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000221.spe	250.75	7.72	1	0.010267	-0.009931	0.009900	0.077115	47826	1.93	63	137	0	33	1593	855	1212	274651	0	807	0	237	429	14851	136	131	85	0	51	421	67	12891	141	0	43	123	119	0	0	14	12	465	813	2367	54	167	104	0	300	66	91	26008	9981	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000222.spe	251.75	7.72	1	0.010267	-0.009931	0.009900	0.077115	46371	1.78	63	117	0	42	1524	769	1231	257692	0	891	6	274	403	15311	0	160	70	18	0	463	132	12795	76	0	74	97	108	0	0	61	26	524	715	2390	33	177	73	141	281	143	176	26653	10152	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000223.spe	252.75	7.72	1	0.010267	-0.009931	0.009900	0.077115	47165	1.82	66	142	0	27	1489	801	1181	264219	88	997	28	265	475	15774	23	187	43	0	176	450	59	13206	210	0	99	131	33	0	0	56	27	534	827	2446	156	185	167	245	256	194	94	26214	10136	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000224.spe	253.75	7.72	1	0.010267	-0.009931	0.009900	0.077115	47503	1.82	22	135	0	11	1517	812	1102	269135	0	966	9	238	455	14787	12	135	84	0	63	414	172	13507	107	164	51	83	47	0	0	58	11	557	853	2505	84	211	142	112	193	173	222	26026	9985	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000225.spe	254.75	7.72	1	0.010267	-0.009931	0.009900	0.077115	47559	1.70	0	121	0	33	1644	820	1106	270287	0	787	4	297	450	14504	24	143	54	0	10	427	0	13322	143	0	57	157	70	0	6	45	0	476	782	2510	22	215	131	275	254	131	184	26672	10219	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000226.spe	255.75	7.72	1	0.010267	-0.009931	0.009900	0.077115	47783	1.70	71	101	0	31	1575	874	1068	274517	50	733	10	308	462	13971	125	128	50	71	0	482	126	13295	144	54	95	139	81	0	0	45	0	426	779	2500	56	159	156	165	228	209	166	26339	9931	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000227.spe	256.75	7.71	1	0.010267	-0.009931	0.009900	0.077115	47742	1.83	42	141	0	74	1600	799	1117	275621	0	740	31	340	420	13919	42	134	5	0	0	383	58	13138	85	0	93	151	61	0	20	66	18	485	817	2420	80	68	117	114	300	142	225	26264	9853	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000228.spe	257.75	7.71	1	0.010267	-0.009931	0.009900	0.077115	47970	1.79	79	132	0	0	1534	844	1076	275244	28	886	0	290	395	14453	21	113	159	0	126	407	0	13260	185	0	71	139	54	0	0	51	0	483	898	2416	43	180	123	511	189	169	121	26523	10316	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000229.spe	258.75	7.71	1	0.010267	-0.009931	0.009900	0.077115	48285	1.82	45	105	0	0	1540	761	1149	276532	52	820	13	256	413	14528	0	84	0	0	0	463	27	13302	180	12	117	80	67	0	0	81	0	619	827	2384	25	156	114	191	255	132	162	26497	10242	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000230.spe	259.75	7.71	1	0.010267	-0.009931	0.009900	0.077115	48274	1.93	60	160	0	82	1777	841	1261	277037	0	931	0	283	462	14672	23	119	86	0	91	541	0	13322	112	66	59	109	79	0	0	51	0	547	862	2413	71	123	39	94	202	151	128	25871	10078	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000231.spe	260.75	7.70	1	0.010267	-0.009931	0.009900	0.077115	47517	1.74	43	162	0	103	1803	853	1280	271218	0	931	18	306	445	15264	0	134	5	36	102	418	85	13243	98	42	78	158	77	0	11	56	0	521	702	2493	0	234	152	64	264	163	80	26112	10149	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000232.spe	261.75	7.70	1	0.010267	-0.009931	0.009900	0.077115	47495	1.72	49	147	0	64	1707	816	1423	265699	25	1038	0	332	464	16722	21	79	0	0	85	448	60	13364	174	0	81	139	46	0	0	64	0	448	781	2346	0	120	90	113	152	220	190	26642	10370	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000233.spe	262.75	7.70	1	0.010267	-0.009931	0.009900	0.077115	47698	1.85	59	170	0	102	1691	842	1256	269923	0	1049	19	310	498	15562	44	130	129	50	118	435	0	13309	108	85	88	100	96	0	0	34	13	539	854	2426	56	115	98	204	245	264	185	26304	10412	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000234.spe	263.75	7.70	1	0.010267	-0.009931	0.009900	0.077115	47813	1.82	52	157	0	36	1765	808	1242	273802	0	929	0	241	466	14675	0	105	72	0	67	492	94	13360	157	114	106	141	66	0	0	36	0	519	833	2405	66	160	172	142	274	95	80	25928	10253	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000235.spe	264.75	7.70	1	0.010267	-0.009931	0.009900	0.077115	47548	1.89	65	184	0	51	1734	793	1275	271374	201	938	16	320	435	14513	29	155	104	62	12	472	58	13412	156	28	115	114	81	0	7	92	22	572	802	2444	58	173	79	163	322	156	44	26341	10462	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000236.spe	265.75	7.70	1	0.010267	-0.009931	0.009900	0.077115	48321	1.87	79	183	0	65	1822	820	1224	280306	0	853	9	257	482	14053	0	81	19	0	73	484	17	13425	198	23	101	140	73	0	0	72	0	582	884	2408	100	132	0	136	219	195	174	26147	10082	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000237.spe	266.75	7.69	1	0.010267	-0.009931	0.009900	0.077115	49850	1.94	29	169	0	81	1865	801	1193	297085	0	854	0	283	463	13742	43	121	53	0	0	481	0	13409	31	0	97	131	60	0	0	27	0	479	784	2636	145	179	119	338	195	178	109	26030	10112	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000238.spe	267.75	7.69	1	0.010267	-0.009931	0.009900	0.077115	49205	1.96	84	175	0	56	1913	856	1180	293071	0	770	0	282	451	14261	53	147	101	0	68	425	63	13180	52	225	120	160	134	0	14	17	5	539	810	2446	87	207	147	48	173	162	225	25444	10259	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000239.spe	268.75	7.69	1	0.010267	-0.009931	0.009900	0.077115	47475	1.80	85	179	0	80	1794	880	1209	277159	0	846	22	273	473	14111	0	112	35	10	88	475	198	13013	80	0	76	120	65	0	0	45	36	678	767	2304	39	116	140	0	305	175	87	25959	9896	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000240.spe	269.75	7.68	1	0.010267	-0.009931	0.009900	0.077115	47741	1.77	28	120	0	69	1802	796	1192	277376	0	804	0	273	430	13939	72	158	19	0	46	497	96	13131	153	183	120	124	49	0	24	76	17	459	825	2477	105	138	119	150	184	148	220	25507	9990	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000241.spe	270.75	7.68	1	0.010267	-0.009931	0.009900	0.077115	48100	1.84	34	111	0	95	1799	844	1180	280146	51	765	0	261	443	14179	12	151	123	0	25	402	119	13350	77	65	111	129	57	0	0	69	0	529	809	2577	56	206	283	184	220	207	191	26127	10282	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000242.spe	271.75	7.68	1	0.010267	-0.009931	0.009900	0.077115	48080	1.78	72	173	0	109	1821	802	1178	281140	0	826	14	313	464	14267	16	82	75	0	40	470	0	13202	154	15	100	173	149	0	0	46	6	550	756	2423	55	160	149	230	153	205	202	26312	10133	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000243.spe	272.75	7.68	1	0.010267	-0.009931	0.009900	0.077115	48804	1.83	51	147	0	92	1717	771	1107	288831	0	809	27	285	439	14182	40	133	122	0	0	469	0	13324	121	11	150	176	90	0	0	47	16	512	772	2457	42	244	65	164	117	147	188	25929	9911	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000244.spe	273.75	7.68	1	0.010267	-0.009931	0.009900	0.077115	49183	1.81	59	153	0	80	1877	854	1178	292571	82	845	8	289	386	14999	145	104	77	0	152	463	0	13303	136	67	61	145	24	0	0	18	0	437	850	2370	67	185	114	160	140	180	188	25888	10103	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000245.spe	274.75	7.68	1	0.010267	-0.009931	0.009900	0.077115	49143	1.82	69	117	0	70	1891	778	1137	293165	0	890	0	279	407	14245	0	100	45	0	50	492	0	13230	83	122	90	154	101	0	0	39	0	632	809	2472	44	76	76	327	323	160	70	25940	10078	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000246.spe	275.75	7.67	1	0.010267	-0.009931	0.009900	0.077115	49024	1.83	72	162	0	52	1951	830	1184	289030	0	893	0	277	418	15042	30	111	0	0	77	400	178	13127	91	30	101	157	86	0	41	58	7	547	775	2364	60	150	181	46	201	163	215	25852	10291	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000247.spe	276.75	7.67	1	0.010267	-0.009931	0.009900	0.077115	48774	1.81	68	143	0	86	1921	786	1207	286949	0	857	0	256	453	15666	0	79	0	0	30	514	0	13006	201	49	108	158	70	0	0	32	22	556	804	2383	0	162	189	218	268	150	89	25891	9935	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000248.spe	277.75	7.67	1	0.010267	-0.009931	0.009900	0.077115	49565	1.95	88	142	0	37	1944	813	1120	296384	0	868	0	319	379	14310	10	49	96	0	43	418	0	13092	172	45	104	174	71	0	0	41	0	496	860	2375	40	147	184	379	196	112	153	26167	10310	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000249.spe	278.75	7.67	1	0.010267	-0.009931	0.009900	0.077115	49784	1.88	68	174	0	52	1880	800	1316	296793	17	994	0	273	383	15325	0	88	0	0	88	432	207	13489	156	55	146	127	84	0	0	33	19	606	864	2340	41	167	118	0	258	114	201	25776	10155	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000250.spe	279.75	7.66	1	0.010267	-0.009931	0.009900	0.077115	49679	2.01	65	176	0	38	1862	820	1451	292067	0	1033	0	261	418	17492	0	199	51	0	74	408	5	13009	226	139	64	96	80	0	0	11	0	583	715	2368	52	189	75	237	196	164	264	26061	10557	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000251.spe	280.75	7.66	1	0.010267	-0.009931	0.009900	0.077115	49764	1.85	83	170	0	0	1991	856	1208	301970	0	780	0	277	406	13646	0	120	46	0	67	311	0	12916	82	0	112	172	64	0	0	28	6	598	748	2437	0	161	236	154	101	152	336	25469	10316	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000252.spe	281.75	7.66	1	0.010267	-0.009931	0.009900	0.077115	50042	1.93	88	188	0	84	1953	831	1112	305638	0	834	28	257	395	13926	16	55	60	0	101	487	71	13213	63	16	113	177	66	0	0	42	9	505	800	2371	45	121	170	141	218	185	153	25753	10083	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000253.spe	282.75	7.66	1	0.010267	-0.009931	0.009900	0.077115	49667	1.99	83	133	0	41	1830	873	1025	305361	0	849	0	185	383	13293	105	121	53	0	137	523	12	13003	56	0	85	157	67	0	0	26	0	471	676	2457	82	179	45	126	153	177	177	25501	9993	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000254.spe	283.75	7.66	1	0.010267	-0.009931	0.009900	0.077115	50183	1.87	24	157	0	95	1823	864	1010	308205	9	737	0	312	361	13925	0	138	101	0	83	404	0	13071	71	76	93	159	29	0	10	39	8	571	741	2430	148	231	90	317	213	186	210	25159	10069	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000255.spe	284.75	7.65	1	0.010267	-0.009931	0.009900	0.077115	50030	1.95	47	186	0	16	1971	778	1174	306597	0	920	0	251	404	14064	0	93	120	0	47	444	16	12923	90	0	132	154	89	0	0	9	0	586	770	2411	30	116	54	83	229	181	212	25277	10056	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S3\CD166_19_S3\XRF data\L000256.spe	285.75	7.65	1	0.010267	-0.009931	0.009900	0.077115	49691	1.93	86	182	0	33	1969	889	1082	304508	0	853	0	218	382	13572	0	114	61	0	40	402	90	13053	0	0	57	176	95	0	0	0	0	632	695	2293	57	121	145	36	128	158	259	25666	10036	0.099	
