C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000069.spe	93.22	6.85	1	0.010267	-0.009931	0.009900	0.077115	49756	1.85	161	1394	0	0	530	579	8539	58283	0	13966	179	724	3237	150847	177	142	569	184	96	332	758	7241	244	2506	0	14	22	0	418	100	131	153	740	2295	17	239	322	210	1026	484	817	27644	9818	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000070.spe	94.22	6.84	1	0.010267	-0.009931	0.009900	0.077115	49065	1.65	150	1353	0	30	608	563	8432	61202	0	13319	121	696	3177	140780	108	106	530	181	31	304	870	7060	130	2439	11	22	18	0	252	116	124	246	799	2310	0	201	401	208	913	473	1007	28431	10179	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000071.spe	95.22	6.83	1	0.010267	-0.009931	0.009900	0.077115	48092	1.62	154	1358	0	4	553	602	8651	59246	0	12807	212	700	3175	138517	140	139	486	216	148	312	888	6818	116	2615	9	0	17	0	226	126	143	99	696	2335	38	197	504	183	863	516	754	27208	9844	0.106	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000072.spe	96.22	6.83	1	0.010267	-0.009931	0.009900	0.077115	49666	1.65	179	1259	0	0	571	560	8391	57925	0	14624	201	729	3552	153487	193	68	544	247	0	235	778	6537	195	2555	10	0	8	0	262	100	153	80	805	2305	9	242	274	219	901	499	972	26928	9655	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000073.spe	97.22	6.84	1	0.010267	-0.009931	0.009900	0.077115	50088	1.68	174	1391	0	0	575	636	8690	53859	0	14599	261	794	3466	157602	180	93	563	188	60	283	413	6609	283	2519	22	0	30	0	377	104	125	66	827	2393	75	218	338	633	850	562	1177	26794	9541	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000074.spe	98.22	6.83	1	0.010267	-0.009931	0.009900	0.077115	52137	1.76	141	1380	0	0	596	600	8852	55165	0	15294	328	826	3497	166120	171	195	534	237	0	331	665	6396	240	2728	0	12	19	0	290	137	175	106	715	2272	53	192	173	341	1092	525	1156	27452	9837	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000075.spe	99.22	6.82	1	0.010267	-0.009931	0.009900	0.077115	52207	1.69	179	1324	0	17	676	573	9457	55749	0	13457	298	767	3653	153684	160	186	628	253	147	462	931	6270	302	3249	0	0	0	0	271	147	132	6	758	2463	161	273	277	252	964	505	1004	30979	10432	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000076.spe	100.22	6.80	1	0.010267	-0.009931	0.009900	0.077115	50212	1.59	214	1407	0	6	680	518	10632	58192	0	10819	183	716	4067	125095	99	157	681	259	141	583	943	5284	268	3430	15	0	38	0	258	140	163	202	882	2579	0	261	462	300	723	521	808	33788	10992	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000077.spe	101.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	47777	1.68	187	1360	0	0	708	514	10649	59115	0	8545	195	543	3548	107907	33	191	598	201	132	468	1106	5723	233	3329	28	0	0	0	227	111	125	274	920	2423	66	234	171	132	799	391	507	33893	10881	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000078.spe	102.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	46315	1.65	152	1292	0	36	747	525	10970	55431	0	7799	136	507	3884	98914	89	138	596	268	50	531	1064	4975	191	3716	14	0	62	0	237	121	77	200	991	2500	125	173	170	214	690	378	553	34495	10818	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000079.spe	103.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	45750	1.44	141	1424	0	5	735	560	10827	54691	0	7423	130	573	4000	97313	206	163	562	217	25	476	1291	4737	272	3435	14	11	0	0	288	116	121	0	966	2620	45	275	238	135	646	352	595	34440	10665	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000080.spe	104.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	45343	1.55	156	1339	0	0	672	570	10454	49080	0	8134	40	569	3469	98409	126	33	477	154	45	547	1118	4918	229	3336	22	0	0	0	249	122	124	164	971	2383	128	319	204	117	654	504	558	34214	10526	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000081.spe	105.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	48016	1.61	168	1417	0	0	794	584	11052	52817	0	8835	87	478	3647	106748	85	67	626	260	43	512	1101	5365	268	3863	0	0	0	0	211	118	133	163	941	2502	80	274	241	165	611	405	839	35566	11215	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000082.spe	106.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	51279	1.77	209	1517	0	4	898	589	12330	59260	0	9394	176	592	4363	116855	116	178	742	346	55	396	1393	5595	371	3887	0	0	35	0	263	133	76	165	986	2732	75	208	407	89	743	381	596	37236	11629	0.119	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000083.spe	107.22	6.77	1	0.010267	-0.009931	0.009900	0.077115	43867	1.54	143	1371	0	11	758	528	10802	53126	0	7922	154	505	3426	98470	136	135	640	297	39	457	963	4757	278	3069	12	0	34	0	182	141	126	43	804	2608	114	252	312	263	556	390	545	31954	10065	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000084.spe	108.22	6.75	1	0.010267	-0.009931	0.009900	0.077115	44837	1.49	190	1381	0	0	664	547	9728	57780	0	9029	147	494	2916	105706	132	83	508	157	55	356	1050	5556	276	3016	6	0	0	0	250	108	113	108	866	2414	0	204	195	49	710	444	706	29669	10083	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000085.spe	109.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	44805	1.52	123	1300	0	0	663	538	9799	52673	0	8724	129	585	2980	104822	120	90	508	132	69	451	819	5973	319	3209	0	0	37	0	335	101	122	111	960	2360	127	263	216	361	675	373	705	31737	10543	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000086.spe	110.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	44040	1.52	139	1272	0	0	625	522	9816	55520	0	7299	122	523	3122	95052	103	122	534	286	15	336	900	5433	230	3219	0	0	0	0	286	75	45	167	823	2500	0	191	415	180	499	392	785	32680	10725	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000087.spe	111.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	43492	1.48	168	1228	0	46	774	507	9915	57221	0	7162	120	521	3434	92326	91	65	567	186	109	324	1056	5098	330	3330	32	0	16	0	286	74	100	116	800	2324	68	193	237	173	614	315	537	31484	10216	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000088.spe	112.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	42215	1.48	140	1207	0	0	735	532	9920	54262	0	6917	137	496	3212	89443	172	46	610	223	22	429	1055	5001	209	3149	10	0	4	0	185	146	120	52	906	2405	34	239	245	82	498	291	692	31144	10220	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000089.spe	113.22	6.73	1	0.010267	-0.009931	0.009900	0.077115	42639	1.58	155	1324	0	0	763	566	10088	58583	0	7246	60	449	3257	90118	150	192	506	218	159	424	1067	4954	187	3276	0	5	5	0	215	83	126	0	768	2393	87	264	207	4	586	397	493	30434	9908	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000090.spe	114.22	6.73	1	0.010267	-0.009931	0.009900	0.077115	41800	1.47	84	1121	0	0	728	616	9083	51290	0	7033	91	513	3189	86767	136	58	499	167	86	460	933	5083	258	3352	0	33	7	0	212	120	93	62	817	2398	129	270	213	256	551	381	513	31194	10387	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000091.spe	115.22	6.74	1	0.010267	-0.009931	0.009900	0.077115	43825	1.46	130	1265	0	0	783	538	10004	58709	0	6999	208	513	3268	90822	53	87	659	180	52	491	1050	5162	339	3437	0	0	0	0	123	122	98	190	814	2443	0	198	260	63	694	349	337	32114	10332	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000092.spe	116.22	6.75	1	0.010267	-0.009931	0.009900	0.077115	41491	1.53	112	1151	0	0	682	560	9264	51155	0	6596	158	462	3035	86020	61	152	532	269	75	453	1046	4781	378	3433	0	0	5	0	218	94	100	167	781	2230	0	275	347	137	479	365	573	31526	10243	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000093.spe	117.22	6.75	1	0.010267	-0.009931	0.009900	0.077115	43435	1.48	120	1105	0	7	754	525	9842	55558	0	7087	19	499	3000	88722	143	76	597	287	93	499	1172	4937	299	3579	0	0	0	0	97	108	17	10	846	2522	159	251	143	31	590	331	463	33126	10977	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000094.spe	118.22	6.73	1	0.010267	-0.009931	0.009900	0.077115	42946	1.46	134	1187	0	8	748	509	9833	51764	0	7053	114	499	3347	88316	105	163	607	311	74	432	968	4831	253	3421	0	0	22	0	235	115	100	174	809	2323	0	206	230	122	465	357	834	32324	10282	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000095.spe	119.22	6.67	1	0.010267	-0.009931	0.009900	0.077115	40389	1.54	102	1049	0	0	636	389	8700	48368	0	6241	59	371	2744	80333	171	90	624	220	109	467	1080	4468	279	3517	0	0	0	0	172	82	67	55	813	2224	51	210	260	140	461	266	503	31947	10268	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000096.spe	120.22	6.67	1	0.010267	-0.009931	0.009900	0.077115	40802	1.45	109	1117	0	0	729	409	9396	50096	0	6245	67	466	3061	83149	122	100	588	130	105	417	1094	4379	261	3227	0	0	0	0	253	88	80	23	815	2343	66	217	263	258	476	270	651	31799	10406	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000097.spe	121.22	6.70	1	0.010267	-0.009931	0.009900	0.077115	41668	1.48	123	1138	0	0	701	388	9955	45503	0	6610	115	505	3192	85107	116	103	579	169	73	433	1095	4367	160	3654	23	0	24	0	169	114	105	39	816	2335	0	299	279	129	369	329	660	32339	10361	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000098.spe	122.22	6.71	1	0.010267	-0.009931	0.009900	0.077115	42261	1.46	178	1247	0	21	772	439	9875	43993	8	6487	35	530	3385	86727	39	77	577	212	80	544	1144	4432	251	3625	0	7	35	0	228	136	106	261	939	2310	45	267	288	257	606	370	604	33313	10354	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000099.spe	123.22	6.71	1	0.010267	-0.009931	0.009900	0.077115	40931	1.42	157	1215	0	38	720	445	9781	44614	0	6608	114	463	3593	87640	142	97	593	214	118	408	965	4246	150	3372	0	0	0	0	168	118	89	85	825	2247	106	147	226	237	562	297	595	30999	9952	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000100.spe	124.22	6.70	1	0.010267	-0.009931	0.009900	0.077115	38838	1.45	166	1161	0	37	655	435	9484	44567	0	6886	155	473	3232	85887	92	108	508	176	30	371	909	4516	108	2932	15	0	29	0	205	150	77	86	828	2217	71	244	201	27	581	306	336	27675	9212	0.110	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000101.spe	125.22	6.71	1	0.010267	-0.009931	0.009900	0.077115	38482	1.36	175	1130	0	0	700	443	9205	42172	0	6110	59	424	3055	82968	22	48	563	256	168	359	819	4337	246	3036	0	0	0	0	197	102	81	130	782	2156	99	196	162	211	490	250	532	29436	9195	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000102.spe	126.22	6.73	1	0.010267	-0.009931	0.009900	0.077115	36437	1.43	96	1125	0	0	590	530	9028	37328	0	5754	87	399	2999	76589	140	90	504	141	0	377	880	3970	160	3098	11	0	7	0	211	110	102	37	809	2122	43	227	216	98	437	244	513	27833	9283	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000103.spe	127.22	6.77	1	0.010267	-0.009931	0.009900	0.077115	37775	1.51	151	1159	0	0	684	524	9521	48684	0	6234	85	430	3200	79979	102	69	555	172	104	367	957	4113	215	2928	0	0	6	0	209	86	76	50	788	2234	84	204	221	60	530	272	568	27427	8975	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000104.spe	128.22	6.79	1	0.010267	-0.009931	0.009900	0.077115	38678	1.51	177	1068	0	0	624	597	9787	46347	0	6592	82	489	3006	80851	67	135	520	216	120	411	989	4315	247	3233	0	0	24	0	165	128	86	142	690	2190	73	134	275	142	456	299	556	28965	9398	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000105.spe	129.22	6.80	1	0.010267	-0.009931	0.009900	0.077115	41094	1.49	105	1180	0	17	672	659	9659	54565	0	6641	99	455	3452	84108	79	86	462	176	0	384	959	4480	330	2864	0	0	21	0	149	140	149	67	786	2427	68	232	228	211	455	302	684	30381	9921	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000106.spe	130.22	6.82	1	0.010267	-0.009931	0.009900	0.077115	42792	1.66	131	1155	0	0	749	625	9895	53204	0	7285	150	492	3312	93274	105	176	547	263	10	395	1113	4954	172	2849	0	0	0	0	136	127	133	122	862	2481	89	200	152	86	534	400	808	31148	9892	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000107.spe	131.22	6.82	1	0.010267	-0.009931	0.009900	0.077115	43451	1.65	144	1344	0	0	689	645	10254	55827	0	7127	158	493	3583	93918	59	127	515	212	25	426	853	5184	223	3065	0	0	61	0	218	145	85	268	871	2470	100	249	311	344	489	338	813	30963	10223	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000108.spe	132.22	6.81	1	0.010267	-0.009931	0.009900	0.077115	43337	1.55	114	1221	0	0	706	506	10713	53518	0	7019	128	532	3403	95330	113	87	554	261	41	395	999	5442	166	3095	0	4	0	0	257	148	125	100	833	2410	54	212	270	134	531	393	534	30976	10168	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000109.spe	133.22	6.80	1	0.010267	-0.009931	0.009900	0.077115	42721	1.55	155	1352	0	14	715	576	10164	53061	0	7111	156	590	3601	94741	83	137	440	246	0	341	902	5279	243	3061	0	0	0	0	265	118	134	205	891	2404	65	247	199	120	635	326	752	30373	9929	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000110.spe	134.22	6.81	1	0.010267	-0.009931	0.009900	0.077115	41800	1.48	158	1213	0	0	628	580	9667	53358	0	7549	212	529	3403	95146	99	154	619	240	55	383	865	5113	250	2767	0	0	0	0	216	109	160	89	919	2240	79	204	154	272	584	344	675	28645	9538	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000111.spe	135.22	6.82	1	0.010267	-0.009931	0.009900	0.077115	41799	1.45	152	1153	0	7	645	614	9116	48587	0	7993	145	588	3376	103950	24	95	552	324	108	293	772	5323	87	2654	0	15	18	0	306	109	147	204	766	2251	59	236	181	313	740	424	726	27511	9427	0.107	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000112.spe	136.22	6.83	1	0.010267	-0.009931	0.009900	0.077115	43034	1.54	133	1094	0	6	624	644	9320	49218	0	9123	207	608	3535	111255	138	66	567	189	94	386	786	5427	286	2836	0	0	0	0	239	83	142	123	807	2260	51	217	383	158	674	415	955	27407	9665	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000113.spe	137.22	6.84	1	0.010267	-0.009931	0.009900	0.077115	44322	1.62	114	1220	0	30	626	633	9489	47986	0	9505	166	562	3527	117557	107	150	613	289	48	373	642	5843	318	2939	0	0	0	0	311	109	111	115	816	2326	22	143	288	248	657	357	1015	28120	9614	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000114.spe	138.22	6.85	1	0.010267	-0.009931	0.009900	0.077115	43410	1.51	114	1235	0	27	649	635	9672	44247	0	9856	219	630	3464	113279	72	91	527	186	102	346	1012	5205	194	2897	0	0	0	0	234	145	156	180	829	2108	67	190	227	0	743	364	724	28815	9564	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000115.spe	139.22	6.86	1	0.010267	-0.009931	0.009900	0.077115	43967	1.51	121	1281	0	16	637	647	9629	43008	0	9701	181	585	3568	117031	90	88	593	159	154	290	994	5181	267	2926	0	0	13	0	304	116	140	180	910	2256	101	331	198	150	861	431	539	28632	9854	0.108	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000116.spe	140.22	6.86	1	0.010267	-0.009931	0.009900	0.077115	44564	1.48	147	1175	0	14	708	702	9504	38342	0	9528	153	522	3687	117823	55	141	525	154	0	341	932	5093	320	3193	0	0	0	0	275	145	129	179	897	2246	27	195	297	256	745	429	607	30037	10064	0.111	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000117.spe	141.22	6.87	1	0.010267	-0.009931	0.009900	0.077115	43552	1.58	157	1151	0	0	779	559	10435	27527	0	8317	143	558	3815	107076	144	118	664	217	81	409	1174	4259	311	3510	0	0	0	0	223	158	133	138	1023	2468	62	191	306	47	668	358	679	32867	10065	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000118.spe	142.22	6.87	1	0.010267	-0.009931	0.009900	0.077115	44389	1.45	132	1274	0	0	772	595	10753	28962	0	8645	108	540	3548	108200	118	94	553	317	92	437	1106	4656	302	3874	0	0	0	0	313	198	107	218	994	2355	195	296	194	287	692	353	755	33001	10009	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000119.spe	143.22	6.88	1	0.010267	-0.009931	0.009900	0.077115	43658	1.43	108	1242	0	0	711	645	10576	27854	0	8177	173	604	3420	103887	109	203	600	257	23	473	1146	4388	273	3772	0	0	28	0	247	175	108	127	901	2460	81	294	242	214	536	456	779	33465	10402	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000120.spe	144.22	6.88	1	0.010267	-0.009931	0.009900	0.077115	43558	1.45	167	1267	0	9	788	668	10904	30490	0	7808	100	584	3534	99635	159	116	632	335	94	424	1279	3960	174	3901	0	0	30	0	251	171	173	80	934	2519	0	250	272	100	521	350	980	33677	10200	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000121.spe	145.22	6.88	1	0.010267	-0.009931	0.009900	0.077115	44069	1.48	148	1240	0	0	761	652	11168	27778	0	7889	156	542	3831	102819	108	129	574	196	31	436	1180	3859	240	3874	0	0	0	0	252	152	98	160	1037	2399	54	163	227	232	744	469	459	34192	10064	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000122.spe	146.22	6.88	1	0.010267	-0.009931	0.009900	0.077115	44120	1.57	143	1301	0	0	717	676	11093	26251	0	7829	131	608	4097	103206	55	124	576	227	95	449	1314	3943	325	3913	0	0	0	0	283	166	132	169	1016	2502	139	305	91	0	810	407	478	34532	10049	0.118	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000123.spe	147.22	6.89	1	0.010267	-0.009931	0.009900	0.077115	43723	1.45	115	1276	0	0	771	698	10741	27472	17	8241	190	526	3805	104026	57	179	572	236	110	443	1339	3868	316	3823	0	0	12	0	241	168	136	233	925	2442	45	240	205	31	843	434	494	33079	10397	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000124.spe	148.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	43947	1.41	178	1326	0	7	704	647	11055	26679	0	8387	141	599	3670	105347	47	184	664	164	48	461	1189	3970	248	3714	0	0	7	0	272	164	129	233	968	2451	144	240	248	237	718	398	614	33708	10231	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000125.spe	149.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	43400	1.53	106	1212	0	0	686	699	10427	25818	0	8369	188	527	3897	105455	107	80	604	276	0	357	1024	4247	353	3636	0	0	0	0	240	118	167	62	918	2544	119	248	234	268	662	447	635	32994	10038	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000126.spe	150.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	44131	1.56	167	1229	0	7	716	662	10743	27574	0	9023	128	616	3720	109641	0	169	558	282	88	318	1317	4395	150	3758	0	0	30	0	298	149	174	289	939	2336	67	158	247	61	813	406	402	32633	10159	0.115	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000127.spe	151.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	44165	1.58	123	1376	0	0	715	648	10306	29035	0	10051	100	600	3850	113436	168	78	566	184	31	397	980	4435	375	3445	0	0	0	0	219	157	114	30	901	2462	77	235	293	225	767	326	524	31514	10048	0.114	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000128.spe	152.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	45203	1.54	134	1228	0	0	672	673	9921	30110	0	10471	269	637	3947	122952	109	104	565	268	55	359	1055	4903	220	3364	0	0	28	0	244	191	153	157	941	2377	0	151	425	107	644	445	1001	31046	9757	0.112	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000129.spe	153.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	45062	1.54	142	1340	0	0	680	635	10383	30456	15	9512	157	647	3573	116946	123	151	595	245	102	435	1120	4930	356	3616	10	0	0	0	295	173	141	170	935	2371	85	226	389	139	681	443	596	31826	10390	0.113	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000130.spe	154.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44709	1.64	121	1336	0	0	693	747	10591	30139	0	8741	205	589	3751	108679	95	74	569	316	63	451	1200	4719	298	3738	0	0	0	0	289	110	127	115	955	2519	141	306	296	171	653	346	736	33486	10656	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000131.spe	155.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44274	1.58	123	1254	0	0	845	687	10473	31806	0	8145	179	567	3822	104063	71	87	569	180	64	414	1055	4492	396	3863	5	0	33	0	300	178	159	179	940	2431	92	259	294	435	678	355	731	33783	10359	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000132.spe	156.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44208	1.55	137	1196	0	0	766	692	10554	32383	0	8181	262	481	3741	104475	113	159	597	314	0	507	1055	4285	312	3700	0	0	57	0	190	176	141	120	995	2479	133	242	235	352	553	411	804	33233	10558	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000133.spe	157.22	6.92	1	0.010267	-0.009931	0.009900	0.077115	43950	1.54	145	1185	0	10	826	646	10471	32225	0	8022	113	571	3783	102807	141	148	563	293	23	385	1240	4620	252	3541	0	0	45	0	342	145	98	83	852	2443	64	216	274	59	762	417	471	33499	10316	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000134.spe	158.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	43528	1.58	104	1110	0	0	915	710	10200	34188	0	7376	168	580	3974	98952	127	149	620	216	125	441	1035	4554	339	3604	0	22	12	0	241	155	144	197	960	2549	84	371	224	155	681	387	553	33218	10064	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000135.spe	159.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44668	1.56	122	1179	0	0	902	708	10466	36241	0	7565	221	519	4007	102528	174	110	576	118	17	410	1002	4610	364	3730	0	0	0	0	284	141	161	123	1012	2547	108	356	188	231	583	398	748	33508	10420	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000136.spe	160.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	45962	1.50	119	1264	0	0	904	660	11107	37388	0	8280	219	589	3905	109842	128	175	588	192	163	538	1059	4614	297	3682	0	0	13	0	259	158	137	177	982	2507	142	182	388	278	815	389	602	33707	10418	0.116	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000137.spe	161.22	6.91	1	0.010267	-0.009931	0.009900	0.077115	44406	1.49	140	1245	0	0	745	649	11177	36771	0	7813	88	644	4076	101179	96	85	638	204	47	519	1013	4190	255	3784	0	0	0	0	202	100	144	112	973	2548	49	225	341	206	660	384	655	33235	10363	0.117	
C:\Data\CD166_19_(2020)_processed\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000138.spe	162.22	6.90	1	0.010267	-0.009931	0.009900	0.077115	43925	1.43	156	1273	0	0	775	639	10460	39976	0	7657	121	475	4057	97900	82	123	600	217	6	515	1140	4496	281	3433	0	0	15	0	216	166	143	192	983	2511	61	234	182	160	716	298	584	33682	10070	0.117	
