C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1     17-Sep-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Ce	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000070.spe	94.22	6.84	1	0.010262	-0.008542	0.009277	0.078770	43841	1.94	162	1394	0	73	630	557	8460	62724	84	13344	474	472	3052	144474	124	30	547	259	169	224	861	6899	132	2513	23	24	57	0	143	82	0	953	2988	0	164	286	36	0	386	3983	29663	10065	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000071.spe	95.22	6.83	1	0.010261	-0.008542	0.009277	0.078770	43012	2.13	166	1397	0	45	574	597	8676	60760	47	13005	522	458	3064	141977	86	73	487	288	301	237	885	6628	106	2698	20	0	64	0	0	237	0	827	2904	0	168	385	0	0	436	3745	28262	9754	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000072.spe	96.22	6.83	1	0.010261	-0.008542	0.009277	0.078770	44487	2.17	194	1299	0	22	591	550	8412	59396	57	14740	568	482	3428	157354	124	0	546	326	105	168	778	6346	201	2655	20	0	51	0	75	179	0	981	2862	0	237	161	40	0	419	4252	28016	9588	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000073.spe	97.22	6.84	1	0.010261	-0.008542	0.009470	0.078770	44838	2.12	187	1434	0	45	603	633	8712	55221	90	14725	640	554	3358	161751	115	35	572	281	220	206	417	6430	281	2670	37	0	90	0	196	204	0	1015	3027	48	189	224	464	0	479	4517	27992	9549	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000074.spe	98.22	6.83	1	0.010260	-0.008542	0.009470	0.078770	46563	2.46	154	1423	0	37	624	588	8894	56513	6	15420	723	584	3367	170247	126	143	543	331	119	253	674	6221	250	2854	0	13	88	0	121	170	7	850	2915	0	165	62	152	0	435	4831	28681	9851	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000075.spe	99.22	6.82	1	0.010267	-0.008542	0.009470	0.078770	46401	2.15	193	1373	0	63	704	560	9423	57268	127	13814	680	505	3590	157986	42	106	629	321	323	383	890	6126	304	3294	0	0	0	0	0	318	0	921	3073	121	250	177	147	65	441	3461	32062	10379	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000076.spe	100.22	6.80	1	0.010267	-0.008542	0.009470	0.078770	44408	2.05	231	1458	0	52	704	508	10588	59718	93	11178	463	447	3991	128514	78	45	699	339	311	506	898	5148	265	3431	30	0	43	0	0	322	0	1060	3306	0	239	340	209	0	440	2778	34884	10928	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000077.spe	101.22	6.79	1	0.010262	-0.008542	0.009470	0.078770	42156	1.86	201	1408	0	49	743	508	10686	60786	30	8645	405	351	3433	110826	76	118	611	296	267	394	1101	5562	241	3412	53	0	21	0	40	126	0	1073	3193	20	210	63	0	0	304	2765	35067	10862	0.118	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000078.spe	102.22	6.79	1	0.010265	-0.008542	0.009470	0.078770	40860	1.99	167	1347	0	91	789	519	10987	56933	131	7956	331	314	3802	101640	84	51	615	369	216	458	1030	4839	195	3729	41	0	122	0	0	165	0	1165	3229	93	150	64	91	0	297	2345	35700	10790	0.118	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000079.spe	103.22	6.79	1	0.010267	-0.008542	0.009470	0.078770	40382	1.80	157	1476	0	51	766	551	10804	56196	115	7584	321	371	3919	99896	76	73	565	313	228	407	1234	4601	275	3432	34	12	0	0	12	155	0	1192	3240	11	289	117	46	0	282	2238	35587	10618	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000080.spe	104.22	6.79	1	0.010267	-0.008542	0.009470	0.078770	40009	1.83	172	1392	0	36	700	562	10435	50354	129	8364	243	336	3379	101092	99	0	507	250	207	476	1075	4786	235	3350	40	0	0	0	0	190	0	1162	3108	113	313	99	21	0	419	2220	35310	10455	0.118	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000081.spe	105.22	6.79	1	0.010268	-0.008542	0.009470	0.078770	42333	2.33	182	1474	0	52	829	570	11017	54226	166	9055	320	250	3562	109489	52	0	646	346	210	441	1039	5230	269	3854	0	0	0	0	0	182	0	1114	3230	35	265	129	95	0	327	2455	36699	11113	0.118	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000082.spe	106.22	6.79	1	0.010262	-0.008542	0.009470	0.078770	45160	1.99	227	1578	0	69	949	580	12387	60880	97	9659	380	347	4245	119991	88	111	780	476	236	301	1375	5412	374	3982	0	5	99	0	0	274	0	1184	3503	15	183	261	0	0	273	3048	38508	11635	0.119	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000083.spe	107.22	6.77	1	0.010261	-0.008542	0.009470	0.078770	38904	1.88	156	1420	0	60	795	525	10853	54556	103	8058	325	309	3306	101022	61	72	648	384	229	375	964	4601	281	3140	33	0	88	0	0	145	13	1002	3224	83	229	194	59	0	299	2697	33209	10096	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000084.spe	108.22	6.75	1	0.010265	-0.008542	0.009470	0.078770	39840	1.76	204	1426	0	24	694	539	9724	59352	167	9255	383	280	2838	108550	82	0	519	238	221	291	1013	5421	278	3043	24	0	0	0	0	214	0	1048	3056	0	183	82	0	0	367	2590	30733	10060	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000085.spe	109.22	6.74	1	0.010264	-0.008542	0.009519	0.078770	39725	1.80	139	1348	0	32	698	532	9801	54089	27	8843	356	382	2889	107701	75	8	530	230	234	378	796	5830	319	3292	11	6	77	0	124	136	0	1170	2999	106	255	108	226	0	289	2667	32793	10545	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000086.spe	110.22	6.74	1	0.010263	-0.008542	0.009519	0.078770	38967	1.76	152	1318	0	27	668	519	9856	57052	120	7435	299	346	3045	97575	92	49	565	379	182	267	886	5295	225	3277	8	0	30	0	72	175	0	1017	3203	0	168	288	27	0	310	2664	33914	10771	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000087.spe	111.22	6.74	1	0.010265	-0.008542	0.009485	0.078770	38529	1.72	181	1270	0	97	811	502	9909	58777	146	7367	291	316	3350	94869	51	0	587	277	266	255	1011	4961	333	3357	53	0	36	0	0	200	0	951	2992	25	188	125	64	0	233	2176	32575	10197	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000088.spe	112.22	6.74	1	0.010264	-0.008542	0.009485	0.078770	37417	1.75	153	1253	0	20	768	524	9941	55758	143	6999	308	324	3118	91848	102	0	613	319	190	357	1032	4857	209	3198	35	8	38	0	17	93	46	1088	2995	0	226	137	0	0	217	2451	32269	10233	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000089.spe	113.22	6.73	1	0.010264	-0.008542	0.009450	0.078770	37828	1.74	169	1369	0	29	795	557	10102	60228	99	7421	229	257	3168	92604	51	124	498	291	332	357	1043	4812	188	3323	16	9	37	0	0	182	0	946	2943	48	267	102	0	0	325	2250	31467	9899	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000090.spe	114.22	6.73	1	0.010264	-0.008542	0.009582	0.078770	36968	1.72	97	1169	0	24	767	610	9105	52718	144	7177	259	335	3105	89076	77	0	522	268	260	393	923	4942	258	3394	0	41	32	0	0	136	0	996	3027	122	249	108	101	0	303	2190	32396	10442	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000091.spe	115.22	6.74	1	0.010264	-0.008542	0.009573	0.078770	38790	1.75	146	1315	0	48	826	532	10018	60342	87	7211	367	328	3182	93251	54	12	681	267	209	423	1030	5038	343	3484	23	0	6	0	0	172	0	987	3168	0	174	147	0	23	267	2046	33295	10365	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000092.spe	116.22	6.75	1	0.010264	-0.008542	0.009573	0.078770	36748	1.75	124	1193	0	49	717	555	9268	52642	140	6813	304	283	2961	88332	58	77	544	344	221	391	1036	4662	379	3476	10	5	29	0	0	216	0	947	2877	0	278	245	0	0	290	2192	32634	10271	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000093.spe	117.22	6.75	1	0.010264	-0.008542	0.009554	0.078770	38380	1.77	134	1157	0	68	803	524	9871	57152	139	7115	214	363	2922	91077	57	17	609	385	281	424	1154	4786	292	3645	27	0	0	0	0	42	16	1030	3125	117	228	41	0	0	263	2180	34145	11011	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000094.spe	118.22	6.73	1	0.010264	-0.008542	0.009418	0.078770	37912	1.75	148	1229	0	50	779	500	9851	53195	139	7222	276	307	3263	90582	92	78	615	389	230	367	947	4683	254	3419	19	0	61	0	0	184	0	961	2929	0	190	121	0	0	277	2551	33584	10262	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000095.spe	119.22	6.67	1	0.010265	-0.008542	0.009439	0.078770	35677	1.81	116	1093	0	24	672	380	8712	49693	92	6352	208	210	2664	82418	101	20	645	325	281	400	1055	4332	277	3506	0	0	0	0	0	118	0	960	2765	15	199	153	13	0	190	1992	33080	10242	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000096.spe	120.22	6.67	1	0.010265	-0.008542	0.009439	0.078770	36121	1.76	121	1161	0	46	766	403	9398	51439	161	6369	221	298	2990	85337	35	27	597	213	280	340	1052	4231	252	3207	12	0	0	0	35	142	0	991	2914	0	168	153	137	0	203	2143	32950	10374	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000097.spe	121.22	6.70	1	0.010262	-0.008542	0.009439	0.078770	36805	1.71	136	1179	0	28	735	383	9998	46800	87	6732	263	331	3095	87291	43	37	586	262	243	358	1080	4209	155	3653	44	7	71	0	0	120	5	1003	2890	0	288	159	0	0	251	2438	33592	10388	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000098.spe	122.22	6.71	1	0.010264	-0.008542	0.009439	0.078770	37279	1.70	191	1291	0	65	803	428	9913	45156	193	6640	176	342	3296	88966	76	0	603	309	214	472	1127	4280	247	3620	22	8	73	0	0	145	11	1105	3042	0	260	178	101	0	289	2310	34483	10337	0.118	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000099.spe	123.22	6.71	1	0.010264	-0.008542	0.009488	0.078770	36251	1.70	172	1258	0	85	752	436	9808	45854	110	6835	253	276	3507	89974	92	26	611	301	275	346	948	4115	154	3417	14	0	25	0	0	204	0	1021	2852	85	131	119	92	0	221	2314	32130	9962	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000100.spe	124.22	6.70	1	0.010265	-0.008542	0.009488	0.078770	34557	1.64	176	1199	0	75	681	428	9498	45805	117	7052	337	308	3171	88256	52	37	505	249	180	319	886	4399	108	2928	35	0	56	0	0	163	34	998	2793	60	255	108	0	0	249	1931	28685	9204	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000101.spe	125.22	6.71	1	0.010262	-0.008542	0.009488	0.078770	34167	1.60	187	1171	0	37	734	436	9249	43336	31	6314	175	247	2968	85107	6	0	588	353	310	292	807	4195	235	3070	11	0	41	0	0	196	0	947	2794	79	160	60	53	0	171	2265	30507	9215	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000102.spe	126.22	6.73	1	0.010264	-0.008542	0.009488	0.078770	32352	1.66	107	1164	0	32	616	525	9049	38349	82	5941	207	229	2923	78632	76	29	516	230	146	316	866	3845	155	3122	26	0	29	0	0	175	0	988	2672	0	229	115	0	0	178	2007	28823	9298	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000103.spe	127.22	6.77	1	0.010263	-0.008542	0.009467	0.078770	33681	1.71	162	1201	0	0	716	515	9566	50012	17	6428	214	261	3123	82146	46	14	562	258	266	300	939	3978	214	2954	27	0	40	0	0	201	0	960	2791	65	176	118	0	0	205	2209	28502	8974	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000104.spe	128.22	6.79	1	0.010263	-0.008542	0.009467	0.078770	34391	1.69	188	1109	0	42	655	591	9820	47629	84	6753	227	312	2914	82978	53	82	531	295	256	343	979	4183	247	3277	7	6	66	0	0	143	7	816	2826	23	96	167	0	0	219	2240	29985	9396	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000105.spe	129.22	6.80	1	0.010262	-0.008542	0.009467	0.078770	36459	1.88	118	1222	0	63	703	648	9687	56065	34	6799	229	264	3335	86213	21	18	472	260	174	315	961	4344	332	2922	0	0	59	0	0	147	23	975	3026	31	228	115	22	0	219	2513	31553	9944	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000106.spe	130.22	6.82	1	0.010261	-0.008542	0.009467	0.078770	37972	2.04	146	1205	0	49	788	615	9944	54621	0	7502	279	281	3199	95570	71	116	578	373	171	313	1110	4781	181	2954	14	0	30	0	0	199	0	1057	3172	30	174	33	0	0	298	2889	32290	9931	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000107.spe	131.22	6.82	1	0.010265	-0.008542	0.009467	0.078770	38559	1.87	160	1392	0	48	723	635	10259	57341	44	7343	321	288	3505	96446	95	43	548	295	170	356	820	5048	224	3094	30	0	96	0	0	211	0	1053	3271	58	245	210	229	0	256	2533	32070	10200	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000108.spe	132.22	6.81	1	0.010266	-0.008542	0.009467	0.078770	38475	1.78	129	1264	0	22	732	496	10683	55012	183	7273	292	323	3335	97929	60	9	546	327	204	328	953	5311	169	3119	16	0	0	0	0	238	0	985	3064	26	186	163	44	0	325	2128	32052	10123	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000109.spe	133.22	6.80	1	0.010267	-0.008542	0.009467	0.078770	37971	2.01	172	1405	0	61	743	566	10128	54469	271	7260	337	390	3524	97237	82	46	459	332	128	274	851	5149	245	3076	20	0	22	0	0	141	0	1048	3134	22	236	100	45	0	251	2295	31450	9872	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000110.spe	134.22	6.81	1	0.010263	-0.008542	0.009467	0.078770	37267	1.81	170	1255	0	17	655	571	9685	54817	14	7605	389	348	3283	97641	46	74	625	331	209	313	852	4967	257	2827	10	4	0	0	67	77	0	1116	2813	52	175	49	116	0	260	2632	29778	9564	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000111.spe	135.22	6.82	1	0.010262	-0.008542	0.009467	0.078770	37324	1.78	167	1195	0	47	670	605	9147	49904	18	8161	325	378	3275	106616	36	36	564	408	241	224	760	5188	91	2747	16	15	51	0	58	197	0	886	2897	16	226	82	163	0	338	2885	28538	9431	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000112.spe	136.22	6.83	1	0.010262	-0.008542	0.009467	0.078770	38401	1.97	148	1138	0	50	653	637	9356	50535	0	9338	405	387	3423	114062	110	8	591	282	237	316	781	5282	291	2906	7	0	13	0	0	225	0	981	2911	30	209	270	0	0	329	3343	28555	9666	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000113.spe	137.22	6.84	1	0.010261	-0.008542	0.009467	0.078770	39542	2.10	128	1263	21	79	660	624	9537	49248	25	9589	393	368	3421	120532	76	100	629	386	196	302	629	5676	318	3044	0	0	27	0	157	149	0	976	2977	0	132	158	96	0	274	3564	29288	9639	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000114.spe	138.22	6.85	1	0.010268	-0.008542	0.009467	0.078770	38731	1.86	129	1279	21	69	674	619	9627	45445	163	10207	476	370	3390	116397	55	4	551	266	239	288	954	5096	210	2920	0	0	0	0	0	277	0	986	2772	49	191	125	0	28	288	2491	29796	9484	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000115.spe	139.22	6.86	1	0.010265	-0.008542	0.009467	0.078770	39232	1.82	135	1328	0	59	663	637	9627	44153	88	9853	430	366	3470	120225	76	0	615	247	290	216	961	5047	273	2987	16	0	28	0	52	152	0	1079	2939	49	317	106	29	59	348	2614	29649	9825	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000116.spe	140.22	6.86	1	0.010264	-0.008542	0.009384	0.078770	39603	1.79	160	1220	0	55	737	691	9525	39353	38	9750	376	291	3585	120964	43	66	541	243	124	266	901	4951	322	3250	0	0	0	0	0	220	0	1055	2904	0	166	180	121	0	346	2833	31002	10006	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000117.spe	141.22	6.87	1	0.010265	-0.008542	0.009399	0.078770	38544	1.84	170	1199	12	39	812	548	10469	28285	0	8554	329	325	3711	109923	97	29	685	322	249	329	1129	4115	317	3534	21	0	8	0	0	200	0	1224	3164	19	149	184	0	0	264	2648	33972	10012	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000118.spe	142.22	6.87	1	0.010266	-0.008542	0.009399	0.078770	39236	1.74	146	1324	29	10	804	582	10760	29800	89	8865	318	308	3460	111015	115	0	588	412	243	355	1060	4503	305	3870	17	0	0	0	0	191	33	1190	3077	169	257	93	171	0	264	2653	34127	9932	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000119.spe	143.22	6.88	1	0.010266	-0.008542	0.009528	0.078770	38537	1.72	121	1295	28	47	745	632	10586	28631	60	8381	373	384	3330	106711	61	114	624	348	197	398	1108	4257	277	3821	23	0	36	0	0	156	18	1105	3138	50	269	128	98	0	363	2536	34450	10377	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000120.spe	144.22	6.88	1	0.010266	-0.008542	0.009528	0.078770	38439	1.82	183	1317	25	54	823	655	10899	31357	83	8111	265	337	3445	102276	84	26	644	432	281	348	1230	3836	185	3920	0	0	32	0	0	248	0	1131	3165	0	221	144	0	0	259	2658	34829	10183	0.118	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000121.spe	145.22	6.88	1	0.010262	-0.008542	0.009528	0.078770	38906	1.69	163	1289	12	48	796	641	11235	28557	25	8066	331	337	3720	105529	92	57	604	308	187	363	1179	3718	243	3911	17	0	0	0	11	171	9	1273	3132	21	142	98	35	0	376	2587	35462	10126	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000122.spe	146.22	6.88	1	0.010264	-0.008542	0.009528	0.078770	38933	1.72	156	1348	0	30	747	662	11131	27015	33	8070	304	381	4007	106024	37	47	592	331	248	370	1279	3805	335	3965	0	0	5	0	0	222	0	1204	3248	83	288	0	0	38	318	2441	35589	10057	0.118	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000123.spe	147.22	6.89	1	0.010264	-0.008542	0.009553	0.078770	38656	1.74	128	1323	0	43	807	687	10779	28223	106	8461	373	304	3695	106764	68	100	601	331	262	368	1323	3744	331	3877	5	0	25	0	0	181	13	1111	3182	0	220	86	0	47	333	2492	34186	10428	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000124.spe	148.22	6.90	1	0.010263	-0.008542	0.009553	0.078770	38824	1.69	192	1377	19	49	739	639	11101	27413	0	8631	324	369	3562	108107	64	114	699	275	198	384	1181	3834	267	3778	22	0	21	0	0	216	5	1153	3225	114	225	138	61	0	298	2723	34979	10276	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000125.spe	149.22	6.90	1	0.010263	-0.008542	0.009515	0.078770	38378	1.70	121	1261	0	19	716	682	10483	26512	38	8598	364	301	3784	108366	36	20	619	388	173	274	1003	4102	363	3701	0	0	14	0	0	206	0	1104	3210	83	232	112	100	0	355	2765	34208	10072	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000126.spe	150.22	6.90	1	0.010262	-0.008542	0.009515	0.078770	39057	1.88	180	1277	17	54	751	654	10791	28279	0	9214	320	376	3585	112492	27	102	598	398	228	242	1313	4257	175	3824	9	0	48	0	29	178	0	1101	3112	24	131	122	0	0	292	2723	33889	10202	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000127.spe	151.22	6.90	1	0.010266	-0.008542	0.009515	0.078770	39152	1.80	136	1425	0	46	747	637	10313	29931	0	10305	357	369	3766	116585	72	0	577	276	209	324	941	4307	375	3493	11	0	0	0	0	210	0	1123	3093	36	233	177	108	0	244	2528	32490	10035	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000128.spe	152.22	6.91	1	0.010266	-0.008542	0.009553	0.078770	40149	1.82	148	1278	0	35	702	659	9927	30965	35	10666	552	407	3848	126347	76	13	587	366	209	288	1018	4788	238	3407	0	0	37	0	0	145	48	1125	3084	0	127	303	0	0	354	3068	32226	9769	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000129.spe	153.22	6.91	1	0.010266	-0.008542	0.009553	0.078770	39955	1.77	157	1387	0	29	703	624	10370	31280	150	9872	397	406	3507	120243	106	62	612	332	248	365	1081	4807	364	3678	26	0	6	0	0	300	0	1135	3109	41	204	283	36	0	371	2543	32877	10383	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000130.spe	154.22	6.91	1	0.010267	-0.008542	0.009553	0.078770	39531	1.91	135	1386	0	21	724	734	10583	30986	62	9017	427	355	3666	111707	45	0	591	409	232	374	1151	4593	310	3788	0	0	0	0	0	227	0	1167	3241	123	299	184	73	0	260	2528	34574	10633	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000131.spe	155.22	6.91	1	0.010263	-0.008542	0.009553	0.078770	39086	1.79	136	1299	0	41	877	678	10510	32635	67	8387	353	332	3713	106846	60	21	595	288	211	335	1051	4356	404	3949	22	0	53	0	0	218	17	1134	3180	51	257	172	250	0	258	2845	35043	10411	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000132.spe	156.22	6.91	1	0.010263	-0.008542	0.009553	0.078770	39069	1.77	151	1245	0	46	801	683	10604	33288	0	8377	444	272	3621	107295	72	85	615	427	152	424	1060	4140	319	3775	21	0	92	0	0	168	32	1201	3162	89	216	119	149	0	313	2924	34486	10611	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000133.spe	157.22	6.92	1	0.010262	-0.008542	0.009553	0.078770	38826	1.87	159	1233	10	57	863	633	10532	33090	0	8174	292	362	3681	105473	87	94	573	397	181	303	1231	4463	259	3619	18	0	80	0	120	188	0	1028	3113	0	182	152	0	0	322	2620	34699	10363	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000134.spe	158.22	6.91	1	0.010262	-0.008542	0.009441	0.078770	38426	1.86	118	1160	18	23	950	696	10254	35121	26	7570	298	354	3844	101518	125	91	663	337	285	353	1023	4384	341	3643	22	25	38	0	0	183	4	1150	3330	39	367	99	0	0	285	2641	34451	10088	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000135.spe	159.22	6.91	1	0.010262	-0.008542	0.009441	0.078770	39435	1.90	135	1221	14	45	933	694	10509	37221	0	7775	356	302	3885	105165	136	38	583	218	185	329	1000	4453	362	3778	0	0	25	0	0	222	0	1217	3225	47	357	81	28	0	302	2942	34765	10460	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000136.spe	160.22	6.91	1	0.010262	-0.008542	0.009441	0.078770	40624	1.97	133	1310	0	42	935	650	11164	38331	83	8545	374	356	3793	112579	118	111	596	298	317	453	1064	4453	308	3740	0	0	53	0	0	260	0	1165	3249	107	139	267	65	0	296	2979	35001	10444	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000137.spe	161.22	6.91	1	0.010267	-0.008542	0.009441	0.078770	39189	1.80	155	1288	0	22	770	633	11160	37783	85	8090	269	409	3993	103906	40	0	650	294	224	440	967	4052	250	3776	14	0	0	0	0	223	0	1178	3231	0	201	221	102	0	307	2354	34276	10301	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000138.spe	162.22	6.90	1	0.010265	-0.008542	0.009441	0.078770	38790	1.74	171	1318	0	38	800	625	10447	41065	83	7909	292	253	3966	100492	73	26	614	302	166	440	1102	4365	290	3453	0	0	25	0	0	215	0	1180	3234	21	212	72	48	5	216	2346	34866	10028	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000139.spe	163.22	6.90	1	0.010265	-0.008542	0.009381	0.078770	38178	1.73	174	1265	0	49	788	645	10212	41500	102	7467	438	299	3732	97318	128	54	584	350	125	372	923	3976	223	3490	21	0	24	0	66	114	0	1112	3178	0	191	329	91	0	344	2315	34376	10276	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP1\XRF data\L000140.spe	164.22	6.91	1	0.010266	-0.008542	0.009381	0.078770	38822	1.76	157	1191	0	27	795	685	10031	43892	172	8039	287	364	3992	98826	119	85	593	387	198	437	942	4256	363	3646	0	0	0	0	0	189	0	1154	3151	0	122	209	142	0	321	2437	35332	10315	0.117	
